"Player" "Pos" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17"
"Bilal Powell" "RB" 5.55 5.95 6.92 6.09 8.05 7.59 5.53 5.99 5.15 6.34 NA 7.24 6.94 5.87 6.63 7.8 6.68
"Blaine Gabbert" "QB" 0.4 15.24 9.72 0 0.34 0.69 0.48 NA 0.47 0.62 0.58 0.54 0.48 0.43 0.58 0.58 0.62
"Blake Bortles" "QB" 14.58 16.97 17.51 16.2 19.98 18.66 17.1 16.74 NA 17.85 16.64 16.27 18.92 17.48 18.52 16.58 16.93
"Blake Jarwin" "TE" 4.51 3.15 1.56 1.74 1.59 1.25 1.24 NA 1.32 1.01 1.17 1.29 1.24 1.04 1.17 1.75 1.24
"Brandin Cooks" "WR" 8.64 9.77 9.96 10.84 12.13 10.51 12.47 11.09 11.32 12.23 12.11 NA 11.2 11.28 11.02 11.71 11.8
"Brandon Bolden" "RB" 0.54 0.52 0.52 0.43 0.58 0.37 0.61 0.58 0.51 0.7 NA 0.6 0.47 0.75 0.46 0.49 0.45
"Brandon LaFell" "WR" 0 2.33 0.72 0 0 0 NA 2.29 2.18 2.27 2.34 2.19 2.79 2.47 1.91 2.15 2.71
"Brandon Marshall" "WR" 4.59 6.41 5.46 4.19 3.08 3.69 NA 4.03 4.09 4.05 4.22 4.08 4.38 2.88 4.21 4.12 2.68
"Brandon Weeden" "QB" 0.77 0.73 0.94 0.82 0.88 0.8 0.73 0.8 0.81 NA 0.81 0.78 0.75 0.79 0.73 0.72 0.77
"Brandon Zylstra" "WR" NA NA NA NA NA 0.52 0.59 0.6 0.65 NA 0.62 0.57 0.58 0.59 0.59 0.63 0.65
"Breshad Perriman" "WR" NA NA 0 NA NA 0 1.07 0.57 0.53 0.6 NA 0.51 0.46 0.54 0.5 0.52 0.62
"Brett Hundley" "QB" 0.64 0.62 1.01 0.88 1.04 1.1 NA 1.05 1 0.96 1.04 0.96 1.06 0.85 1 1.01 0.82
"Brian Hill" "RB" NA 0.51 1.51 0.94 0 0 0.89 NA 0.61 0.45 0.6 0.53 0.57 0.56 0.49 0.57 0.48
"Brian Hoyer" "QB" 0.78 0.58 0.73 0.99 0.99 0.98 0.67 0.6 0.87 0.78 NA 0.69 0.75 0.77 0.69 0.64 0.73
"Brian Parker" "TE" NA NA NA NA 0.45 0.4 0.37 0.38 0.33 NA 0.3 0.37 0.32 0.3 0.4 0.41 0.31
"Brian Quick" "WR" NA 0.81 0.77 NA 0.67 1.73 1.45 0.83 0.84 0.85 0.79 0.7 0.63 0.83 0.47 0.83 0.63
"Brice Butler" "WR" NA NA NA 0.81 0.87 0 1.91 NA 0.96 0.64 0.92 1 0.86 0.66 0.87 0.99 0.87
"Brock Osweiler" "QB" 0 0 0 0 0 11.9 14.25 15.64 0.93 0.93 NA 0.97 0.77 0.92 0.84 0.74 0.73
"Bruce Ellington" "WR" 3.18 2.71 3.1 0 0 0 0 0 0 NA 0 2.83 3.4 2.84 3.48 3.29 3.24
"Buddy Howell" "RB" NA NA NA 1.39 1.62 0.41 0.34 0.5 0.46 NA 0.56 0.69 0.31 0.64 0.43 0.39 0.35
"C.J. Anderson" "RB" 5.1 5.74 5.37 NA 6.18 3.54 1.8 1.55 2.11 1.83 2 1.9 1.99 1.67 2.24 2.15 2.09
"C.J. Beathard" "QB" 0.67 0.9 0.86 14.05 12.92 14.14 15.46 13.08 14.79 15.06 NA 14.86 12.51 15.09 13.19 14.04 14.56
"C.J. Ham" "RB" 0.53 0.6 0.55 0.48 0.45 0.41 0.61 0.6 0.59 NA 0.5 0.59 0.56 0.46 0.68 0.55 0.54
"C.J. Prosise" "RB" 1.61 2.16 0 0 0 0 NA 0.6 0.45 0.62 0.53 0.49 0.53 0.55 0.51 0.65 0.44
"C.J. Uzomah" "TE" 0.5 0.33 0.36 0.56 3.49 4.03 5.74 6.39 NA 6.17 3.44 4.49 5.87 5.16 6.45 4.3 4.73
"Calvin Ridley" "WR" 4.15 4.23 3.09 6.83 7.75 8.17 6.86 NA 6.35 6.5 6.43 6.65 7.9 6.47 7.57 6.58 7.32
"Cam Newton" "QB" 19.87 18.22 20.18 NA 23.25 20.43 18.19 16.97 24.81 17.96 23.03 17.99 23.03 17.99 24.26 24.66 22.52
"Cameron Artis-Payne" "RB" 0 2 1.25 NA 0 0 1.24 1.16 1.93 1.38 1.82 1.27 1.81 1.31 1.87 1.88 1.76
"Cameron Batson" "WR" NA NA NA NA NA NA 0.6 NA 0.55 0.64 0.68 0.53 0.61 0.48 0.66 0.63 0.7
"Cameron Brate" "TE" 4.81 2.42 2.43 3.89 NA 4.41 3.62 4.73 5 4.72 4.04 4.58 5.28 4.4 3.88 4.01 4.59
"Cameron Meredith" "WR" 0 0 1.13 2.75 4.09 NA 2.59 1.07 1.26 1.11 1.13 1.31 1.03 1.14 1.09 1.08 1.1
"Carlos Hyde" "RB" 8.59 10.03 11.24 11.7 10.39 12.06 11.01 9.51 12 11.93 NA 10 9.72 10.23 10.05 10.96 7.26
"Carson Wentz" "QB" 0 0 19.52 19.86 19.39 17.73 18 17.17 NA 20.22 23.18 24.54 20.55 19.09 20.25 25.4 19.28
"Case Keenum" "QB" 12.53 17.08 12.85 17.84 15.61 16.86 16.94 19.12 20.96 NA 18 18.21 17.58 18.78 16.87 19.77 19.21
"Chad Henne" "QB" 0.46 0.54 0.58 0.35 0.47 0.42 0.49 0.5 0.47 0.5 0.49 NA 0.4 0.45 0.44 0.43 0.42
"Chad Kelly" "QB" NA NA NA NA NA NA 0.71 0.8 0.74 NA 0.82 0.85 0.79 0.82 0.75 0.78 0.87
"Chad Williams" "WR" 1.73 1.88 1.94 0.78 3.86 3.11 2.38 2.48 NA 2.23 2.31 2.04 2.53 2.39 2.29 2.47 1.7
"Charles Clay" "TE" 4.25 4.32 4.02 4.18 4.51 4.77 4.37 4.36 3.8 4.19 NA 4.1 4.08 4.31 5.56 4.24 4.2
"Charone Peake" "WR" 0.6 0.67 0.73 0 0 0 1.39 0.5 0.54 0.5 NA 0.63 0.66 0.49 0.77 0.53 0.62
"Chase Daniel" "QB" 0.75 0.76 0.79 0.91 NA 0.77 0.81 0.82 0.7 0.79 0.71 0.74 0.82 0.86 0.84 0.77 0.67
"Chase Edmonds" "RB" 4.47 3.93 4.04 3.81 4.03 1.22 1.13 0.98 NA 1.08 1.16 0.86 0.98 1.1 1.15 1.32 0.87
"Chester Rogers" "WR" 3.47 2.78 2.6 2.78 6.73 7.4 6.67 6.41 NA 4.96 6 6.65 4.82 5.28 5.72 6.24 5.8
"Chris Carson" "RB" 7.79 7.98 6 0 7.35 11.48 NA 11.77 8.22 10.51 11.49 9.91 10.93 7.95 9.97 12.39 9.66
"Chris Conley" "WR" 2.15 2.51 3.21 3.54 4.03 2.15 2.3 2.01 2.2 2.14 2.39 NA 2.69 1.93 2.09 2.27 2.8
"Chris Godwin" "WR" 4.36 5.11 4.49 5.58 NA 6.1 6.08 5.82 5.75 5.85 5.74 6.11 5.94 5.65 5.79 5.35 5.27
"Chris Herndon" "TE" NA NA 2.91 0.95 0.93 1.12 1.38 1.84 1.67 1.89 NA 2.12 1.96 1.8 1.81 1.97 2.04
"Chris Hogan" "WR" 10.52 9.55 8.48 5.93 4.64 4.85 3.99 3.74 3.83 3.83 NA 3.54 3.84 3.87 3.39 3.87 3.61
"Chris Ivory" "RB" 4.03 4.69 6.79 5.6 5.61 4.79 4.77 4.99 3.01 3.46 NA 2.74 4.67 3.71 5.16 4.67 4.99
"Chris Manhertz" "TE" 0.37 0.39 2.96 NA 1.25 0.52 0.15 0.16 0.19 0.15 0.18 0.16 0.18 0.15 0.2 0.24 0.19
"Chris Moore" "WR" 0.29 0.39 0.49 0.45 0.66 0.5 0.43 0.41 0.45 NA 0.47 0.41 0.38 0.34 0.37 0.42 0.47
"Chris Thompson" "RB" 6.44 9.95 8.98 NA 8.8 0 7.24 7.9 7.91 7.72 8.87 6.83 6.62 8.35 7.22 7.58 7.06
"Christian Kirk" "WR" 3.94 4.56 4.59 3.99 5.75 5.28 7.17 8.56 NA 6.9 7.09 6.39 7.69 7.19 7.35 7.32 6.6
"Christian McCaffrey" "RB" 14.11 12.35 13.11 NA 15.54 14.75 13.01 12.61 13.61 11.78 13.03 13.21 12.78 12.1 11.81 14.95 11.2
"Cody Core" "WR" 0 0 0.39 0.58 1.51 1.35 0.07 0.03 NA 0.03 0.03 0.03 0.03 0.03 0.03 0.03 0.03
"Cody Kessler" "QB" 0.46 0.59 0.55 0.54 0.88 0.79 0.8 0.78 NA 0.74 0.85 0.69 0.78 0.8 0.85 0.84 0.76
"Cody Latimer" "WR" 1.86 2.68 3.52 0 1.41 1.08 0 0 NA 0 0 0 0 0 0 0 0
"Cole Beasley" "WR" 2.6 4.49 4.38 4.44 4.5 4.5 5.8 NA 5.76 5.1 4.68 4.95 5.76 5.28 5.24 5.37 5.26
"Cole Wick" "TE" 0.46 0.59 0.55 0.49 0.45 0 0.43 0.39 0.44 0.38 NA 0.44 0.29 0.45 0.29 0.35 0.41
"Colt McCoy" "QB" 0.68 0.78 0.83 NA 0.82 0.82 0.81 0.79 0.84 0.77 0.79 0.76 0.74 0.83 0.74 0.81 0.79
"Cooper Kupp" "WR" 7.59 5.72 6 8.02 9.57 10.27 0 12.22 13.78 12.48 12 NA 12.21 11.09 11.51 11.44 13.1
"Cooper Rush" "QB" 0.68 0.73 0.65 0.82 0.79 0.79 0.66 NA 0.7 0.69 0.68 0.7 0.7 0.73 0.63 0.69 0.64
"Cordarrelle Patterson" "WR" 1.95 1.36 0.91 0.31 1.97 2.85 3.34 3.55 3.13 2.87 NA 3.12 3.12 2.87 3.85 3.64 3.2
"Corey Clement" "RB" 4.8 5.73 10.4 0 2.04 9.33 9.29 9.04 NA 8.29 9.04 9.56 9.75 7.74 9.36 8.97 8.89
"Corey Davis" "WR" 7.61 8.25 8.03 8.35 9.16 8.49 6.97 NA 7.17 9.65 8.81 8.59 7.16 7.3 9.04 8.59 9.25
"Courtland Sutton" "WR" 3.08 4.48 2.41 4.06 4.99 4.7 4.69 4.21 4.48 NA 3.58 3.84 3.79 3.9 4.13 4.26 3.65
"Curtis Samuel" "WR" 0 0 0 NA 1.68 2.52 0.94 0.86 1.39 0.91 1.16 0.96 1.27 0.91 1.26 1.36 1.26
"D'Onta Foreman" "RB" 0 0 0 0 0 0 0 2.65 4.72 NA 5.04 5.25 4.23 4.95 4.81 3.96 3.56
"D.J. Chark" "WR" 1.58 1.44 0.62 0.56 0.61 1.52 1.28 1.13 NA 1.49 1.11 1.02 1.49 1.17 1.48 1.08 1.1
"D.J. Moore" "WR" 5.19 4.31 3.41 NA 3.25 5.88 4.94 5.32 6.88 4.5 5.45 4.86 6.62 5.07 5.83 5.43 5.58
"DaeSean Hamilton" "WR" NA NA NA 0.55 0.57 0.65 0.57 0.73 0.63 NA 0.61 0.67 0.69 0.65 0.55 0.6 0.63
"Dak Prescott" "QB" 15.04 15.59 13.81 17.43 17.57 14.58 17.95 NA 19.27 15.53 18.85 19.37 19.98 16.69 17.84 21.42 17.87
"Dallas Goedert" "TE" 2.47 3.02 3.15 3.45 2.64 2.93 2.77 1.93 NA 2.03 2.88 3.02 3.69 2.03 3.58 3.26 3.51
"Dalvin Cook" "RB" 13.38 12.7 0 8.07 0 0 8.81 13.36 13.35 NA 9.71 13.03 11.06 9.16 10.26 12.33 9.46
"Damien Williams" "RB" 0.33 0.4 0.35 0.32 0.27 0.28 0.37 0.34 0.35 0.38 0.34 NA 0.45 0.39 0.31 0.32 0.46
"Damiere Byrd" "WR" 0.61 0 0 NA 1.2 0 0.67 0.58 0.75 0.61 0.7 0.73 0.73 0.66 0.59 0.74 0.58
"Damion Ratley" "WR" NA NA NA NA NA NA 4.01 2.96 3.57 3.48 NA 3.28 3.6 3.48 3.21 3.37 3.03
"Daniel Brown" "TE" 0 0.58 0.49 0.63 NA 0.49 0.61 0.53 0.53 0.58 0.48 0.55 0.43 0.49 0.44 0.52 0.46
"Danny Amendola" "WR" 5.16 4.27 4.64 5.39 4.95 4.26 4.66 5.04 3.4 4.19 NA 4.4 3.93 4.08 3.85 4.01 3.88
"Dante Pettis" "WR" NA 5.99 4.74 2.39 0 0 1.08 1.9 2.43 2.74 NA 2.31 2.23 1.68 2.33 2.1 2.03
"Darius Jennings" "WR" 0.65 0.7 0.45 0.48 0.5 0.45 0.41 NA 0.4 0.35 0.44 0.43 0.38 0.4 0.44 0.45 0.44
"Darrell Daniels" "TE" 0.27 0.21 2.87 0 NA 2.42 NA 0.75 1.1 0.8 0.72 0.83 0.73 0.96 0.72 0.7 1.15
"Darren Fells" "TE" 1.48 1.33 2.14 2.99 2.29 3.17 2.55 2.09 2.44 2.35 NA 2.44 2.6 2.04 2.22 2.56 2.1
"Darren Sproles" "RB" 3.72 0 0 0 0 0 2.24 2.93 NA 3.08 3.49 3.69 4.87 2.92 4.68 3.55 4.54
"Darrius Heyward-Bey" "WR" 1.62 1.51 0.77 2.12 0 0 NA 0.71 0.59 0.82 0.63 0.73 0.9 0.98 0.86 0.89 0.85
"Davante Adams" "WR" 9.99 9.71 11.35 11.85 13.1 12.33 NA 14.46 13.22 13.31 11.09 13.05 10.73 16.11 10.91 11.9 15.73
"David Fales" "QB" 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0
"David Fluellen" "RB" 0.97 0.91 0 0 1.01 1.39 1.55 NA 1.4 1.94 1.74 1.63 1.38 1.37 1.79 1.64 1.83
"David Grinnage" "TE" NA NA NA NA NA NA 0.98 0.39 NA 0.52 0.42 0.37 0.54 0.55 0.53 0.46 0.48
"David Johnson" "RB" 18.44 14.9 11.35 10.72 14.08 10.57 10.87 10.4 NA 13.61 12.67 10.22 11.11 12.79 12.49 13.18 9.55
"David Moore" "WR" NA 0.63 1.67 1.31 0.48 3.76 NA 4.1 4.36 4.29 3.84 3.75 3.37 5.14 3.37 4.34 4.42
"David Morgan" "TE" 1.36 1.27 0 1.77 1.74 1.53 1.55 1.44 1.94 NA 1.41 2 1.31 1.38 1.46 1.85 1.47
"David Njoku" "TE" 4.12 5.14 4.43 5.89 5.83 6.44 7.19 5.77 5.79 6.15 NA 5.45 6.94 7.04 6.99 5.52 4.37
"De'Lance Turner" "RB" NA NA NA NA 0.94 1.37 1.4 1.12 1.11 NA 0.5 0.72 0.54 0.63 0.77 0.47 0.55
"DeAndre Carter" "WR" NA 0.81 0 0.76 0.78 0.66 0.43 0.63 NA 0.64 0.66 0.73 0.59 0.62 0.58 0.59 0.57
"DeAndre Hopkins" "WR" 14.98 12.4 13.01 14.53 15.31 14.46 11.41 14.7 13.42 NA 13.12 14.97 11.28 16.07 11.86 11.62 11.83
"DeAndre Washington" "RB" 0 0 0 0 0 0 NA 0.67 0.6 0.38 0.41 0.48 0.74 0.43 0.55 0.49 0.7
"Dede Westbrook" "WR" 4.79 4.34 4.82 4.5 6.16 6.09 6.42 6.94 NA 7.32 7.94 5.29 7.56 7.49 8.25 5.91 6.12
"Demarcus Robinson" "WR" 0.47 0.39 0.38 0.39 1.03 0.29 0.29 0.29 0.33 0.35 0.26 NA 0.31 0.32 0.34 0.35 0.31
"Demaryius Thomas" "WR" 8.73 9.74 8.51 8.78 7.92 8.7 7.66 8.93 8.88 NA 7.94 8.23 9.44 9.37 7.42 9.39 8.22
"Demetrius Harris" "TE" 0 1.86 2.97 1.95 2.81 1.97 2.23 3.34 3.53 3.71 2.59 NA 2.57 3.57 3.21 3.48 2.68
"Deonte Thompson" "WR" 1.87 2.28 3.68 3.49 3.36 2.71 1.07 NA 0.55 0.58 0.54 0.52 0.57 0.59 0.55 0.63 0.56
"Derek Anderson" "QB" NA NA NA NA NA 0 14.11 13.81 6.69 6.82 NA 0 0 0 0 0 0
"Derek Carr" "QB" 14.26 11.98 13.33 15.92 14.83 15.77 NA 17.92 15.95 14.63 12.79 11.23 16.52 13.15 14.21 14.34 15.64
"Derek Carrier" "TE" 1.01 1.18 1.37 1.6 1.24 1.09 NA 1.17 1.18 1.13 0.96 0.77 1 0.87 1.02 1.13 1
"Derek Watt" "RB" 0.75 0.72 0.74 0.91 1.04 0.56 0.59 NA 0.53 0.55 0.74 0.62 0.56 0.64 0.59 0.5 0.67
"Derrick Coleman" "RB" NA 0.28 0.18 0.24 0.2 0.2 0.23 0.21 NA 0.23 0.2 0.22 0.24 0.26 0.23 0.24 0.23
"Derrick Henry" "RB" 9.4 9.16 8.99 8.74 10.03 7.21 7.6 NA 7.53 9.26 8.57 8.55 8.15 6.59 8.36 8.61 9.47
"DeSean Jackson" "WR" 5.87 6.54 6.97 6.04 NA 7.25 6.61 6.12 6.57 6.84 5.87 6.03 6.75 6.45 7.43 5.86 6.68
"Deshaun Watson" "QB" 19.16 18.95 19.66 22.18 23.21 20.62 18.15 20.94 18.17 NA 17.9 21.89 19.03 22.31 18.41 17.79 19.24
"DeShone Kizer" "QB" 0.98 1.39 0.77 0.96 0.72 0.6 NA 0.16 0.22 0.31 0.35 0.3 0.36 0.2 0.33 0.28 0.18
"DeVante Parker" "WR" 0 0 5.34 0 0 3.97 3.56 3.2 3.07 3.26 NA 3.45 2.88 4.1 3.43 3.3 2.78
"Devin Funchess" "WR" 7.9 7.73 8.26 NA 9.53 7.95 7.44 6.8 8.69 7.12 7.07 8.07 8.39 6.69 8.16 8.01 7.93
"Devonta Freeman" "RB" 10.38 0 0 0 8.95 0 0 NA 0 0 0 0 0 0 0 0 0
"Devontae Booker" "RB" 5.35 5.6 1.92 2.25 1.58 3.08 2.88 3.44 3.13 NA 3.11 3.22 3.43 3.44 2.75 3.27 3.33
"Dion Lewis" "RB" 6.85 8.04 8.89 8.45 8.28 8.42 7.42 NA 8.09 9.5 8.65 7.89 7.47 6.28 8.36 8.7 9.22
"Dion Sims" "TE" 2.15 2.48 1.06 2.06 NA 1.29 1.05 1.05 1.12 1.52 1.14 1.46 1.35 1.46 1.4 1.34 1.14
"Donte Moncrief" "WR" 4.45 4.17 6.04 5.71 5.69 6.78 5.55 5.71 NA 7.81 6.5 5.25 8.19 7.96 6.63 6.37 5.99
"Dontrell Hilliard" "RB" NA NA NA NA NA NA 0.58 0.61 0.65 0.63 NA 0.7 0.43 0.69 0.7 0.75 0.44
"Doug Baldwin" "WR" 9.27 0 0 7.83 9.06 9.08 NA 8.24 9.71 7.78 9.12 8.42 8.52 7.62 8.22 7.97 6.36
"Doug Martin" "RB" 4.94 3.81 5.43 4.49 4.94 3.26 NA 2.93 2.76 3.46 3.34 3.04 3.01 3.75 3.32 3.78 2.77
"Drew Brees" "QB" 24.06 23.92 19.97 22.68 21.26 NA 19.45 22.32 22.1 20.07 21.83 23.12 22.24 24.47 21.3 21.66 22.69
"Drew Stanton" "QB" 0 0 0 0.96 0 0 0 0 0 0 NA 0 0 0 0 0 0
"Duke Johnson Jr." "RB" 7.5 6.42 4.67 6.12 4.55 4.83 5.94 5.56 6.34 5.82 NA 6.35 5.56 6.34 5.8 6.74 5.23
"Durham Smythe" "TE" NA NA NA NA 0.49 0.48 0.48 0.48 0.31 0.4 NA 0.39 0.41 0.39 0.23 0.35 0.4
"Dwayne Allen" "TE" 1.99 0.72 1.19 1.49 1.17 0.79 0.45 0.35 0.93 0.87 NA 0.48 0.43 0.57 0.63 0.35 0.49
"Dwayne Harris" "WR" 0.62 0 0.65 0.4 0.38 0.44 NA 0.44 0.43 0.45 0.41 0.4 0.46 0.42 0.45 0.41 0.44
"Dwayne Washington" "RB" NA NA NA 1.2 0.36 NA 0.23 0.21 0.36 0.35 0.21 0.37 0.32 0.35 0.33 0.31 0.35
"Ed Dickson" "TE" 0 0 0 0 0 0 NA 1.97 2.3 2.26 2.64 2.28 2.56 2.24 2.46 2.11 2.58
"Eli Manning" "QB" 10.9 15.42 15.64 18.07 13.7 14.69 18.5 16.66 NA 16.41 20.13 13.2 14.63 15.75 17.78 16.78 16.58
"Eli Rogers" "WR" 0 0 0 0 0 0.5 NA 0.61 0.56 0.58 0.58 0.55 0.57 0.51 0.44 0.51 0.5
"Elijah McGuire" "RB" 0 0 0 0 0 0 0 1.41 1.47 1.36 NA 1.76 1.59 1.28 1.66 1.68 1.66
