"Week" "Player" "range" "FGM" "FGA" "XPM" "XPA" "proj" "rnk" "XP_miss" "FG_miss" "Full_Proj" "max" "min" "std" "Var"
"1" "Stephen Gostkowski" "5.52-13.12" 1.8 2.08 3.2 3.31 9.32 "#23" 0.11 0.28 8.37 13.12 5.52 3.8 14.44
"11" "Justin Tucker" "4.46-13.80" 1.89 2.14 2.51 2.53 9.13 "#17" 0.02 0.25 8.36 13.8 4.46 4.67 21.8089
"16" "Graham Gano" "5.07-13.27" 1.93 2.2 2.55 2.55 9.17 "#30" 0 0.27 8.36 13.27 5.07 4.1 16.81
"3" "Matt Bryant" "4.37-14.39" 1.81 2.14 2.87 2.91 9.38 "#31" 0.04 0.33 8.35 14.39 4.37 5.01 25.1001
"10" "Wil Lutz" "4.83-13.07" 1.83 2.01 2.7 2.76 8.95 "#17" 0.0599999999999996 0.18 8.35 13.07 4.83 4.12 16.9744
"4" "Josh Lambo" "3.17-15.13" 2.04 2.31 2.75 2.75 9.15 "#3" 0 0.27 8.34 15.13 3.17 5.98 35.7604
"14" "Stephen Gostkowski" "4.70-13.56" 2.08 2.33 2.02 2.06 9.13 "#4" 0.04 0.25 8.34 13.56 4.7 4.43 19.6249
"10" "Matt Bryant" "5.23-12.59" 1.85 2.03 2.58 2.62 8.91 "#2" 0.04 0.18 8.33 12.59 5.23 3.68 13.5424
"4" "Harrison Butker" "4.54-13.80" 1.69 1.96 2.68 2.73 9.17 "#19" 0.0499999999999998 0.27 8.31 13.8 4.54 4.63 21.4369
"3" "Harrison Butker" "5.45-13.07" 1.94 2.26 2.87 2.87 9.26 "#28" 0 0.32 8.3 13.07 5.45 3.81 14.5161
"8" "Harrison Butker" "4.15-14.13" 1.77 2.04 2.8 2.84 9.14 "#19" 0.04 0.27 8.29 14.13 4.15 4.99 24.9001
"1" "Graham Gano" "4.23-13.69" 1.89 2.1 2.42 2.48 8.96 "#13" 0.0600000000000001 0.21 8.27 13.69 4.23 4.73 22.3729
"13" "Wil Lutz" "4.93-12.91" 1.81 2.01 2.78 2.84 8.92 "#13" 0.0600000000000001 0.2 8.26 12.91 4.93 3.99 15.9201
"17" "Chris Boswell" "5.50-13.14" 1.95 2.3 2.78 2.8 9.32 "#17" 0.02 0.35 8.25 13.14 5.5 3.82 14.5924
"4" "Caleb Sturgis" "5.02-12.62" 1.62 1.81 3.43 3.44 8.82 "#28" 0.00999999999999979 0.19 8.24 12.62 5.02 3.8 14.44
"2" "Cody Parkey" "4.70-13.40" 2.02 2.29 1.73 1.73 9.05 "#9" 0 0.27 8.24 13.4 4.7 4.35 18.9225
"8" "Stephen Gostkowski" "4.61-14.01" 1.98 2.31 2.43 2.51 9.31 "#16" 0.0799999999999996 0.33 8.24 14.01 4.61 4.7 22.09
"17" "Harrison Butker" "4.75-13.03" 1.58 1.79 3.4 3.44 8.89 "#29" 0.04 0.21 8.22 13.03 4.75 4.14 17.1396
"5" "Josh Lambo" "4.78-12.88" 1.64 1.85 3.16 3.2 8.83 "#32" 0.04 0.21 8.16 12.88 4.78 4.05 16.4025
"5" "Sebastian Janikowski" "4.10-13.66" 1.99 2.2 1.97 2.06 8.88 "#6" 0.0900000000000001 0.21 8.16 13.66 4.1 4.78 22.8484
"3" "Jake Elliott" "4.22-12.88" 1.57 1.69 3.19 3.23 8.55 "#14" 0.04 0.12 8.15 12.88 4.22 4.33 18.7489
"13" "Chris Boswell" "5.44-12.76" 1.89 2.2 2.72 2.74 9.1 "#27" 0.02 0.31 8.15 12.76 5.44 3.66 13.3956
"2" "Jake Elliott" "4.53-13.19" 1.81 2.03 2.75 2.8 8.86 "#26" 0.0499999999999998 0.22 8.15 13.19 4.53 4.33 18.7489
"9" "Greg Zuerlein" "4.88-13.04" 1.73 1.98 2.93 3.01 8.96 "#31" 0.0799999999999996 0.25 8.13 13.04 4.88 4.08 16.6464
"11" "Greg Zuerlein" "5.25-12.93" 1.77 2.07 3.15 3.21 9.09 "#32" 0.0600000000000001 0.3 8.13 12.93 5.25 3.84 14.7456
"2" "Chris Boswell" "5.20-13.44" 1.91 2.27 2.63 2.75 9.32 "#32" 0.12 0.36 8.12 13.44 5.2 4.12 16.9744
"14" "Mason Crosby" "5.13-13.19" 1.92 2.26 2.59 2.61 9.16 "#30" 0.02 0.34 8.12 13.19 5.13 4.03 16.2409
"15" "Jason Myers" "4.42-13.28" 1.81 2.05 2.43 2.45 8.85 "#23" 0.02 0.24 8.11 13.28 4.42 4.43 19.6249
"8" "Sebastian Janikowski" "3.70-13.46" 1.9 2.03 1.93 2.01 8.58 "#18" 0.0799999999999998 0.13 8.11 13.46 3.7 4.88 23.8144
"12" "Caleb Sturgis" "4.46-13.48" 1.7 1.97 3.03 3.09 8.97 "#24" 0.0600000000000001 0.27 8.1 13.48 4.46 4.51 20.3401
"8" "Josh Lambo" "3.75-13.47" 1.87 2.04 2.03 2.03 8.61 "#12" 0 0.17 8.1 13.47 3.75 4.86 23.6196
"8" "Robbie Gould" "3.75-13.55" 1.88 2.07 2.02 2.02 8.65 "#24" 0 0.19 8.08 13.55 3.75 4.9 24.01
"13" "Graham Gano" "4.81-12.55" 1.64 1.83 3.11 3.15 8.68 "#26" 0.04 0.19 8.07 12.55 4.81 3.87 14.9769
"17" "Robbie Gould" "4.29-12.67" 1.67 1.79 2.6 2.66 8.48 "#6" 0.0600000000000001 0.12 8.06 12.67 4.29 4.19 17.5561
"7" "Stephen Gostkowski" "4.10-13.68" 1.92 2.19 2.02 2.04 8.89 "#5" 0.02 0.27 8.06 13.68 4.1 4.79 22.9441
"6" "Stephen Gostkowski" "4.54-13.84" 1.87 2.22 2.72 2.81 9.19 "#32" 0.0899999999999999 0.35 8.05 13.84 4.54 4.65 21.6225
"15" "Chris Boswell" "5.27-13.07" 1.81 2.18 3.09 3.11 9.17 "#20" 0.02 0.37 8.04 13.07 5.27 3.9 15.21
"3" "Robbie Gould" "3.50-14.04" 1.75 1.98 2.62 2.67 8.77 "#32" 0.0499999999999998 0.23 8.03 14.04 3.5 5.27 27.7729
"17" "Wil Lutz" "4.50-13.26" 1.81 2.08 2.69 2.73 8.88 "#21" 0.04 0.27 8.03 13.26 4.5 4.38 19.1844
"1" "Jake Elliott" "5.07-12.49" 1.91 2.13 2.33 2.42 8.78 "#30" 0.0899999999999999 0.22 8.03 12.49 5.07 3.71 13.7641
"11" "Matt Bryant" "3.92-13.36" 1.58 1.77 3.06 3.11 8.64 "#13" 0.0499999999999998 0.19 8.02 13.36 3.92 4.72 22.2784
"1" "Chris Boswell" "4.84-12.52" 1.78 1.98 2.57 2.66 8.68 "#2" 0.0900000000000003 0.2 7.99 12.52 4.84 3.84 14.7456
"12" "Stephen Gostkowski" "4.21-13.39" 1.94 2.19 2.08 2.14 8.8 "#3" 0.0600000000000001 0.25 7.99 13.39 4.21 4.59 21.0681
"6" "Matt Bryant" "4.57-12.39" 1.61 1.75 3.13 3.21 8.48 "#26" 0.0800000000000001 0.14 7.98 12.39 4.57 3.91 15.2881
"7" "Josh Lambo" "4.83-11.89" 1.5 1.61 3.29 3.35 8.36 "#23" 0.0600000000000001 0.11 7.97 11.89 4.83 3.53 12.4609
"11" "Caleb Sturgis" "4.30-13.80" 1.81 2.14 2.78 2.88 9.05 "#19" 0.1 0.33 7.96 13.8 4.3 4.75 22.5625
"8" "Justin Tucker" "3.96-12.98" 1.79 1.96 2.16 2.16 8.47 "#21" 0 0.17 7.96 12.98 3.96 4.51 20.3401
"13" "Josh Lambo" "4.64-12.38" 1.6 1.77 3.11 3.15 8.51 "#14" 0.04 0.17 7.96 12.38 4.64 3.87 14.9769
"5" "Stephen Gostkowski" "4.37-14.03" 1.89 2.28 2.63 2.7 9.2 "#14" 0.0700000000000003 0.39 7.96 14.03 4.37 4.83 23.3289
"15" "Stephen Gostkowski" "4.35-13.45" 1.79 2.08 2.76 2.86 8.9 "#22" 0.1 0.29 7.93 13.45 4.35 4.55 20.7025
"14" "Wil Lutz" "4.59-12.63" 1.71 1.91 2.88 2.96 8.61 "#26" 0.0800000000000001 0.2 7.93 12.63 4.59 4.02 16.1604
"15" "Cody Parkey" "4.02-14.16" 1.91 2.28 2.3 2.38 9.09 "#25" 0.0800000000000001 0.37 7.9 14.16 4.02 5.07 25.7049
"8" "Stephen Hauschka" "4.22-13.40" 1.93 2.2 2.2 2.3 8.81 "#20" 0.0999999999999996 0.27 7.9 13.4 4.22 4.59 21.0681
"9" "Sebastian Janikowski" "3.51-13.53" 1.81 1.99 2.12 2.2 8.52 "#27" 0.0800000000000001 0.18 7.9 13.53 3.51 5.01 25.1001
"3" "Cody Parkey" "4.11-13.99" 2.05 2.44 1.58 1.58 9.05 "#24" 0 0.39 7.88 13.99 4.11 4.94 24.4036
"12" "Matt Bryant" "3.86-12.94" 1.56 1.73 2.9 2.92 8.4 "#31" 0.02 0.17 7.87 12.94 3.86 4.54 20.6116
"15" "Robbie Gould" "3.68-13.30" 1.79 1.99 2.2 2.22 8.49 "#9" 0.02 0.2 7.87 13.3 3.68 4.81 23.1361
"17" "Chandler Catanzaro" "4.90-13.34" 1.85 2.26 2.89 2.92 9.12 "#30" 0.0299999999999998 0.41 7.86 13.34 4.9 4.22 17.8084
"1" "Robbie Gould" "3.62-13.50" 1.84 2.06 1.96 2 8.56 "#10" 0.04 0.22 7.86 13.5 3.62 4.94 24.4036
"7" "Justin Tucker" "4.19-12.87" 1.79 2 2.39 2.43 8.53 "#31" 0.04 0.21 7.86 12.87 4.19 4.34 18.8356
"5" "Caleb Sturgis" "5.10-11.94" 1.58 1.79 3.33 3.37 8.52 "#29" 0.04 0.21 7.85 11.94 5.1 3.42 11.6964
"6" "Ka'imi Fairbairn" "4.54-13.30" 1.85 2.2 2.55 2.59 8.92 "#16" 0.04 0.35 7.83 13.3 4.54 4.38 19.1844
"13" "Stephen Gostkowski" "3.98-13.36" 1.96 2.22 1.73 1.79 8.67 "#10" 0.0600000000000001 0.26 7.83 13.36 3.98 4.69 21.9961
"1" "Matt Bryant" "5.05-11.89" 1.74 1.96 2.34 2.34 8.47 "#12" 0 0.22 7.81 11.89 5.05 3.42 11.6964
"6" "Chris Boswell" "5.20-12.42" 1.84 2.17 2.63 2.65 8.81 "#17" 0.02 0.33 7.8 12.42 5.2 3.61 13.0321
"16" "Jake Elliott" "4.64-13.34" 1.77 2.16 3.02 3.04 8.99 "#23" 0.02 0.39 7.8 13.34 4.64 4.35 18.9225
"13" "Harrison Butker" "4.49-12.31" 1.5 1.69 3.21 3.25 8.4 "#29" 0.04 0.19 7.79 12.31 4.49 3.91 15.2881
"2" "Josh Lambo" "4.40-12.88" 1.79 2.06 2.46 2.5 8.64 "#20" 0.04 0.27 7.79 12.88 4.4 4.24 17.9776
"14" "Ka'imi Fairbairn" "3.76-13.64" 1.77 2.06 2.84 2.9 8.7 "#14" 0.0600000000000001 0.29 7.77 13.64 3.76 4.94 24.4036
"5" "Ka'imi Fairbairn" "4.64-13.38" 1.89 2.3 2.69 2.71 9.01 "#13" 0.02 0.41 7.76 13.38 4.64 4.37 19.0969
"3" "Chris Boswell" "5.22-12.26" 1.77 2.07 2.59 2.68 8.74 "#26" 0.0900000000000003 0.3 7.75 12.26 5.22 3.52 12.3904
"8" "Adam Vinatieri" "4.94-12.44" 1.83 2.14 2.46 2.48 8.69 "#29" 0.02 0.31 7.74 12.44 4.94 3.75 14.0625
"9" "Robbie Gould" "4.26-12.74" 1.64 1.89 2.92 2.94 8.5 "#29" 0.02 0.25 7.73 12.74 4.26 4.24 17.9776
"16" "Chris Boswell" "5.66-12.52" 1.84 2.29 2.86 2.88 9.09 "#31" 0.02 0.45 7.72 12.52 5.66 3.43 11.7649
"14" "Graham Gano" "4.06-12.42" 1.74 1.9 2.43 2.47 8.24 "#2" 0.04 0.16 7.72 12.42 4.06 4.18 17.4724
"10" "Sebastian Janikowski" "3.87-12.91" 1.88 2.08 1.87 1.94 8.39 "#6" 0.0699999999999998 0.2 7.72 12.91 3.87 4.52 20.4304
"2" "Stephen Gostkowski" "4.40-13.14" 1.86 2.19 2.27 2.33 8.77 "#7" 0.0600000000000001 0.33 7.72 13.14 4.4 4.37 19.0969
"17" "Ryan Succop" "4.30-13.24" 1.89 2.22 2.1 2.16 8.77 "#14" 0.0600000000000001 0.33 7.72 13.24 4.3 4.47 19.9809
"6" "Caleb Sturgis" "4.18-12.58" 1.56 1.77 2.92 2.96 8.38 "#2" 0.04 0.21 7.71 12.58 4.18 4.2 17.64
"13" "Ka'imi Fairbairn" "4.57-12.85" 1.79 2.12 2.36 2.38 8.71 "#2" 0.02 0.33 7.7 12.85 4.57 4.14 17.1396
"16" "Jason Myers" "4.27-12.79" 1.7 1.97 2.49 2.51 8.53 "#25" 0.0199999999999996 0.27 7.7 12.79 4.27 4.26 18.1476
"11" "Josh Lambo" "4.42-12.80" 1.65 1.95 2.71 2.73 8.61 "#22" 0.02 0.3 7.69 12.8 4.42 4.19 17.5561
"8" "Chris Boswell" "4.48-13.48" 1.83 2.24 2.88 2.96 8.98 "#2" 0.0800000000000001 0.41 7.67 13.48 4.48 4.5 20.25
"4" "Chris Boswell" "5.23-13.05" 2 2.47 2.51 2.58 9.14 "#1" 0.0700000000000003 0.47 7.66 13.05 5.23 3.91 15.2881
"14" "Harrison Butker" "4.33-13.57" 1.87 2.28 2.41 2.47 8.95 "#1" 0.0600000000000001 0.41 7.66 13.57 4.33 4.62 21.3444
"10" "Stephen Gostkowski" "4.63-12.51" 1.87 2.16 2.14 2.18 8.57 "#11" 0.04 0.29 7.66 12.51 4.63 3.94 15.5236
"17" "Sebastian Janikowski" "3.31-13.51" 1.93 2.18 1.87 1.87 8.41 "#24" 0 0.25 7.66 13.51 3.31 5.1 26.01
"10" "Graham Gano" "4.91-12.25" 1.8 2.11 2.31 2.31 8.58 "#22" 0 0.31 7.65 12.25 4.91 3.67 13.4689
"6" "Harrison Butker" "4.37-12.09" 1.55 1.72 2.91 2.98 8.23 "#20" 0.0699999999999998 0.17 7.65 12.09 4.37 3.86 14.8996
"14" "Stephen Hauschka" "3.55-12.63" 1.85 1.99 1.77 1.81 8.09 "#3" 0.04 0.14 7.63 12.63 3.55 4.54 20.6116
"5" "Harrison Butker" "4.33-13.55" 1.86 2.28 2.41 2.47 8.94 "#7" 0.0600000000000001 0.42 7.62 13.55 4.33 4.61 21.2521
"12" "Ka'imi Fairbairn" "4.72-12.38" 1.81 2.12 2.22 2.24 8.55 "#11" 0.02 0.31 7.6 12.38 4.72 3.83 14.6689
"12" "Chandler Catanzaro" "5.17-13.05" 1.73 2.22 3.35 3.39 9.11 "#28" 0.04 0.49 7.6 13.05 5.17 3.94 15.5236
"15" "Graham Gano" "4.46-12.94" 1.71 2.08 2.82 2.82 8.7 "#31" 0 0.37 7.59 12.94 4.46 4.24 17.9776
"3" "Chandler Catanzaro" "4.21-13.13" 1.81 2.15 2.48 2.55 8.67 "#22" 0.0699999999999998 0.34 7.58 13.13 4.21 4.46 19.8916
"5" "Chris Boswell" "4.97-12.33" 1.71 2.06 2.94 2.96 8.65 "#30" 0.02 0.35 7.58 12.33 4.97 3.68 13.5424
"15" "Wil Lutz" "4.25-12.53" 1.71 1.97 2.55 2.58 8.39 "#21" 0.0300000000000002 0.26 7.58 12.53 4.25 4.14 17.1396
"6" "Jason Myers" "4.03-12.65" 1.62 1.87 2.59 2.61 8.34 "#14" 0.02 0.25 7.57 12.65 4.03 4.31 18.5761
"10" "Harrison Butker" "4.36-12.84" 1.63 1.96 2.94 2.98 8.6 "#24" 0.04 0.33 7.57 12.84 4.36 4.24 17.9776
"17" "Matt Bryant" "4.33-11.71" 1.52 1.65 2.96 3.03 8.02 "#26" 0.0699999999999998 0.13 7.56 11.71 4.33 3.69 13.6161
"14" "Matt Bryant" "4.39-11.59" 1.52 1.65 2.94 2.99 7.99 "#25" 0.0500000000000003 0.13 7.55 11.59 4.39 3.6 12.96
"17" "Mason Crosby" "4.26-12.72" 1.77 2.08 2.34 2.36 8.49 "#18" 0.02 0.31 7.54 12.72 4.26 4.23 17.8929
"17" "Josh Lambo" "4.56-11.24" 1.42 1.52 3.11 3.17 7.9 "#23" 0.0600000000000001 0.1 7.54 11.24 4.56 3.34 11.1556
"15" "Caleb Sturgis" "4.67-11.93" 1.61 1.86 2.9 2.92 8.3 "#32" 0.02 0.25 7.53 11.93 4.67 3.63 13.1769
"10" "Josh Lambo" "4.39-11.71" 1.51 1.67 2.94 2.98 8.05 "#14" 0.04 0.16 7.53 11.71 4.39 3.66 13.3956
"6" "Stephen Hauschka" "4.18-12.66" 1.76 2.03 2.25 2.33 8.42 "#23" 0.0800000000000001 0.27 7.53 12.66 4.18 4.24 17.9776
"17" "Caleb Sturgis" "4.06-13.04" 1.72 2.03 2.62 2.72 8.55 "#19" 0.1 0.31 7.52 13.04 4.06 4.49 20.1601
"5" "Graham Gano" "4.19-12.59" 1.65 1.94 2.71 2.71 8.39 "#15" 0 0.29 7.52 12.59 4.19 4.2 17.64
"15" "Josh Lambo" "4.76-12.26" 1.81 2.14 2.28 2.3 8.51 "#8" 0.02 0.33 7.5 12.26 4.76 3.75 14.0625
"4" "Cody Parkey" "3.66-13.92" 1.81 2.14 2.41 2.72 8.79 "#26" 0.31 0.33 7.49 13.92 3.66 5.13 26.3169
"2" "Caleb Sturgis" "5.17-11.59" 1.78 2.08 2.28 2.28 8.38 "#16" 0 0.3 7.48 11.59 5.17 3.21 10.3041
"16" "Stephen Hauschka" "3.99-12.67" 1.83 2.08 2.08 2.18 8.33 "#20" 0.1 0.25 7.48 12.67 3.99 4.34 18.8356
"10" "Caleb Sturgis" "4.83-11.29" 1.5 1.69 3.15 3.18 8.06 "#29" 0.0300000000000002 0.19 7.46 11.29 4.83 3.23 10.4329
"5" "Stephen Hauschka" "3.71-13.09" 1.92 2.2 1.75 1.85 8.4 "#11" 0.1 0.28 7.46 13.09 3.71 4.69 21.9961
"12" "Ryan Succop" "4.11-12.67" 1.83 2.12 2 2.08 8.39 "#23" 0.0800000000000001 0.29 7.44 12.67 4.11 4.28 18.3184
"6" "Chandler Catanzaro" "4.63-12.61" 1.75 2.14 2.74 2.76 8.62 "#30" 0.0199999999999996 0.39 7.43 12.61 4.63 3.99 15.9201
"7" "Harrison Butker" "4.45-12.21" 1.58 1.85 2.84 2.94 8.33 "#17" 0.1 0.27 7.42 12.21 4.45 3.88 15.0544
"9" "Stephen Gostkowski" "4.47-12.97" 1.71 2.12 2.83 2.9 8.72 "#25" 0.0699999999999998 0.41 7.42 12.97 4.47 4.25 18.0625
"8" "Ka'imi Fairbairn" "4.42-12.60" 1.73 2.08 2.32 2.36 8.51 "#4" 0.04 0.35 7.42 12.6 4.42 4.09 16.7281
"13" "Robbie Gould" "3.48-12.58" 1.69 1.89 2.08 2.1 8.03 "#9" 0.02 0.2 7.41 12.58 3.48 4.55 20.7025
"1" "Ryan Succop" "4.40-12.46" 1.81 2.15 2.13 2.13 8.43 "#4" 0 0.34 7.41 12.46 4.4 4.03 16.2409
"14" "Chandler Catanzaro" "4.77-11.97" 1.69 2.01 2.73 2.75 8.37 "#31" 0.02 0.32 7.39 11.97 4.77 3.6 12.96
"11" "Graham Gano" "3.72-12.72" 1.65 1.93 2.43 2.43 8.22 "#18" 0 0.28 7.38 12.72 3.72 4.5 20.25
"15" "Harrison Butker" "4.70-12.00" 1.6 1.89 2.72 2.82 8.35 "#27" 0.0999999999999996 0.29 7.38 12 4.7 3.65 13.3225
"9" "Stephen Hauschka" "3.61-12.33" 1.87 2.07 1.62 1.62 7.97 "#5" 0 0.2 7.37 12.33 3.61 4.36 19.0096
"9" "Caleb Sturgis" "3.78-12.46" 1.52 1.75 2.87 2.93 8.12 "#9" 0.0600000000000001 0.23 7.37 12.46 3.78 4.34 18.8356
"12" "Graham Gano" "3.74-12.42" 1.81 2.05 1.98 1.98 8.08 "#9" 0 0.24 7.36 12.42 3.74 4.34 18.8356
"9" "Greg Joseph" "3.29-12.57" 1.72 1.89 1.97 2.03 7.93 "#32" 0.0599999999999998 0.17 7.36 12.57 3.29 4.64 21.5296
"1" "Harrison Butker" "4.69-11.79" 1.82 2.1 2.02 2.06 8.24 "#27" 0.04 0.28 7.36 11.79 4.69 3.55 12.6025
"2" "Harrison Butker" "4.96-11.44" 1.75 2.02 2.24 2.27 8.2 "#22" 0.0299999999999998 0.27 7.36 11.44 4.96 3.24 10.4976
"4" "Robbie Gould" "4.68-11.18" 1.55 1.73 2.46 2.5 7.93 "#27" 0.04 0.18 7.35 11.18 4.68 3.25 10.5625
