"Week" "Player" "range" "pts_all" "sacks" "INT" "fum" "SAF" "TD" "rnk" "max" "min" "std" "Var" "pts_all_grp" "pts_all_score" "yrds_est" "yrds_all_grp" "yrds_all_score" "Full_Proj"
"2" "Saints D/ST" "3.61-15.35" 17.02 2.27 1.17 0.68 0.02 0.27 "#26" 15.35 3.61 5.87 34.4569 4 1 318.504 4 0 8.63
"16" "Rams D/ST" "3.78-14.58" 17.41 2.54 1.22 0.58 0.06 0.22 "#31" 14.58 3.78 5.4 29.16 4 1 320.532 4 0 8.58
"3" "Jaguars D/ST" "5.28-14.44" 15.14 2.57 1.17 0.49 0.03 0.27 "#25" 14.44 5.28 4.58 20.9764 4 1 308.728 4 0 8.57
"2" "Lions D/ST" "2.72-15.64" 21.36 2.12 1.4 0.68 0.04 0.36 "#30" 15.64 2.72 6.46 41.7316 5 0 341.072 4 0 8.52
"16" "Bears D/ST" "3.54-16.54" 17.94 2.76 1.08 0.82 0.06 0.3 "#30" 16.54 3.54 6.5 42.25 5 0 323.288 4 0 8.48
"8" "Jaguars D/ST" "4.39-15.31" 18.93 2.52 1.06 0.68 0.08 0.38 "#28" 15.31 4.39 5.46 29.8116 5 0 328.436 4 0 8.44
"14" "Panthers D/ST" "2.92-16.18" 20.4 2.63 1.3 0.78 0.04 0.26 "#26" 16.18 2.92 6.63 43.9569 5 0 336.08 4 0 8.43
"14" "Broncos D/ST" "3.39-13.81" 22.37 2.82 1.18 0.74 0.02 0.28 "#30" 13.81 3.39 5.21 27.1441 5 0 346.324 4 0 8.38
"15" "Vikings D/ST" "4.09-15.63" 17.81 2.9 1.2 0.88 0.06 0.2 "#29" 15.63 4.09 5.77 33.2929 5 0 322.612 4 0 8.38
"12" "Eagles D/ST" "4.61-15.61" 17.82 2.78 1.08 0.74 0.08 0.3 "#22" 15.61 4.61 5.5 30.25 5 0 322.664 4 0 8.38
"13" "Seahawks D/ST" "3.51-15.25" 16.62 2.46 1.06 0.72 0.08 0.2 "#30" 15.25 3.51 5.87 34.4569 4 1 316.424 4 0 8.38
"15" "Seahawks D/ST" "3.51-15.25" 16.62 2.46 1.06 0.72 0.08 0.2 "#30" 15.25 3.51 5.87 34.4569 4 1 316.424 4 0 8.38
"4" "Packers D/ST" "1.43-15.97" 22.29 2.78 1.07 0.87 0.07 0.26 "#32" 15.97 1.43 7.27 52.8529 5 0 345.908 4 0 8.36
"7" "Bills D/ST" "4.36-14.70" 15.59 2.86 1.12 0.6 0.04 0.16 "#20" 14.7 4.36 5.17 26.7289 4 1 311.068 4 0 8.34
"2" "Jets D/ST" "4.33-14.41" 15.78 2.58 1.1 0.72 0.02 0.18 "#29" 14.41 4.33 5.04 25.4016 4 1 312.056 4 0 8.34
"16" "Eagles D/ST" "4.14-15.20" 20.22 2.5 1.06 0.9 0.1 0.28 "#11" 15.2 4.14 5.53 30.5809 5 0 335.144 4 0 8.3
"11" "Seahawks D/ST" "3.88-15.34" 18.91 3.3 1.1 0.8 0.04 0.18 "#16" 15.34 3.88 5.73 32.8329 5 0 328.332 4 0 8.26
"2" "Redskins D/ST" "2.66-14.82" 21.72 2.12 1.36 0.7 0.04 0.32 "#20" 14.82 2.66 6.08 36.9664 5 0 342.944 4 0 8.24
"3" "Bears D/ST" "3.72-14.46" 16.01 2.44 1.09 0.49 0.02 0.26 "#31" 14.46 3.72 5.37 28.8369 4 1 313.252 4 0 8.2
"15" "Redskins D/ST" "3.25-14.79" 20.7 2 1.32 0.78 0.02 0.32 "#23" 14.79 3.25 5.77 33.2929 5 0 337.64 4 0 8.16
"2" "Vikings D/ST" "2.99-16.13" 18.67 2.35 1.34 0.8 0.04 0.24 "#16" 16.13 2.99 6.57 43.1649 5 0 327.084 4 0 8.15
"4" "Jaguars D/ST" "4.01-14.65" 15.29 2.5 1.06 0.61 0.02 0.21 "#24" 14.65 4.01 5.32 28.3024 4 1 309.508 4 0 8.14
"1" "Steelers D/ST" "3.28-16.28" 18.21 2.46 1.16 0.82 0.02 0.28 "#26" 16.28 3.28 6.5 42.25 5 0 324.692 4 0 8.14
"16" "Jets D/ST" "2.21-14.29" 22.95 3.12 0.96 0.72 0.08 0.24 "#16" 14.29 2.21 6.04 36.4816 5 0 349.34 4 0 8.08
"1" "Rams D/ST" "3.44-15.00" 20.04 2.72 1.18 0.8 0.04 0.22 "#13" 15 3.44 5.78 33.4084 5 0 334.208 4 0 8.08
"9" "Dolphins D/ST" "2.21-16.49" 19.3 2.84 0.89 0.88 0.06 0.26 "#24" 16.49 2.21 7.14 50.9796 5 0 330.36 4 0 8.06
"3" "Texans D/ST" "2.57-14.63" 22.06 2.56 0.95 0.79 0.04 0.32 "#22" 14.63 2.57 6.03 36.3609 5 0 344.712 4 0 8.04
"6" "Vikings D/ST" "3.70-14.88" 18.58 2.78 1.18 0.86 0.04 0.18 "#31" 14.88 3.7 5.59 31.2481 5 0 326.616 4 0 8.02
"1" "Jets D/ST" "0.99-16.83" 21.84 2.3 1.09 0.8 0 0.32 "#15" 16.83 0.99 7.92 62.7264 5 0 343.568 4 0 8
"13" "Browns D/ST" "3.26-14.44" 22.01 2.42 1.14 0.78 0.08 0.26 "#11" 14.44 3.26 5.59 31.2481 5 0 344.452 4 0 7.98
"1" "Saints D/ST" "2.89-14.39" 22.48 2.3 1.02 0.94 0.04 0.28 "#8" 14.39 2.89 5.75 33.0625 5 0 346.896 4 0 7.98
"10" "Chiefs D/ST" "3.63-14.29" 20.92 2.68 1.12 0.86 0.06 0.2 "#31" 14.29 3.63 5.33 28.4089 5 0 338.784 4 0 7.96
"6" "Bears D/ST" "3.67-14.19" 16.98 2.3 0.75 0.79 0.01 0.26 "#29" 14.19 3.67 5.26 27.6676 4 1 318.296 4 0 7.96
"15" "Cowboys D/ST" "3.91-13.07" 22.2 2.84 1.08 0.7 0 0.26 "#20" 13.07 3.91 4.58 20.9764 5 0 345.44 4 0 7.96
"12" "Giants D/ST" "2.72-14.70" 21.59 2.18 0.96 0.66 0.06 0.4 "#28" 14.7 2.72 5.99 35.8801 5 0 342.268 4 0 7.94
"11" "Raiders D/ST" "3.46-13.54" 22.3 2.12 0.92 0.68 0.04 0.42 "#31" 13.54 3.46 5.04 25.4016 5 0 345.96 4 0 7.92
"13" "Redskins D/ST" "2.99-14.57" 20.54 2.28 1.44 0.62 0.1 0.22 "#28" 14.57 2.99 5.79 33.5241 5 0 336.808 4 0 7.92
"17" "Redskins D/ST" "2.99-14.57" 20.54 2.28 1.44 0.62 0.1 0.22 "#28" 14.57 2.99 5.79 33.5241 5 0 336.808 4 0 7.92
"4" "Seahawks D/ST" "4.29-13.39" 15.66 2.24 0.94 0.67 0.02 0.23 "#31" 13.39 4.29 4.55 20.7025 4 1 311.432 4 0 7.88
"2" "Bears D/ST" "1.92-16.08" 19.47 2.38 1 0.78 0.06 0.3 "#18" 16.08 1.92 7.08 50.1264 5 0 331.244 4 0 7.86
"12" "Colts D/ST" "2.40-15.50" 20.61 2.26 1.16 0.82 0.04 0.26 "#29" 15.5 2.4 6.55 42.9025 5 0 337.172 4 0 7.86
"15" "Falcons D/ST" "2.45-14.67" 21.56 2.64 1.12 0.82 0 0.22 "#31" 14.67 2.45 6.11 37.3321 5 0 342.112 4 0 7.84
"15" "Jaguars D/ST" "3.90-14.90" 18.61 2.56 1.16 0.68 0.08 0.24 "#21" 14.9 3.9 5.5 30.25 5 0 326.772 4 0 7.84
"4" "Rams D/ST" "1.28-15.34" 22.92 2.5 1.2 0.63 0.02 0.27 "#10" 15.34 1.28 7.03 49.4209 5 0 349.184 4 0 7.82
"13" "Cardinals D/ST" "3.29-14.73" 19.37 3.04 1.16 0.68 0 0.18 "#16" 14.73 3.29 5.72 32.7184 5 0 330.724 4 0 7.8
"9" "Steelers D/ST" "3.11-14.21" 21.35 2.5 1.1 0.8 0.02 0.24 "#9" 14.21 3.11 5.55 30.8025 5 0 341.02 4 0 7.78
"8" "Eagles D/ST" "3.06-14.80" 20 2.36 1.12 0.76 0.04 0.26 "#23" 14.8 3.06 5.87 34.4569 5 0 334 4 0 7.76
"9" "Vikings D/ST" "2.83-14.29" 20.44 2.55 1.2 0.84 0.02 0.18 "#15" 14.29 2.83 5.73 32.8329 5 0 336.288 4 0 7.75
"16" "Vikings D/ST" "2.83-14.29" 20.44 2.55 1.2 0.84 0.02 0.18 "#15" 14.29 2.83 5.73 32.8329 5 0 336.288 4 0 7.75
"5" "Panthers D/ST" "3.73-13.83" 19.18 2.1 1.3 0.56 0.05 0.3 "#22" 13.83 3.73 5.05 25.5025 5 0 329.736 4 0 7.72
"17" "Browns D/ST" "3.34-14.06" 20.51 2.2 1.26 0.68 0.04 0.26 "#9" 14.06 3.34 5.36 28.7296 5 0 336.652 4 0 7.72
"12" "Vikings D/ST" "2.00-14.28" 22.16 2.83 1.02 0.7 0.06 0.22 "#16" 14.28 2 6.14 37.6996 5 0 345.232 4 0 7.71
"8" "49ers D/ST" "2.47-15.37" 20.35 2.54 0.96 0.64 0.02 0.32 "#31" 15.37 2.47 6.45 41.6025 5 0 335.82 4 0 7.7
"11" "Titans D/ST" "3.34-13.28" 22.2 2.62 0.98 0.72 0 0.28 "#20" 13.28 3.34 4.97 24.7009 5 0 345.44 4 0 7.7
"17" "Titans D/ST" "3.34-13.28" 22.2 2.62 0.98 0.72 0 0.28 "#20" 13.28 3.34 4.97 24.7009 5 0 345.44 4 0 7.7
"15" "Bears D/ST" "3.77-14.33" 19.58 2.6 1.15 0.72 0.02 0.22 "#16" 14.33 3.77 5.28 27.8784 5 0 331.816 4 0 7.7
"5" "49ers D/ST" "3.00-13.78" 21.45 2.58 0.92 0.77 0.02 0.28 "#31" 13.78 3 5.39 29.0521 5 0 341.54 4 0 7.68
"10" "Bills D/ST" "2.23-14.39" 21.7 2.88 0.7 0.92 0.06 0.24 "#24" 14.39 2.23 6.08 36.9664 5 0 342.84 4 0 7.68
"14" "Bills D/ST" "2.23-14.39" 21.7 2.88 0.7 0.92 0.06 0.24 "#24" 14.39 2.23 6.08 36.9664 5 0 342.84 4 0 7.68
"7" "Colts D/ST" "2.47-14.99" 20.65 2.23 1.03 0.79 0.06 0.28 "#32" 14.99 2.47 6.26 39.1876 5 0 337.38 4 0 7.67
"15" "Rams D/ST" "2.89-14.35" 20.5 2.26 1.42 0.58 0.1 0.2 "#28" 14.35 2.89 5.73 32.8329 5 0 336.6 4 0 7.66
"7" "Broncos D/ST" "3.49-13.77" 19.81 2.29 1.2 0.62 0.02 0.28 "#31" 13.77 3.49 5.14 26.4196 5 0 333.012 4 0 7.65
"2" "Bengals D/ST" "2.91-14.19" 19.99 2.4 1.14 0.66 0.02 0.26 "#9" 14.19 2.91 5.64 31.8096 5 0 333.948 4 0 7.6
"11" "Steelers D/ST" "2.30-14.66" 21.54 2.18 1.2 0.82 0.02 0.22 "#23" 14.66 2.3 6.18 38.1924 5 0 342.008 4 0 7.58
"17" "Cardinals D/ST" "2.32-14.58" 21.63 2.32 1.02 0.78 0.04 0.26 "#18" 14.58 2.32 6.13 37.5769 5 0 342.476 4 0 7.56
"1" "Titans D/ST" "3.59-14.83" 17.91 2.76 0.86 0.78 0.04 0.24 "#29" 14.83 3.59 5.62 31.5844 5 0 323.132 4 0 7.56
"11" "Cardinals D/ST" "2.75-14.73" 20.19 2.38 1.2 0.74 0.04 0.2 "#13" 14.73 2.75 5.99 35.8801 5 0 334.988 4 0 7.54
"17" "Cowboys D/ST" "3.49-13.11" 21.18 2.5 1.06 0.74 0 0.24 "#22" 13.11 3.49 4.81 23.1361 5 0 340.136 4 0 7.54
"1" "Patriots D/ST" "2.39-13.99" 21.84 2.42 1.12 0.7 0.02 0.24 "#11" 13.99 2.39 5.8 33.64 5 0 343.568 4 0 7.54
"12" "Dolphins D/ST" "3.17-13.43" 20.97 2.72 1.2 0.66 0 0.18 "#20" 13.43 3.17 5.13 26.3169 5 0 339.044 4 0 7.52
"7" "Jaguars D/ST" "3.09-15.31" 17.93 2.6 1.04 0.68 0.02 0.24 "#11" 15.31 3.09 6.11 37.3321 5 0 323.236 4 0 7.52
"17" "Jaguars D/ST" "3.09-15.31" 17.93 2.6 1.04 0.68 0.02 0.24 "#11" 15.31 3.09 6.11 37.3321 5 0 323.236 4 0 7.52
"3" "Chiefs D/ST" "1.66-13.94" 22.72 2.41 1.07 0.66 0.04 0.26 "#30" 13.94 1.66 6.14 37.6996 5 0 348.144 4 0 7.51
"6" "Packers D/ST" "1.51-16.03" 23.83 2.54 1.51 0.9 0.03 0.18 "#30" 16.03 1.51 7.26 52.7076 5 0 353.916 5 -1 7.5
"5" "Rams D/ST" "2.54-13.94" 20.34 2.14 1.26 0.71 0.04 0.22 "#18" 13.94 2.54 5.7 32.49 5 0 335.768 4 0 7.48
"4" "Chargers D/ST" "0.96-16.42" 24.07 3.22 1.34 0.55 0.03 0.23 "#30" 16.42 0.96 7.73 59.7529 5 0 355.164 5 -1 7.44
"6" "Rams D/ST" "2.86-13.60" 21.09 2.1 1.3 0.61 0.1 0.22 "#14" 13.6 2.86 5.37 28.8369 5 0 339.668 4 0 7.44
"11" "Chargers D/ST" "3.23-13.15" 21.12 2.22 1.14 0.56 0 0.3 "#14" 13.15 3.23 4.96 24.6016 5 0 339.824 4 0 7.42
"17" "Chargers D/ST" "3.23-13.15" 21.12 2.22 1.14 0.56 0 0.3 "#14" 13.15 3.23 4.96 24.6016 5 0 339.824 4 0 7.42
"7" "Panthers D/ST" "2.77-12.83" 22.5 2.34 1.08 0.54 0.02 0.3 "#28" 12.83 2.77 5.03 25.3009 5 0 347 4 0 7.42
"10" "49ers D/ST" "2.41-14.93" 23.95 2.72 1.36 0.6 0.04 0.28 "#22" 14.93 2.41 6.26 39.1876 5 0 354.54 5 -1 7.4
"7" "Redskins D/ST" "2.59-13.01" 22.89 2.32 1.04 0.54 0 0.32 "#27" 13.01 2.59 5.21 27.1441 5 0 349.028 4 0 7.4
"12" "Redskins D/ST" "2.59-13.01" 22.89 2.32 1.04 0.54 0 0.32 "#27" 13.01 2.59 5.21 27.1441 5 0 349.028 4 0 7.4
"6" "Panthers D/ST" "1.69-13.67" 22.14 2.31 1.01 0.6 0.02 0.3 "#21" 13.67 1.69 5.99 35.8801 5 0 345.128 4 0 7.37
"5" "Patriots D/ST" "1.59-15.93" 23.08 2.8 1.45 0.88 0.02 0.14 "#20" 15.93 1.59 7.17 51.4089 5 0 350.016 5 -1 7.34
"8" "Rams D/ST" "2.79-12.79" 22.31 2.47 1.22 0.52 0.02 0.22 "#16" 12.79 2.79 5 25 5 0 346.012 4 0 7.31
"3" "Panthers D/ST" "2.08-14.36" 20.15 2.03 1 0.72 0.05 0.29 "#4" 14.36 2.08 6.14 37.6996 5 0 334.78 4 0 7.31
"2" "Raiders D/ST" "1.81-13.99" 20.89 2.5 0.86 0.7 0 0.28 "#14" 13.99 1.81 6.09 37.0881 5 0 338.628 4 0 7.3
"12" "Chargers D/ST" "2.71-13.93" 19.55 2.64 1.06 0.66 0 0.2 "#31" 13.93 2.71 5.61 31.4721 5 0 331.66 4 0 7.28
"13" "Jets D/ST" "2.36-13.98" 20.05 2.63 1.06 0.64 0.02 0.2 "#25" 13.98 2.36 5.81 33.7561 5 0 334.26 4 0 7.27
"12" "Bills D/ST" "2.47-13.55" 21.46 2.18 0.92 0.74 0.04 0.28 "#23" 13.55 2.47 5.54 30.6916 5 0 341.592 4 0 7.26
"11" "Colts D/ST" "2.63-12.71" 22.36 2.18 0.92 0.78 0.06 0.26 "#25" 12.71 2.63 5.04 25.4016 5 0 346.272 4 0 7.26
"17" "Colts D/ST" "2.63-12.71" 22.36 2.18 0.92 0.78 0.06 0.26 "#25" 12.71 2.63 5.04 25.4016 5 0 346.272 4 0 7.26
"5" "Titans D/ST" "2.59-15.03" 19.65 2.61 0.73 0.86 0.07 0.22 "#32" 15.03 2.59 6.22 38.6884 5 0 332.18 4 0 7.25
"11" "Saints D/ST" "1.85-13.91" 22.25 2.68 1.04 0.74 0.02 0.16 "#28" 13.91 1.85 6.03 36.3609 5 0 345.7 4 0 7.24
"9" "Chiefs D/ST" "2.32-14.44" 23.28 2.95 0.86 0.72 0.04 0.34 "#26" 14.44 2.32 6.06 36.7236 5 0 351.056 5 -1 7.23
"8" "Redskins D/ST" "3.84-13.88" 18.11 2.31 1.44 0.42 0.06 0.18 "#22" 13.88 3.84 5.02 25.2004 5 0 324.172 4 0 7.23
"14" "Redskins D/ST" "3.84-13.88" 18.11 2.31 1.44 0.42 0.06 0.18 "#22" 13.88 3.84 5.02 25.2004 5 0 324.172 4 0 7.23
"5" "Bengals D/ST" "3.70-13.00" 19.21 2.21 1.08 0.97 0.04 0.14 "#29" 13 3.7 4.65 21.6225 5 0 329.892 4 0 7.23
"12" "Bengals D/ST" "3.23-14.27" 18.95 2.62 1.12 0.52 0 0.22 "#26" 14.27 3.23 5.52 30.4704 5 0 328.54 4 0 7.22
"16" "Bengals D/ST" "3.23-14.27" 18.95 2.62 1.12 0.52 0 0.22 "#26" 14.27 3.23 5.52 30.4704 5 0 328.54 4 0 7.22
"15" "Bills D/ST" "2.88-13.72" 20.72 2.64 0.96 0.76 0.02 0.18 "#15" 13.72 2.88 5.42 29.3764 5 0 337.744 4 0 7.2
"3" "Browns D/ST" "2.86-13.58" 20.76 2.78 0.77 0.73 0.02 0.23 "#24" 13.58 2.86 5.36 28.7296 5 0 337.952 4 0 7.2
"10" "Bears D/ST" "2.40-14.34" 19.77 2.58 1.06 0.66 0.04 0.18 "#15" 14.34 2.4 5.97 35.6409 5 0 332.804 4 0 7.18
"12" "Bears D/ST" "2.40-14.34" 19.77 2.58 1.06 0.66 0.04 0.18 "#15" 14.34 2.4 5.97 35.6409 5 0 332.804 4 0 7.18
"8" "Cardinals D/ST" "2.77-15.09" 17.82 2.7 0.88 0.74 0.08 0.18 "#30" 15.09 2.77 6.16 37.9456 5 0 322.664 4 0 7.18
"15" "Jets D/ST" "1.38-14.14" 22.08 2.12 0.94 0.78 0.02 0.26 "#11" 14.14 1.38 6.38 40.7044 5 0 344.816 4 0 7.16
"2" "Cowboys D/ST" "1.69-14.73" 20.48 2.27 1.34 0.72 0.02 0.12 "#22" 14.73 1.69 6.52 42.5104 5 0 336.496 4 0 7.15
"2" "Eagles D/ST" "1.88-15.58" 18.59 2.42 1 0.78 0.04 0.18 "#8" 15.58 1.88 6.85 46.9225 5 0 326.668 4 0 7.14
"17" "Giants D/ST" "1.89-13.39" 22.74 2.09 1.02 0.66 0 0.28 "#27" 13.39 1.89 5.75 33.0625 5 0 348.248 4 0 7.13
"16" "Giants D/ST" "1.86-13.58" 21.68 2.12 1.14 0.76 0 0.2 "#20" 13.58 1.86 5.86 34.3396 5 0 342.736 4 0 7.12
"13" "Eagles D/ST" "3.38-14.06" 18.31 2.38 0.98 0.72 0.06 0.2 "#21" 14.06 3.38 5.34 28.5156 5 0 325.212 4 0 7.1
"17" "Eagles D/ST" "3.38-14.06" 18.31 2.38 0.98 0.72 0.06 0.2 "#21" 14.06 3.38 5.34 28.5156 5 0 325.212 4 0 7.1
"13" "Rams D/ST" "2.62-13.04" 22.43 2.42 1.22 0.58 0 0.18 "#15" 13.04 2.62 5.21 27.1441 5 0 346.636 4 0 7.1
"13" "Texans D/ST" "2.00-13.56" 21.99 2.56 0.88 0.78 0.04 0.18 "#26" 13.56 2 5.78 33.4084 5 0 344.348 4 0 7.04
"8" "Patriots D/ST" "2.76-14.76" 18.53 2.32 0.9 0.76 0.04 0.22 "#32" 14.76 2.76 6 36 5 0 326.356 4 0 7.04
"14" "Patriots D/ST" "1.60-13.86" 22.73 2.28 0.96 0.66 0.04 0.24 "#29" 13.86 1.6 6.13 37.5769 5 0 348.196 4 0 7.04
"16" "Patriots D/ST" "2.76-14.76" 18.53 2.32 0.9 0.76 0.04 0.22 "#32" 14.76 2.76 6 36 5 0 326.356 4 0 7.04
"8" "Texans D/ST" "2.07-14.07" 20.68 2.68 0.74 0.88 0.02 0.18 "#29" 14.07 2.07 6 36 5 0 337.536 4 0 7.04
"3" "Ravens D/ST" "4.17-13.25" 13.94 1.93 0.96 0.39 0.04 0.22 "#14" 13.25 4.17 4.54 20.6116 4 1 302.488 4 0 7.03
"14" "Cardinals D/ST" "2.43-13.57" 20.54 2.34 1.14 0.72 0.06 0.14 "#15" 13.57 2.43 5.57 31.0249 5 0 336.808 4 0 7.02
"4" "Lions D/ST" "1.94-12.68" 22.93 2.41 1.07 0.63 0 0.2 "#27" 12.68 1.94 5.37 28.8369 5 0 349.236 4 0 7.01
"2" "Cardinals D/ST" "1.86-13.04" 22.9 2.2 1.12 0.66 0.02 0.2 "#1" 13.04 1.86 5.59 31.2481 5 0 349.08 4 0 7
"11" "Bears D/ST" "2.89-13.63" 20.15 2.04 1.06 0.92 0.02 0.16 "#10" 13.63 2.89 5.37 28.8369 5 0 334.78 4 0 7
"17" "Bears D/ST" "2.89-13.63" 20.15 2.04 1.06 0.92 0.02 0.16 "#10" 13.63 2.89 5.37 28.8369 5 0 334.78 4 0 7
"2" "Ravens D/ST" "2.66-14.68" 18.21 2.36 1.04 0.68 0.06 0.18 "#4" 14.68 2.66 6.01 36.1201 5 0 324.692 4 0 7
