"Week" "Player" "range" "FGM" "FGA" "XPM" "XPA" "proj" "rnk" "XP_miss" "FG_miss" "Full_Proj" "max" "min" "std" "Var"
"15" "Robbie Gould" "3.67-13.15" 1.89 2.22 1.75 1.75 8.41 "#7" 0 0.33 7.42 13.15 3.67 4.74 22.4676
"6" "Chris Boswell" "4.44-12.34" 1.6 1.89 2.77 2.88 8.39 "#11" 0.11 0.29 7.41 12.34 4.44 3.95 15.6025
"5" "Jake Elliott" "3.96-14.30" 1.9 2.41 2.98 3.17 9.13 "#24" 0.19 0.51 7.41 14.3 3.96 5.17 26.7289
"9" "Justin Tucker" "3.89-12.95" 1.85 2.18 1.95 1.97 8.42 "#8" 0.02 0.33 7.41 12.95 3.89 4.53 20.5209
"1" "Ryan Succop" "4.40-12.46" 1.81 2.15 2.13 2.13 8.43 "#13" 0 0.34 7.41 12.46 4.4 4.03 16.2409
"4" "Sebastian Janikowski" "3.04-12.90" 1.84 2.03 1.83 1.83 7.97 "#6" 0 0.19 7.4 12.9 3.04 4.93 24.3049
"4" "Robbie Gould" "4.69-11.31" 1.58 1.77 2.51 2.55 8 "#17" 0.04 0.19 7.39 11.31 4.69 3.31 10.9561
"11" "Brandon McManus" "3.43-12.77" 1.86 2.1 1.71 1.71 8.1 "#17" 0 0.24 7.38 12.77 3.43 4.67 21.8089
"4" "Mason Crosby" "4.35-12.35" 1.8 2.12 2.26 2.28 8.35 "#5" 0.02 0.32 7.37 12.35 4.35 4 16
"1" "Harrison Butker" "4.69-11.79" 1.82 2.1 2.02 2.06 8.24 "#17" 0.04 0.28 7.36 11.79 4.69 3.55 12.6025
"2" "Harrison Butker" "4.96-11.44" 1.75 2.02 2.24 2.27 8.2 "#8" 0.0299999999999998 0.27 7.36 11.44 4.96 3.24 10.4976
"7" "Robbie Gould" "4.27-13.09" 1.97 2.41 2.02 2.02 8.68 "#19" 0 0.44 7.36 13.09 4.27 4.41 19.4481
"13" "Jason Myers" "4.24-12.36" 1.77 2.06 2.35 2.43 8.3 "#23" 0.0800000000000001 0.29 7.35 12.36 4.24 4.06 16.4836
"16" "Dustin Hopkins" "4.44-11.80" 1.69 1.94 2.43 2.47 8.12 "#23" 0.04 0.25 7.33 11.8 4.44 3.68 13.5424
"15" "Cody Parkey" "4.04-12.08" 1.61 1.85 2.57 2.59 8.06 "#21" 0.02 0.24 7.32 12.08 4.04 4.02 16.1604
"15" "Jason Myers" "4.10-13.08" 1.72 2.13 2.75 2.79 8.59 "#25" 0.04 0.41 7.32 13.08 4.1 4.49 20.1601
"2" "Matt Prater" "4.20-11.82" 1.66 1.89 2.42 2.42 8.01 "#20" 0 0.23 7.32 11.82 4.2 3.81 14.5161
"11" "Sebastian Janikowski" "4.44-12.52" 1.73 2.12 2.63 2.63 8.48 "#21" 0 0.39 7.31 12.52 4.44 4.04 16.3216
"4" "Adam Vinatieri" "4.44-12.24" 1.78 2.12 2.16 2.19 8.34 "#25" 0.0299999999999998 0.34 7.29 12.24 4.44 3.9 15.21
"17" "Stephen Gostkowski" "4.49-12.45" 1.73 2.12 2.49 2.51 8.47 "#9" 0.0199999999999996 0.39 7.28 12.45 4.49 3.98 15.8404
"13" "Randy Bullock" "4.44-12.14" 1.69 2.02 2.52 2.54 8.29 "#26" 0.02 0.33 7.28 12.14 4.44 3.85 14.8225
"2" "Graham Gano" "4.05-12.05" 1.69 1.93 2.26 2.32 8.05 "#32" 0.0600000000000001 0.24 7.27 12.05 4.05 4 16
"14" "Graham Gano" "3.92-11.80" 1.58 1.77 2.39 2.41 7.86 "#1" 0.02 0.19 7.27 11.8 3.92 3.94 15.5236
"10" "Jason Myers" "4.31-12.01" 1.72 2.01 2.23 2.25 8.16 "#5" 0.02 0.29 7.27 12.01 4.31 3.85 14.8225
"15" "Chris Boswell" "4.29-12.17" 1.69 1.99 2.45 2.51 8.23 "#18" 0.0599999999999996 0.3 7.27 12.17 4.29 3.94 15.5236
"5" "Josh Lambo" "4.20-11.76" 1.46 1.64 2.87 3.04 7.98 "#31" 0.17 0.18 7.27 11.76 4.2 3.78 14.2884
"11" "Wil Lutz" "4.14-11.98" 1.68 1.93 2.44 2.48 8.06 "#10" 0.04 0.25 7.27 11.98 4.14 3.92 15.3664
"3" "Dan Bailey" "4.65-13.19" 1.75 2.27 2.99 3.08 8.92 "#5" 0.0899999999999999 0.52 7.27 13.19 4.65 4.27 18.2329
"16" "Harrison Butker" "4.38-11.46" 1.57 1.78 2.61 2.63 7.92 "#7" 0.02 0.21 7.27 11.46 4.38 3.54 12.5316
"9" "Caleb Sturgis" "3.54-13.22" 1.68 2.04 2.47 2.51 8.38 "#7" 0.0399999999999996 0.36 7.26 13.22 3.54 4.84 23.4256
"5" "Harrison Butker" "3.67-12.63" 1.69 1.98 2.2 2.23 8.15 "#3" 0.0299999999999998 0.29 7.25 12.63 3.67 4.48 20.0704
"5" "Cairo Santos" "3.70-13.22" 1.67 2.06 2.52 2.57 8.46 "#7" 0.0499999999999998 0.39 7.24 13.22 3.7 4.76 22.6576
"13" "Stephen Hauschka" "3.52-11.96" 1.61 1.77 2.1 2.12 7.74 "#13" 0.02 0.16 7.24 11.96 3.52 4.22 17.8084
"9" "Harrison Butker" "4.47-11.49" 1.61 1.86 2.49 2.49 7.98 "#1" 0 0.25 7.23 11.49 4.47 3.51 12.3201
"12" "Sebastian Janikowski" "4.03-12.17" 1.69 1.98 2.24 2.24 8.1 "#14" 0 0.29 7.23 12.17 4.03 4.07 16.5649
"17" "Chris Boswell" "4.26-12.12" 1.56 1.85 2.72 2.82 8.19 "#11" 0.0999999999999996 0.29 7.22 12.12 4.26 3.93 15.4449
"3" "Matt Prater" "4.10-12.60" 1.71 2.06 2.62 2.7 8.35 "#18" 0.0800000000000001 0.35 7.22 12.6 4.1 4.25 18.0625
"11" "Cody Parkey" "3.05-12.85" 1.65 1.89 1.96 1.98 7.95 "#24" 0.02 0.24 7.21 12.85 3.05 4.9 24.01
"8" "Randy Bullock" "4.45-12.75" 1.56 2.01 3.36 3.4 8.6 "#29" 0.04 0.45 7.21 12.75 4.45 4.15 17.2225
"7" "Cody Parkey" "3.84-12.04" 1.61 1.85 2.39 2.41 7.94 "#18" 0.02 0.24 7.2 12.04 3.84 4.1 16.81
"8" "Sebastian Janikowski" "4.24-12.42" 1.69 2.06 2.51 2.53 8.33 "#30" 0.02 0.37 7.2 12.42 4.24 4.09 16.7281
"5" "Ryan Succop" "4.46-12.72" 1.85 2.31 2.01 2.03 8.59 "#5" 0.02 0.46 7.19 12.72 4.46 4.13 17.0569
"16" "Robbie Gould" "3.64-12.68" 1.87 2.2 1.54 1.54 8.16 "#4" 0 0.33 7.17 12.68 3.64 4.52 20.4304
"7" "Ryan Succop" "4.17-11.91" 1.73 2.02 1.86 1.86 8.04 "#17" 0 0.29 7.17 11.91 4.17 3.87 14.9769
"10" "Ryan Succop" "3.63-12.93" 1.79 2.16 2.1 2.1 8.28 "#18" 0 0.37 7.17 12.93 3.63 4.65 21.6225
"14" "Stephen Hauschka" "2.99-12.71" 1.66 1.89 1.89 1.89 7.85 "#9" 0 0.23 7.16 12.71 2.99 4.86 23.6196
"12" "Jake Elliott" "3.72-12.96" 1.68 2.07 2.49 2.51 8.34 "#15" 0.0199999999999996 0.39 7.15 12.96 3.72 4.62 21.3444
"8" "Matt McCrane" "4.30-12.60" 1.87 2.26 2.2 2.33 8.45 "#22" 0.13 0.39 7.15 12.6 4.3 4.15 17.2225
"9" "Brandon McManus" "3.70-12.62" 1.65 1.97 2.53 2.59 8.16 "#25" 0.0600000000000001 0.32 7.14 12.62 3.7 4.46 19.8916
"16" "Sebastian Janikowski" "3.90-12.36" 1.54 1.87 2.8 2.8 8.13 "#31" 0 0.33 7.14 12.36 3.9 4.23 17.8929
"4" "Randy Bullock" "3.69-12.95" 1.66 2.01 2.66 2.8 8.32 "#32" 0.14 0.35 7.13 12.95 3.69 4.63 21.4369
"13" "Sebastian Janikowski" "4.19-12.93" 1.73 2.2 2.67 2.69 8.56 "#20" 0.02 0.47 7.13 12.93 4.19 4.37 19.0969
"6" "Randy Bullock" "3.96-13.42" 1.7 2.22 3.09 3.09 8.69 "#8" 0 0.52 7.13 13.42 3.96 4.73 22.3729
"7" "Jason Myers" "4.33-12.17" 1.69 2.06 2.49 2.51 8.25 "#24" 0.0199999999999996 0.37 7.12 12.17 4.33 3.92 15.3664
"7" "Graham Gano" "3.78-11.76" 1.54 1.75 2.43 2.45 7.77 "#10" 0.02 0.21 7.12 11.76 3.78 3.99 15.9201
"11" "Mason Crosby" "3.70-12.88" 1.81 2.18 1.94 2 8.29 "#7" 0.0600000000000001 0.37 7.12 12.88 3.7 4.59 21.0681
"8" "Cody Parkey" "2.75-12.89" 1.68 1.91 1.78 1.8 7.82 "#9" 0.02 0.23 7.11 12.89 2.75 5.07 25.7049
"16" "Caleb Sturgis" "3.52-13.44" 1.77 2.2 2.39 2.47 8.48 "#2" 0.0800000000000001 0.43 7.11 13.44 3.52 4.96 24.6016
"1" "Cody Parkey" "3.80-11.66" 1.63 1.83 2.08 2.12 7.73 "#21" 0.04 0.2 7.09 11.66 3.8 3.93 15.4449
"7" "Jake Elliott" "4.07-12.13" 1.62 1.95 2.47 2.49 8.1 "#14" 0.02 0.33 7.09 12.13 4.07 4.03 16.2409
"9" "Jason Myers" "4.33-11.47" 1.64 1.91 2.41 2.41 7.9 "#13" 0 0.27 7.09 11.47 4.33 3.57 12.7449
"16" "Matt McCrane" "3.84-12.78" 1.83 2.2 2.09 2.2 8.31 "#26" 0.11 0.37 7.09 12.78 3.84 4.47 19.9809
"1" "Phil Dawson" "3.54-12.80" 1.74 2.1 2.22 2.22 8.17 "#12" 0 0.36 7.09 12.8 3.54 4.63 21.4369
"7" "Adam Vinatieri" "3.27-12.57" 1.63 1.89 2.18 2.24 7.92 "#5" 0.0600000000000001 0.26 7.08 12.57 3.27 4.65 21.6225
"11" "Ryan Succop" "3.80-12.46" 1.71 2.06 2.14 2.14 8.13 "#22" 0 0.35 7.08 12.46 3.8 4.33 18.7489
"16" "Aldrick Rosas" "3.22-12.36" 1.61 1.85 2.16 2.16 7.79 "#22" 0 0.24 7.07 12.36 3.22 4.57 20.8849
"10" "Cody Parkey" "3.82-11.66" 1.46 1.67 2.8 2.84 7.74 "#30" 0.04 0.21 7.07 11.66 3.82 3.92 15.3664
"15" "Adam Vinatieri" "4.14-12.76" 1.81 2.26 2.51 2.55 8.45 "#16" 0.04 0.45 7.06 12.76 4.14 4.31 18.5761
"13" "Chris Boswell" "4.52-12.10" 1.69 2.09 2.51 2.57 8.31 "#17" 0.0600000000000001 0.4 7.05 12.1 4.52 3.79 14.3641
"4" "Ka'imi Fairbairn" "3.72-12.26" 1.67 1.95 2.69 2.79 7.99 "#22" 0.1 0.28 7.05 12.26 3.72 4.27 18.2329
"10" "Matt Bryant" "4.13-11.27" 1.52 1.73 2.64 2.66 7.7 "#1" 0.02 0.21 7.05 11.27 4.13 3.57 12.7449
"14" "Jason Sanders" "3.44-12.08" 1.66 1.87 1.87 1.95 7.76 "#18" 0.0799999999999998 0.21 7.05 12.08 3.44 4.32 18.6624
"1" "Adam Vinatieri" "4.34-12.08" 1.81 2.2 1.92 1.92 8.21 "#11" 0 0.39 7.04 12.08 4.34 3.87 14.9769
"12" "Adam Vinatieri" "4.29-12.11" 1.71 2.09 2.38 2.4 8.2 "#13" 0.02 0.38 7.04 12.11 4.29 3.91 15.2881
"10" "Jake Elliott" "3.72-12.46" 1.54 1.87 2.75 2.81 8.09 "#16" 0.0600000000000001 0.33 7.04 12.46 3.72 4.37 19.0969
"6" "Chandler Catanzaro" "4.72-11.92" 1.5 1.9 3.14 3.24 8.32 "#32" 0.1 0.4 7.02 11.92 4.72 3.6 12.96
"8" "Chandler Catanzaro" "4.61-11.41" 1.51 1.82 2.92 2.98 8.01 "#11" 0.0600000000000001 0.31 7.02 11.41 4.61 3.4 11.56
"13" "Robbie Gould" "3.47-12.43" 1.79 2.1 1.65 1.65 7.95 "#7" 0 0.31 7.02 12.43 3.47 4.48 20.0704
"17" "Robbie Gould" "4.04-12.38" 1.87 2.27 1.91 1.91 8.21 "#19" 0 0.4 7.01 12.38 4.04 4.17 17.3889
"4" "Brett Maher" "3.75-11.97" 1.68 1.95 2.16 2.2 7.86 "#30" 0.04 0.27 7.01 11.97 3.75 4.11 16.8921
"3" "Jason Sanders" "4.34-11.78" 1.66 2.01 2.18 2.18 8.06 "#28" 0 0.35 7.01 11.78 4.34 3.72 13.8384
"11" "Adam Vinatieri" "4.07-12.55" 1.77 2.18 2.63 2.7 8.31 "#23" 0.0700000000000003 0.41 7.01 12.55 4.07 4.24 17.9776
"17" "Cairo Santos" "4.34-12.18" 1.66 2.06 2.64 2.7 8.26 "#20" 0.0600000000000001 0.4 7 12.18 4.34 3.92 15.3664
"10" "Greg Joseph" "3.12-12.22" 1.62 1.83 2.17 2.21 7.67 "#32" 0.04 0.21 7 12.22 3.12 4.55 20.7025
"13" "Matt Prater" "4.08-11.80" 1.63 1.93 2.48 2.52 7.94 "#19" 0.04 0.3 7 11.8 4.08 3.86 14.8996
"13" "Chandler Catanzaro" "5.21-11.11" 1.48 1.83 3.22 3.34 8.16 "#14" 0.12 0.35 6.99 11.11 5.21 2.95 8.7025
"15" "Randy Bullock" "4.12-12.00" 1.42 1.77 3.39 3.41 8.06 "#28" 0.02 0.35 6.99 12 4.12 3.94 15.5236
"15" "Cairo Santos" "3.56-12.52" 1.65 2 2.3 2.3 8.04 "#10" 0 0.35 6.99 12.52 3.56 4.48 20.0704
"9" "Cody Parkey" "3.81-11.47" 1.63 1.85 1.75 1.75 7.64 "#5" 0 0.22 6.98 11.47 3.81 3.83 14.6689
"14" "Matt McCrane" "4.15-12.15" 1.74 2.1 2.26 2.36 8.15 "#8" 0.1 0.36 6.97 12.15 4.15 4 16
"2" "Stephen Hauschka" "3.62-12.06" 1.68 1.97 1.96 1.96 7.84 "#17" 0 0.29 6.97 12.06 3.62 4.22 17.8084
"12" "Jason Sanders" "3.28-11.88" 1.61 1.79 1.9 1.98 7.58 "#22" 0.0800000000000001 0.18 6.96 11.88 3.28 4.3 18.49
"6" "Cairo Santos" "4.17-12.69" 1.66 2.13 2.71 2.77 8.43 "#26" 0.0600000000000001 0.47 6.96 12.69 4.17 4.26 18.1476
"10" "Graham Gano" "3.90-12.02" 1.52 1.85 2.57 2.58 7.96 "#8" 0.0100000000000002 0.33 6.96 12.02 3.9 4.06 16.4836
"2" "Brett Maher" "3.78-12.22" 1.67 2.01 2.4 2.43 8 "#15" 0.0300000000000002 0.34 6.95 12.22 3.78 4.22 17.8084
"6" "Ryan Succop" "3.17-13.41" 1.95 2.39 1.5 1.52 8.29 "#2" 0.02 0.44 6.95 13.41 3.17 5.12 26.2144
"8" "Robbie Gould" "3.22-12.40" 1.75 2.04 1.54 1.54 7.81 "#6" 0 0.29 6.94 12.4 3.22 4.59 21.0681
"8" "Aldrick Rosas" "3.32-12.24" 1.64 1.92 2.14 2.16 7.78 "#12" 0.02 0.28 6.92 12.24 3.32 4.46 19.8916
"4" "Chandler Catanzaro" "4.20-11.72" 1.64 1.98 2.26 2.28 7.96 "#4" 0.02 0.34 6.92 11.72 4.2 3.76 14.1376
"2" "Ryan Succop" "4.04-11.36" 1.63 1.89 2.01 2.01 7.7 "#25" 0 0.26 6.92 11.36 4.04 3.66 13.3956
"8" "Justin Tucker" "3.48-12.02" 1.61 1.88 2.24 2.27 7.75 "#14" 0.0299999999999998 0.27 6.91 12.02 3.48 4.27 18.2329
"3" "Ka'imi Fairbairn" "3.32-13.36" 1.74 2.21 2.44 2.46 8.34 "#15" 0.02 0.47 6.91 13.36 3.32 5.02 25.2004
"11" "Dustin Hopkins" "4.05-12.57" 1.57 2.01 3.02 3.11 8.31 "#25" 0.0899999999999999 0.44 6.9 12.57 4.05 4.26 18.1476
"2" "Ka'imi Fairbairn" "2.63-13.39" 1.61 1.97 2.39 2.42 8.01 "#23" 0.0299999999999998 0.36 6.9 13.39 2.63 5.38 28.9444
"16" "Chris Boswell" "3.93-11.75" 1.62 1.91 2.27 2.35 7.84 "#27" 0.0800000000000001 0.29 6.89 11.75 3.93 3.91 15.2881
"3" "Randy Bullock" "3.80-12.56" 1.76 2.19 1.86 1.86 8.18 "#14" 0 0.43 6.89 12.56 3.8 4.38 19.1844
"16" "Greg Joseph" "3.29-11.95" 1.75 1.99 1.73 1.75 7.62 "#11" 0.02 0.24 6.88 11.95 3.29 4.33 18.7489
"14" "Jason Myers" "4.07-11.35" 1.63 1.9 2.1 2.12 7.71 "#5" 0.02 0.27 6.88 11.35 4.07 3.64 13.2496
"5" "Matt Prater" "3.29-12.25" 1.55 1.84 2.62 2.64 7.77 "#21" 0.02 0.29 6.88 12.25 3.29 4.48 20.0704
"10" "Sebastian Janikowski" "4.07-11.53" 1.51 1.81 2.52 2.54 7.8 "#19" 0.02 0.3 6.88 11.53 4.07 3.73 13.9129
"12" "Stephen Gostkowski" "4.25-11.77" 1.63 2 2.35 2.37 8.01 "#9" 0.02 0.37 6.88 11.77 4.25 3.76 14.1376
"8" "Jason Sanders" "3.20-11.88" 1.5 1.69 2.13 2.23 7.54 "#25" 0.1 0.19 6.87 11.88 3.2 4.34 18.8356
"16" "Josh Lambo" "2.92-12.10" 1.51 1.71 2.33 2.37 7.51 "#13" 0.04 0.2 6.87 12.1 2.92 4.59 21.0681
"6" "Dustin Hopkins" "4.39-10.73" 1.55 1.78 2.35 2.35 7.56 "#14" 0 0.23 6.87 10.73 4.39 3.17 10.0489
"2" "Randy Bullock" "3.95-12.61" 1.82 2.29 1.82 1.82 8.28 "#2" 0 0.47 6.87 12.61 3.95 4.33 18.7489
"12" "Ryan Succop" "3.65-11.39" 1.49 1.71 2.37 2.37 7.52 "#25" 0 0.22 6.86 11.39 3.65 3.87 14.9769
"16" "Cody Parkey" "3.64-11.34" 1.49 1.7 2.31 2.32 7.49 "#20" 0.00999999999999979 0.21 6.85 11.34 3.64 3.85 14.8225
"6" "Sebastian Janikowski" "3.89-12.03" 1.57 1.92 2.49 2.55 7.96 "#28" 0.0599999999999996 0.35 6.85 12.03 3.89 4.07 16.5649
"15" "Aldrick Rosas" "4.04-11.40" 1.54 1.83 2.39 2.39 7.72 "#23" 0 0.29 6.85 11.4 4.04 3.68 13.5424
"1" "Randy Bullock" "3.59-11.57" 1.44 1.66 2.6 2.67 7.58 "#22" 0.0699999999999998 0.22 6.85 11.57 3.59 3.99 15.9201
"7" "Stephen Gostkowski" "4.20-11.88" 1.73 2.12 2.14 2.16 8.04 "#4" 0.02 0.39 6.85 11.88 4.2 3.84 14.7456
"4" "Matt Prater" "3.39-12.91" 1.71 2.12 2.46 2.55 8.15 "#16" 0.0899999999999999 0.41 6.83 12.91 3.39 4.76 22.6576
"13" "Jake Elliott" "3.31-12.31" 1.58 1.89 2.3 2.36 7.81 "#12" 0.0600000000000001 0.31 6.82 12.31 3.31 4.5 20.25
"6" "Brett Maher" "3.37-12.17" 1.57 1.89 1.79 1.79 7.77 "#3" 0 0.32 6.81 12.17 3.37 4.4 19.36
"4" "Jake Elliott" "4.79-12.99" 1.72 2.4 3 3.05 8.89 "#23" 0.0499999999999998 0.68 6.8 12.99 4.79 4.1 16.81
"16" "Chandler Catanzaro" "4.89-10.93" 1.49 1.83 2.9 2.99 7.91 "#16" 0.0900000000000003 0.34 6.8 10.93 4.89 3.02 9.1204
"17" "Cody Parkey" "2.87-12.13" 1.56 1.79 1.85 1.87 7.5 "#24" 0.02 0.23 6.79 12.13 2.87 4.63 21.4369
"10" "Stephen Hauschka" "2.82-12.02" 1.57 1.78 1.79 1.79 7.42 "#9" 0 0.21 6.79 12.02 2.82 4.6 21.16
"9" "Mason Crosby" "4.10-11.10" 1.55 1.8 2.16 2.22 7.6 "#18" 0.0600000000000001 0.25 6.79 11.1 4.1 3.5 12.25
"13" "Greg Joseph" "3.47-11.51" 1.57 1.77 2.14 2.27 7.49 "#25" 0.13 0.2 6.76 11.51 3.47 4.02 16.1604
"10" "Jason Sanders" "3.20-11.38" 1.52 1.67 1.88 1.96 7.29 "#21" 0.0800000000000001 0.15 6.76 11.38 3.2 4.09 16.7281
"2" "Dustin Hopkins" "4.70-11.88" 1.58 2.09 2.92 2.93 8.29 "#22" 0.0100000000000002 0.51 6.75 11.88 4.7 3.59 12.8881
"16" "Jake Elliott" "4.00-11.52" 1.41 1.72 2.91 2.99 7.76 "#25" 0.0800000000000001 0.31 6.75 11.52 4 3.76 14.1376
"15" "Sebastian Janikowski" "3.96-12.22" 1.63 2.08 2.53 2.54 8.09 "#20" 0.0100000000000002 0.45 6.73 12.22 3.96 4.13 17.0569
"3" "Sebastian Janikowski" "3.86-11.32" 1.58 1.86 2.37 2.41 7.59 "#16" 0.04 0.28 6.71 11.32 3.86 3.73 13.9129
"12" "Cody Parkey" "3.64-11.04" 1.38 1.58 2.65 2.68 7.34 "#30" 0.0300000000000002 0.2 6.71 11.04 3.64 3.7 13.69
"4" "Stephen Hauschka" "3.42-11.68" 1.67 1.93 2.03 2.09 7.55 "#21" 0.0600000000000001 0.26 6.71 11.68 3.42 4.13 17.0569
"2" "Adam Vinatieri" "4.49-11.17" 1.6 1.97 2.19 2.21 7.83 "#12" 0.02 0.37 6.7 11.17 4.49 3.34 11.1556
"16" "Justin Tucker" "3.44-11.70" 1.57 1.85 2.18 2.21 7.57 "#17" 0.0299999999999998 0.28 6.7 11.7 3.44 4.13 17.0569
"6" "Caleb Sturgis" "3.19-12.19" 1.57 1.89 2.26 2.29 7.69 "#1" 0.0300000000000002 0.32 6.7 12.19 3.19 4.5 20.25
"14" "Harrison Butker" "4.01-11.13" 1.58 1.87 2.27 2.27 7.57 "#2" 0 0.29 6.7 11.13 4.01 3.56 12.6736
"5" "Adam Vinatieri" "4.29-10.65" 1.59 1.84 2.16 2.18 7.47 "#18" 0.02 0.25 6.7 10.65 4.29 3.18 10.1124
"13" "Aldrick Rosas" "3.83-11.87" 1.72 2.09 1.89 1.94 7.85 "#4" 0.05 0.37 6.69 11.87 3.83 4.02 16.1604
"11" "Chandler Catanzaro" "4.64-11.00" 1.46 1.81 2.93 3.01 7.82 "#15" 0.0799999999999996 0.35 6.69 11 4.64 3.18 10.1124
"1" "Jason Sanders" "3.57-11.47" 1.61 1.88 2.04 2.06 7.52 "#23" 0.02 0.27 6.69 11.47 3.57 3.95 15.6025
"9" "Greg Joseph" "3.10-11.54" 1.52 1.72 2.21 2.25 7.32 "#31" 0.04 0.2 6.68 11.54 3.1 4.22 17.8084
"1" "Mason Crosby" "3.43-13.37" 1.86 2.42 2.3 2.34 8.4 "#4" 0.04 0.56 6.68 13.37 3.43 4.97 24.7009
"4" "Phil Dawson" "2.86-12.44" 1.69 2 1.66 1.7 7.65 "#7" 0.04 0.31 6.68 12.44 2.86 4.79 22.9441
"14" "Greg Joseph" "3.71-11.19" 1.71 1.96 1.69 1.71 7.45 "#14" 0.02 0.25 6.68 11.19 3.71 3.74 13.9876
"13" "Mason Crosby" "3.32-13.10" 1.79 2.28 1.95 2.02 8.21 "#6" 0.0700000000000001 0.49 6.67 13.1 3.32 4.89 23.9121
"14" "Jake Elliott" "3.52-11.78" 1.46 1.77 2.6 2.66 7.65 "#16" 0.0600000000000001 0.31 6.66 11.78 3.52 4.13 17.0569
"12" "Aldrick Rosas" "3.89-11.45" 1.59 1.92 2.04 2.08 7.67 "#10" 0.04 0.33 6.64 11.45 3.89 3.78 14.2884
"5" "Brett Maher" "4.15-10.53" 1.54 1.75 1.82 1.89 7.34 "#25" 0.0699999999999998 0.21 6.64 10.53 4.15 3.19 10.1761
"7" "Cairo Santos" "4.11-11.51" 1.57 1.94 2.49 2.55 7.81 "#20" 0.0599999999999996 0.37 6.64 11.51 4.11 3.7 13.69
"9" "Stephen Hauschka" "2.73-11.93" 1.58 1.81 1.72 1.72 7.33 "#4" 0 0.23 6.64 11.93 2.73 4.6 21.16
"17" "Adam Vinatieri" "3.85-11.87" 1.67 2.06 2.49 2.55 7.86 "#23" 0.0599999999999996 0.39 6.63 11.87 3.85 4.01 16.0801
"6" "Stephen Hauschka" "3.17-11.53" 1.55 1.79 1.97 1.97 7.35 "#25" 0 0.24 6.63 11.53 3.17 4.18 17.4724
"2" "Jason Sanders" "3.73-11.11" 1.56 1.82 1.9 1.92 7.42 "#9" 0.02 0.26 6.62 11.11 3.73 3.69 13.6161
"2" "Sebastian Janikowski" "3.99-10.51" 1.54 1.73 2.12 2.18 7.25 "#4" 0.0600000000000001 0.19 6.62 10.51 3.99 3.26 10.6276
"15" "Brett Maher" "3.68-11.88" 1.5 1.89 2.68 2.68 7.78 "#22" 0 0.39 6.61 11.88 3.68 4.1 16.81
"6" "Robbie Gould" "3.39-11.63" 1.6 1.9 2.05 2.05 7.51 "#21" 0 0.3 6.61 11.63 3.39 4.12 16.9744
"9" "Chandler Catanzaro" "4.92-10.50" 1.4 1.73 3.05 3.16 7.71 "#14" 0.11 0.33 6.61 10.5 4.92 2.79 7.7841
"4" "Ryan Succop" "3.70-12.40" 1.9 2.36 1.91 1.98 8.05 "#10" 0.0700000000000001 0.46 6.6 12.4 3.7 4.35 18.9225
"14" "Brandon McManus" "3.14-11.60" 1.56 1.81 2.08 2.1 7.37 "#20" 0.02 0.25 6.6 11.6 3.14 4.23 17.8929
"8" "Cairo Santos" "4.20-11.76" 1.58 2.02 2.68 2.74 7.98 "#21" 0.0600000000000001 0.44 6.6 11.76 4.2 3.78 14.2884
"1" "Chandler Catanzaro" "4.16-10.90" 1.61 1.91 2.05 2.09 7.53 "#27" 0.04 0.3 6.59 10.9 4.16 3.37 11.3569
"4" "Matt McCrane" "3.71-12.29" 1.6 2.06 2.59 2.62 8 "#1" 0.0300000000000002 0.46 6.59 12.29 3.71 4.29 18.4041
"3" "Phil Dawson" "3.33-11.57" 1.62 1.91 1.9 1.91 7.45 "#4" 0.01 0.29 6.57 11.57 3.33 4.12 16.9744
"8" "Brandon McManus" "2.92-11.96" 1.5 1.77 2.23 2.29 7.44 "#31" 0.0600000000000001 0.27 6.57 11.96 2.92 4.52 20.4304
"13" "Brandon McManus" "2.84-11.62" 1.48 1.69 2.06 2.09 7.23 "#11" 0.0299999999999998 0.21 6.57 11.62 2.84 4.39 19.2721
"9" "Matt McCrane" "3.88-11.94" 1.71 2.12 2.08 2.19 7.91 "#20" 0.11 0.41 6.57 11.94 3.88 4.03 16.2409
"12" "Brandon McManus" "2.99-12.13" 1.67 2 1.73 1.73 7.56 "#8" 0 0.33 6.57 12.13 2.99 4.57 20.8849
"14" "Aldrick Rosas" "3.14-11.58" 1.55 1.82 2.02 2.04 7.36 "#12" 0.02 0.27 6.53 11.58 3.14 4.22 17.8084
"15" "Mason Crosby" "3.48-12.26" 1.71 2.15 1.94 1.96 7.87 "#4" 0.02 0.44 6.53 12.26 3.48 4.39 19.2721
"13" "Ka'imi Fairbairn" "3.46-12.06" 1.58 1.99 2.32 2.32 7.76 "#1" 0 0.41 6.53 12.06 3.46 4.3 18.49
"1" "Ka'imi Fairbairn" "3.28-11.32" 1.53 1.78 1.96 1.98 7.3 "#18" 0.02 0.25 6.53 11.32 3.28 4.02 16.1604
"15" "Brandon McManus" "3.56-11.26" 1.68 1.97 1.71 1.73 7.41 "#1" 0.02 0.29 6.52 11.26 3.56 3.85 14.8225
"12" "Randy Bullock" "3.60-11.72" 1.59 1.96 2.14 2.18 7.66 "#1" 0.04 0.37 6.51 11.72 3.6 4.06 16.4836
"3" "Caleb Sturgis" "3.93-10.39" 1.5 1.71 2 2.02 7.16 "#19" 0.02 0.21 6.51 10.39 3.93 3.23 10.4329
