"Week" "Player" "range" "pts_all" "sacks" "INT" "fum" "SAF" "TD" "rnk" "max" "min" "std" "Var" "pts_all_grp" "pts_all_score" "yrds_est" "yrds_all_grp" "yrds_all_score" "Full_Proj"
"2" "Dolphins D/ST" "2.62-12.70" 20.86 2.22 0.94 0.7 0.04 0.22 "#30" 12.7 2.62 5.04 25.4016 5 0 338.472 4 0 6.9
"4" "Chiefs D/ST" "2.57-12.01" 22.06 2.69 0.93 0.64 0.02 0.17 "#17" 12.01 2.57 4.72 22.2784 5 0 344.712 4 0 6.89
"10" "49ers D/ST" "1.80-14.38" 23.14 2.27 1.27 0.63 0.04 0.29 "#20" 14.38 1.8 6.29 39.5641 5 0 350.328 5 -1 6.89
"7" "Cardinals D/ST" "2.93-12.21" 20.64 2.06 1.26 0.54 0.04 0.19 "#17" 12.21 2.93 4.64 21.5296 5 0 337.328 4 0 6.88
"17" "Saints D/ST" "1.67-12.97" 22.81 2.68 0.82 0.72 0.02 0.18 "#13" 12.97 1.67 5.65 31.9225 5 0 348.612 4 0 6.88
"12" "Colts D/ST" "2.31-14.09" 23.74 3.23 0.68 0.93 0.08 0.21 "#24" 14.09 2.31 5.89 34.6921 5 0 353.448 5 -1 6.87
"6" "Ravens D/ST" "2.57-13.57" 15.53 2.01 0.84 0.53 0.08 0.16 "#18" 13.57 2.57 5.5 30.25 4 1 310.756 4 0 6.87
"10" "Colts D/ST" "1.51-14.07" 20.17 2.01 1.13 0.62 0.02 0.22 "#29" 14.07 1.51 6.28 39.4384 5 0 334.884 4 0 6.87
"14" "Bills D/ST" "4.79-12.87" 13.59 1.74 0.72 0.56 0.03 0.25 "#30" 12.87 4.79 4.04 16.3216 4 1 300.668 4 0 6.86
"7" "Lions D/ST" "1.58-14.12" 24.33 2.6 1.19 0.84 0 0.2 "#24" 14.12 1.58 6.27 39.3129 5 0 356.516 5 -1 6.86
"5" "Eagles D/ST" "2.73-13.07" 21.28 2.01 0.91 0.89 0.02 0.2 "#23" 13.07 2.73 5.17 26.7289 5 0 340.656 4 0 6.85
"16" "Broncos D/ST" "2.90-13.56" 17.91 2.27 0.96 0.65 0.02 0.22 "#26" 13.56 2.9 5.33 28.4089 5 0 323.132 4 0 6.85
"3" "Eagles D/ST" "2.66-14.66" 17.87 2.29 0.96 0.82 0.02 0.16 "#7" 14.66 2.66 6 36 5 0 322.924 4 0 6.85
"5" "Jets D/ST" "1.59-13.61" 20.71 2.33 1.01 0.72 0.04 0.16 "#17" 13.61 1.59 6.01 36.1201 5 0 337.692 4 0 6.83
"14" "Lions D/ST" "3.71-12.85" 18.46 2.14 0.99 0.59 0.07 0.23 "#32" 12.85 3.71 4.57 20.8849 5 0 325.992 4 0 6.82
"4" "Raiders D/ST" "1.60-13.56" 25.62 3.24 0.98 0.69 0.11 0.17 "#27" 13.56 1.6 5.98 35.7604 5 0 363.224 5 -1 6.82
"14" "Cardinals D/ST" "3.02-11.94" 21.84 2.33 0.97 0.73 0 0.18 "#19" 11.94 3.02 4.46 19.8916 5 0 343.568 4 0 6.81
"7" "Jaguars D/ST" "2.92-13.74" 18.6 2.27 0.75 0.8 0 0.24 "#12" 13.74 2.92 5.41 29.2681 5 0 326.72 4 0 6.81
"14" "Cowboys D/ST" "1.37-14.73" 19.99 2.25 0.82 0.58 0.04 0.28 "#15" 14.73 1.37 6.68 44.6224 5 0 333.948 4 0 6.81
"5" "Saints D/ST" "1.23-14.53" 25.09 3.2 0.82 0.82 0.03 0.21 "#28" 14.53 1.23 6.65 44.2225 5 0 360.468 5 -1 6.8
"9" "Panthers D/ST" "0.45-14.95" 29.49 3.05 1.23 0.86 0.03 0.25 "#11" 14.95 0.45 7.25 52.5625 6 -1 383.348 5 -1 6.79
"12" "Bears D/ST" "1.80-14.46" 19.28 2.25 0.77 0.67 0.1 0.24 "#19" 14.46 1.8 6.33 40.0689 5 0 330.256 4 0 6.77
"3" "Cowboys D/ST" "2.21-13.19" 21.76 2.27 0.93 0.66 0 0.22 "#9" 13.19 2.21 5.49 30.1401 5 0 343.152 4 0 6.77
"13" "Texans D/ST" "2.61-14.19" 18.31 2.19 0.9 0.73 0.03 0.21 "#27" 14.19 2.61 5.79 33.5241 5 0 325.212 4 0 6.77
"7" "Chiefs D/ST" "1.05-14.25" 28.63 2.58 1.36 0.98 0.03 0.24 "#21" 14.25 1.05 6.6 43.56 6 -1 378.876 5 -1 6.76
"17" "Vikings D/ST" "2.15-13.83" 19.53 2.48 0.98 0.64 0.04 0.16 "#14" 13.83 2.15 5.84 34.1056 5 0 331.556 4 0 6.76
"10" "Falcons D/ST" "2.29-13.67" 20.07 2.27 1.11 0.63 0.08 0.14 "#27" 13.67 2.29 5.69 32.3761 5 0 334.364 4 0 6.75
"4" "Patriots D/ST" "1.90-14.32" 23.11 2.4 1.25 0.72 0.04 0.22 "#24" 14.32 1.9 6.21 38.5641 5 0 350.172 5 -1 6.74
"14" "Texans D/ST" "0.79-14.71" 23.53 2.52 1 0.61 0 0.33 "#7" 14.71 0.79 6.96 48.4416 5 0 352.356 5 -1 6.72
"9" "Steelers D/ST" "1.96-12.64" 22.41 2.16 0.92 0.57 0.04 0.25 "#16" 12.64 1.96 5.34 28.5156 5 0 346.532 4 0 6.72
"3" "Seahawks D/ST" "0.61-14.99" 24.05 2.87 0.95 0.64 0.02 0.27 "#22" 14.99 0.61 7.19 51.6961 5 0 355.06 5 -1 6.71
"4" "Browns D/ST" "1.50-12.98" 21.34 2.02 0.9 0.77 0.04 0.21 "#26" 12.98 1.5 5.74 32.9476 5 0 340.968 4 0 6.7
"17" "Chargers D/ST" "1.94-13.28" 21.57 2.53 1.14 0.44 0.02 0.16 "#17" 13.28 1.94 5.67 32.1489 5 0 342.164 4 0 6.69
"4" "Cowboys D/ST" "0.94-14.94" 23.07 2.05 1.41 0.78 0 0.21 "#19" 14.94 0.94 7 49 5 0 349.964 5 -1 6.69
"11" "Steelers D/ST" "3.06-12.98" 18.4 1.99 0.97 0.58 0.02 0.26 "#29" 12.98 3.06 4.96 24.6016 5 0 325.68 4 0 6.69
"12" "Bills D/ST" "3.29-12.15" 16.74 1.61 0.81 0.55 0.04 0.21 "#29" 12.15 3.29 4.43 19.6249 4 1 317.048 4 0 6.67
"11" "Bears D/ST" "3.34-12.68" 18.73 1.86 0.86 0.7 0.03 0.27 "#23" 12.68 3.34 4.67 21.8089 5 0 327.396 4 0 6.66
"5" "Chiefs D/ST" "0.73-14.59" 29.09 3.58 0.92 0.99 0 0.21 "#29" 14.59 0.73 6.93 48.0249 6 -1 381.268 5 -1 6.66
"7" "Vikings D/ST" "2.75-13.35" 18.25 2.3 0.85 0.65 0.02 0.22 "#30" 13.35 2.75 5.3 28.09 5 0 324.9 4 0 6.66
"5" "Bills D/ST" "2.42-12.00" 21.78 1.93 0.89 0.63 0 0.28 "#18" 12 2.42 4.79 22.9441 5 0 343.256 4 0 6.65
"11" "Falcons D/ST" "-0.32-15.74" 30.1 2.99 1.23 1 0 0.2 "#22" 15.74 -0.32 8.03 64.4809 6 -1 386.52 5 -1 6.65
"8" "Ravens D/ST" "2.35-13.51" 19.52 2.39 0.97 0.67 0.06 0.14 "#13" 13.51 2.35 5.58 31.1364 5 0 331.504 4 0 6.63
"6" "Giants D/ST" "2.35-12.25" 21.59 1.8 0.79 0.55 0.05 0.34 "#15" 12.25 2.35 4.95 24.5025 5 0 342.268 4 0 6.62
"8" "Cardinals D/ST" "2.53-12.99" 19.18 2.29 0.77 0.64 0.06 0.23 "#25" 12.99 2.53 5.23 27.3529 5 0 329.736 4 0 6.61
"6" "Chargers D/ST" "2.25-12.45" 21.23 1.75 1.03 0.48 0.02 0.3 "#27" 12.45 2.25 5.1 26.01 5 0 340.396 4 0 6.61
"3" "Dolphins D/ST" "2.89-13.31" 17.87 2.02 1.02 0.67 0.09 0.17 "#26" 13.31 2.89 5.21 27.1441 5 0 322.924 4 0 6.6
"12" "Lions D/ST" "-0.49-14.87" 31.19 3.36 0.8 1.33 0.04 0.15 "#14" 14.87 -0.49 7.68 58.9824 6 -1 392.188 5 -1 6.6
"7" "Falcons D/ST" "1.79-13.57" 23.2 3.05 0.91 0.77 0.02 0.19 "#20" 13.57 1.79 5.89 34.6921 5 0 350.64 5 -1 6.59
"11" "Saints D/ST" "0.52-15.06" 24.91 2.77 1.02 0.91 0 0.16 "#15" 15.06 0.52 7.27 52.8529 5 0 359.532 5 -1 6.59
"6" "Seahawks D/ST" "3.15-12.37" 20.34 2.07 0.99 0.72 0.04 0.17 "#26" 12.37 3.15 4.61 21.2521 5 0 335.768 4 0 6.59
"9" "Broncos D/ST" "1.46-13.62" 24.1 3.18 1.38 0.73 0 0.03 "#12" 13.62 1.46 6.08 36.9664 5 0 355.32 5 -1 6.58
"14" "Broncos D/ST" "3.04-12.88" 19.03 2 0.85 0.75 0.03 0.22 "#25" 12.88 3.04 4.92 24.2064 5 0 328.956 4 0 6.58
"4" "Eagles D/ST" "1.37-15.47" 17.6 2.18 0.93 0.73 0 0.18 "#18" 15.47 1.37 7.05 49.7025 5 0 321.52 4 0 6.58
"2" "Falcons D/ST" "0.90-13.12" 22.43 2.1 0.98 0.66 0 0.2 "#13" 13.12 0.9 6.11 37.3321 5 0 346.636 4 0 6.58
"10" "Steelers D/ST" "-0.19-14.53" 26.31 3.32 1.14 0.57 0.06 0.12 "#13" 14.53 -0.19 7.36 54.1696 5 0 366.812 5 -1 6.58
"16" "Saints D/ST" "2.34-12.64" 25.22 2.55 1.25 0.64 0.04 0.19 "#6" 12.64 2.34 5.15 26.5225 5 0 361.144 5 -1 6.55
"5" "Chargers D/ST" "2.89-12.73" 24.29 2.02 1.02 0.82 0.02 0.3 "#26" 12.73 2.89 4.92 24.2064 5 0 356.308 5 -1 6.54
"6" "Jaguars D/ST" "2.76-14.24" 17.73 2.71 0.95 0.56 0.07 0.11 "#22" 14.24 2.76 5.74 32.9476 5 0 322.196 4 0 6.53
"1" "Bills D/ST" "2.70-11.86" 21 2.16 1.18 0.44 0.08 0.16 "#16" 11.86 2.7 4.58 20.9764 5 0 339.2 4 0 6.52
"11" "Colts D/ST" "0.26-14.36" 26.2 2.59 1.1 0.69 0.07 0.2 "#18" 14.36 0.26 7.05 49.7025 5 0 366.24 5 -1 6.51
"5" "Cardinals D/ST" "2.13-12.67" 19.3 2.06 1.09 0.6 0.05 0.16 "#25" 12.67 2.13 5.27 27.7729 5 0 330.36 4 0 6.5
"6" "Colts D/ST" "1.88-11.92" 22.51 2.28 0.72 0.57 0.07 0.25 "#30" 11.92 1.88 5.02 25.2004 5 0 347.052 4 0 6.5
"15" "Lions D/ST" "2.74-12.64" 20.22 2.2 0.98 0.64 0.05 0.16 "#31" 12.64 2.74 4.95 24.5025 5 0 335.144 4 0 6.5
"13" "Falcons D/ST" "-0.44-15.02" 30.77 3.25 0.73 1.02 0.03 0.28 "#16" 15.02 -0.44 7.73 59.7529 6 -1 390.004 5 -1 6.49
"16" "Texans D/ST" "1.34-13.14" 21.27 2.13 0.76 0.76 0 0.22 "#15" 13.14 1.34 5.9 34.81 5 0 340.604 4 0 6.49
"6" "Bengals D/ST" "0.48-14.06" 25.55 2.8 1.04 0.7 0 0.2 "#6" 14.06 0.48 6.79 46.1041 5 0 362.86 5 -1 6.48
"1" "Cardinals D/ST" "1.46-13.52" 20.98 2.06 1 0.59 0.02 0.2 "#28" 13.52 1.46 6.03 36.3609 5 0 339.096 4 0 6.48
"14" "Rams D/ST" "0.29-14.75" 23.63 2.7 1.25 0.58 0.02 0.18 "#14" 14.75 0.29 7.23 52.2729 5 0 352.876 5 -1 6.48
"10" "Jaguars D/ST" "1.77-11.89" 22.49 2.38 1.23 0.48 0.04 0.1 "#7" 11.89 1.77 5.06 25.6036 5 0 346.948 4 0 6.48
"6" "Jets D/ST" "2.59-12.87" 19.13 1.99 0.9 0.52 0.04 0.26 "#7" 12.87 2.59 5.14 26.4196 5 0 329.476 4 0 6.47
"9" "Jets D/ST" "1.16-13.42" 20.08 2.03 0.89 0.65 0.05 0.21 "#24" 13.42 1.16 6.13 37.5769 5 0 334.416 4 0 6.47
"14" "Seahawks D/ST" "2.51-13.39" 18.5 1.95 0.9 0.64 0.03 0.23 "#23" 13.39 2.51 5.44 29.5936 5 0 326.2 4 0 6.47
"7" "Dolphins D/ST" "1.41-12.49" 22.35 1.87 0.94 0.8 0.02 0.18 "#19" 12.49 1.41 5.54 30.6916 5 0 346.22 4 0 6.47
"5" "Texans D/ST" "-1.35-17.15" 28.9 3.44 0.88 0.73 0.03 0.29 "#22" 17.15 -1.35 9.25 85.5625 6 -1 380.28 5 -1 6.46
"16" "Eagles D/ST" "1.32-13.46" 25.48 2.5 1 0.87 0.03 0.19 "#12" 13.46 1.32 6.07 36.8449 5 0 362.496 5 -1 6.44
"3" "Packers D/ST" "1.00-14.22" 24.25 2.9 0.81 0.71 0.03 0.24 "#28" 14.22 1 6.61 43.6921 5 0 356.1 5 -1 6.44
"15" "Titans D/ST" "1.70-14.12" 24.01 2.12 1.12 0.78 0.06 0.23 "#20" 14.12 1.7 6.21 38.5641 5 0 354.852 5 -1 6.42
"5" "Broncos D/ST" "3.00-12.70" 18.57 2 0.91 0.57 0.07 0.22 "#30" 12.7 3 4.85 23.5225 5 0 326.564 4 0 6.42
"9" "Texans D/ST" "1.76-12.82" 25.23 2.26 0.97 0.72 0.04 0.28 "#17" 12.82 1.76 5.53 30.5809 5 0 361.196 5 -1 6.4
"7" "Patriots D/ST" "0.42-14.42" 24.84 2.88 0.83 0.75 0.05 0.21 "#14" 14.42 0.42 7 49 5 0 359.168 5 -1 6.4
"4" "Cardinals D/ST" "1.60-13.06" 20.75 1.99 0.99 0.75 0.04 0.14 "#9" 13.06 1.6 5.73 32.8329 5 0 337.9 4 0 6.39
"9" "49ers D/ST" "0.14-14.46" 24.98 2.24 1.2 0.8 0 0.19 "#26" 14.46 0.14 7.16 51.2656 5 0 359.896 5 -1 6.38
"8" "Bengals D/ST" "1.32-13.30" 24.84 2.45 0.96 0.86 0.04 0.2 "#11" 13.3 1.32 5.99 35.8801 5 0 359.168 5 -1 6.37
"15" "Saints D/ST" "1.64-14.00" 23.45 2.79 0.91 0.79 0.02 0.19 "#13" 14 1.64 6.18 38.1924 5 0 351.94 5 -1 6.37
"4" "Bears D/ST" "2.44-13.34" 24.42 2.4 0.81 0.89 0.06 0.24 "#11" 13.34 2.44 5.45 29.7025 5 0 356.984 5 -1 6.36
"7" "Buccaneers D/ST" "1.85-13.07" 24.94 2.64 1.14 0.64 0.07 0.17 "#27" 13.07 1.85 5.61 31.4721 5 0 359.688 5 -1 6.36
"10" "Rams D/ST" "-0.03-15.97" 27.21 2.8 1.4 0.99 0 0.13 "#9" 15.97 -0.03 8 64 6 -1 371.492 5 -1 6.36
"10" "Buccaneers D/ST" "0.77-13.65" 25.71 2.89 1.06 0.7 0.11 0.12 "#28" 13.65 0.77 6.44 41.4736 5 0 363.692 5 -1 6.35
"7" "Jets D/ST" "1.67-12.17" 22.97 2.11 0.97 0.65 0.02 0.16 "#23" 12.17 1.67 5.25 27.5625 5 0 349.444 4 0 6.35
"4" "Falcons D/ST" "1.63-13.55" 24.48 2.11 1.11 0.56 0.04 0.3 "#21" 13.55 1.63 5.96 35.5216 5 0 357.296 5 -1 6.33
"8" "Seahawks D/ST" "1.59-12.15" 21.94 1.99 1.11 0.59 0.02 0.15 "#19" 12.15 1.59 5.28 27.8784 5 0 344.088 4 0 6.33
"6" "Steelers D/ST" "2.35-11.67" 22.14 1.79 0.77 0.65 0.01 0.28 "#21" 11.67 2.35 4.66 21.7156 5 0 345.128 4 0 6.33
"11" "Redskins D/ST" "1.46-13.14" 25.54 2.56 1.1 0.93 0.02 0.11 "#12" 13.14 1.46 5.84 34.1056 5 0 362.808 5 -1 6.32
"4" "Ravens D/ST" "0.41-12.57" 22.93 2.03 0.85 0.82 0.02 0.15 "#6" 12.57 0.41 6.08 36.9664 5 0 349.236 4 0 6.31
"16" "Jaguars D/ST" "2.23-12.69" 19.55 2.36 0.96 0.5 0.06 0.15 "#24" 12.69 2.23 5.23 27.3529 5 0 331.66 4 0 6.3
"6" "Redskins D/ST" "1.73-13.17" 23.47 2.34 0.79 0.73 0.06 0.3 "#13" 13.17 1.73 5.72 32.7184 5 0 352.044 5 -1 6.3
"15" "Giants D/ST" "-0.16-14.78" 24.66 1.97 1.08 0.74 0 0.28 "#18" 14.78 -0.16 7.47 55.8009 5 0 358.232 5 -1 6.29
"3" "Raiders D/ST" "2.56-11.80" 20.47 2.01 0.76 0.69 0 0.23 "#24" 11.8 2.56 4.62 21.3444 5 0 336.444 4 0 6.29
"15" "Bengals D/ST" "1.49-14.29" 23.11 2.22 1 0.83 0.04 0.22 "#26" 14.29 1.49 6.4 40.96 5 0 350.172 5 -1 6.28
"7" "Bears D/ST" "1.13-12.83" 26.02 3.06 0.83 0.83 0.03 0.14 "#5" 12.83 1.13 5.85 34.2225 5 0 365.304 5 -1 6.28
"17" "Chiefs D/ST" "1.17-13.17" 24.34 2.44 1.06 0.7 0 0.22 "#26" 13.17 1.17 6 36 5 0 356.568 5 -1 6.28
"1" "Packers D/ST" "1.67-11.45" 22.16 2.36 0.6 0.8 0.02 0.18 "#14" 11.45 1.67 4.89 23.9121 5 0 345.232 4 0 6.28
"9" "Titans D/ST" "1.64-12.74" 25.01 2.55 0.98 0.81 0.06 0.17 "#22" 12.74 1.64 5.55 30.8025 5 0 360.052 5 -1 6.27
"6" "Eagles D/ST" "3.79-11.91" 17.82 2.06 0.8 0.55 0.06 0.23 "#20" 11.91 3.79 4.06 16.4836 5 0 322.664 4 0 6.26
"7" "Panthers D/ST" "2.56-11.00" 21.91 1.6 0.85 0.58 0 0.3 "#15" 11 2.56 4.22 17.8084 5 0 343.932 4 0 6.26
"9" "Rams D/ST" "-0.78-14.26" 32.38 2.73 1.13 0.79 0.03 0.27 "#2" 14.26 -0.78 7.52 56.5504 6 -1 398.376 5 -1 6.25
"10" "Saints D/ST" "0.49-14.39" 28.63 2.53 1.13 0.78 0.05 0.3 "#21" 14.39 0.49 6.95 48.3025 6 -1 378.876 5 -1 6.25
"1" "Bengals D/ST" "1.31-11.83" 22.96 2.14 0.74 0.64 0 0.22 "#7" 11.83 1.31 5.26 27.6676 5 0 349.392 4 0 6.22
"8" "Chiefs D/ST" "1.11-14.87" 26.51 2.27 1.18 0.77 0 0.34 "#17" 14.87 1.11 6.88 47.3344 6 -1 367.852 5 -1 6.21
"13" "Ravens D/ST" "1.66-12.70" 21.55 2.01 0.9 0.54 0.03 0.21 "#8" 12.7 1.66 5.52 30.4704 5 0 342.06 4 0 6.21
"12" "Seahawks D/ST" "1.02-12.88" 25.97 2.61 1.01 0.72 0 0.19 "#13" 12.88 1.02 5.93 35.1649 5 0 365.044 5 -1 6.21
"4" "Saints D/ST" "1.31-13.79" 23.05 2.19 1.14 0.59 0 0.26 "#20" 13.79 1.31 6.24 38.9376 5 0 349.86 5 -1 6.21
"6" "Cowboys D/ST" "1.36-13.68" 23.65 2.84 0.77 0.91 0.08 0.14 "#29" 13.68 1.36 6.16 37.9456 5 0 352.98 5 -1 6.2
"7" "Texans D/ST" "2.42-11.78" 24.48 2.38 0.98 0.87 0.02 0.18 "#29" 11.78 2.42 4.68 21.9024 5 0 357.296 5 -1 6.2
"8" "Browns D/ST" "0.80-11.88" 22.58 1.9 0.92 0.44 0 0.26 "#6" 11.88 0.8 5.54 30.6916 5 0 347.416 4 0 6.18
"13" "Steelers D/ST" "-1.27-14.77" 31.46 3.31 1.21 0.66 0.11 0.15 "#3" 14.77 -1.27 8.02 64.3204 6 -1 393.592 5 -1 6.17
"6" "Falcons D/ST" "-2.03-15.99" 30.31 2.74 1.37 0.91 0.04 0.13 "#11" 15.99 -2.03 9.01 81.1801 6 -1 387.612 5 -1 6.16
"15" "Browns D/ST" "2.79-12.57" 18.94 1.97 0.84 0.58 0.01 0.22 "#17" 12.57 2.79 4.89 23.9121 5 0 328.488 4 0 6.15
"14" "Redskins D/ST" "2.52-12.30" 23.25 1.94 1.12 0.74 0.02 0.24 "#20" 12.3 2.52 4.89 23.9121 5 0 350.9 5 -1 6.14
"6" "Titans D/ST" "1.35-13.13" 25.36 3.07 0.81 0.75 0.05 0.14 "#16" 13.13 1.35 5.89 34.6921 5 0 361.872 5 -1 6.13
"3" "Giants D/ST" "1.18-12.42" 21.06 1.93 0.81 0.64 0.02 0.21 "#12" 12.42 1.18 5.62 31.5844 5 0 339.512 4 0 6.13
"10" "Panthers D/ST" "1.10-12.04" 25.82 2.29 0.88 0.78 0.04 0.24 "#6" 12.04 1.1 5.47 29.9209 5 0 364.264 5 -1 6.13
"8" "Giants D/ST" "0.72-13.90" 24.34 2.8 0.84 0.68 0.07 0.19 "#28" 13.9 0.72 6.59 43.4281 5 0 356.568 5 -1 6.12
"4" "Titans D/ST" "-0.10-14.28" 25.42 2.68 1.01 0.72 0.07 0.14 "#15" 14.28 -0.1 7.19 51.6961 5 0 362.184 5 -1 6.12
"11" "Raiders D/ST" "1.36-12.82" 24.25 2.57 0.81 0.76 0.09 0.2 "#32" 12.82 1.36 5.73 32.8329 5 0 356.1 5 -1 6.09
"14" "Jaguars D/ST" "2.43-12.05" 19.58 1.74 0.99 0.62 0.05 0.17 "#18" 12.05 2.43 4.81 23.1361 5 0 331.816 4 0 6.08
"6" "Patriots D/ST" "-0.42-14.10" 31.09 3 1.13 0.9 0.06 0.15 "#1" 14.1 -0.42 7.26 52.7076 6 -1 391.668 5 -1 6.08
"1" "Cowboys D/ST" "0.93-12.81" 22.2 1.7 0.84 0.64 0.04 0.22 "#13" 12.81 0.93 5.94 35.2836 5 0 345.44 4 0 6.06
"12" "Redskins D/ST" "0.56-13.06" 20.1 1.98 0.93 0.52 0.02 0.19 "#22" 13.06 0.56 6.25 39.0625 5 0 334.52 4 0 6.06
"13" "Chargers D/ST" "1.19-11.85" 26.06 2.3 0.96 0.68 0.02 0.24 "#6" 11.85 1.19 5.33 28.4089 5 0 365.512 5 -1 6.06
"14" "Packers D/ST" "-0.09-15.43" 26.99 2.69 1.26 0.79 0.06 0.19 "#8" 15.43 -0.09 7.76 60.2176 6 -1 370.348 5 -1 6.05
"17" "Dolphins D/ST" "1.10-13.62" 23.06 2.21 1.16 0.6 0.06 0.2 "#31" 13.62 1.1 6.26 39.1876 5 0 349.912 5 -1 6.05
"11" "Seahawks D/ST" "0.83-14.51" 27.42 3.16 1.18 0.78 0.03 0.15 "#10" 14.51 0.83 6.84 46.7856 6 -1 372.584 5 -1 6.04
"3" "Broncos D/ST" "3.09-11.35" 16.2 1.68 0.72 0.52 0.02 0.14 "#16" 11.35 3.09 4.13 17.0569 4 1 314.24 4 0 6.04
"16" "49ers D/ST" "0.96-13.08" 25.13 2.65 1.02 0.62 0.04 0.17 "#14" 13.08 0.96 6.06 36.7236 5 0 360.676 5 -1 6.03
"7" "Redskins D/ST" "0.57-14.77" 26.86 2.56 1.26 0.66 0.03 0.26 "#22" 14.77 0.57 7.1 50.41 6 -1 369.672 5 -1 6.02
"13" "Panthers D/ST" "-0.07-14.31" 28.62 2.99 1.09 0.73 0.03 0.22 "#11" 14.31 -0.07 7.19 51.6961 6 -1 378.824 5 -1 6.01
"15" "Redskins D/ST" "3.30-11.38" 17.95 1.83 0.96 0.41 0.03 0.23 "#29" 11.38 3.3 4.04 16.3216 5 0 323.34 4 0 6.01
"12" "Browns D/ST" "3.01-11.43" 19.68 1.86 0.96 0.48 0 0.21 "#21" 11.43 3.01 4.21 17.7241 5 0 332.336 4 0 6
"16" "Jets D/ST" "1.88-13.08" 27.73 2.3 1.31 0.57 0.07 0.3 "#10" 13.08 1.88 5.6 31.36 6 -1 374.196 5 -1 6
"3" "Redskins D/ST" "2.91-11.63" 18.65 2.22 0.9 0.51 0.03 0.15 "#10" 11.63 2.91 4.36 19.0096 5 0 326.98 4 0 6
"10" "Redskins D/ST" "0.97-12.17" 25.64 2.2 1.02 0.6 0.02 0.25 "#11" 12.17 0.97 5.6 31.36 5 0 363.328 5 -1 5.98
"9" "Falcons D/ST" "-0.73-14.85" 28.83 2.83 1.07 1.2 0.03 0.09 "#28" 14.85 -0.73 7.79 60.6841 6 -1 379.916 5 -1 5.97
"11" "Lions D/ST" "-1.50-14.60" 31.79 3.03 0.63 1.13 0.11 0.2 "#13" 14.6 -1.5 8.05 64.8025 6 -1 395.308 5 -1 5.97
"7" "Ravens D/ST" "0.32-14.70" 27.31 2.41 0.98 0.82 0.05 0.31 "#2" 14.7 0.32 7.19 51.6961 6 -1 372.012 5 -1 5.97
"4" "Bills D/ST" "2.59-10.81" 22.2 1.86 0.91 0.45 0.03 0.22 "#10" 10.81 2.59 4.11 16.8921 5 0 345.44 4 0 5.96
"12" "Buccaneers D/ST" "0.74-13.60" 25.16 2.38 1.03 0.91 0.08 0.09 "#25" 13.6 0.74 6.43 41.3449 5 0 360.832 5 -1 5.96
"16" "Lions D/ST" "1.35-11.63" 26.2 1.82 0.98 0.82 0.02 0.25 "#23" 11.63 1.35 5.14 26.4196 5 0 366.24 5 -1 5.96
"16" "Panthers D/ST" "-0.02-14.24" 29.17 2.5 1.08 0.84 0 0.27 "#8" 14.24 -0.02 7.13 50.8369 6 -1 381.684 5 -1 5.96
"16" "Bengals D/ST" "1.58-11.76" 20.44 2.01 0.82 0.68 0.05 0.14 "#27" 11.76 1.58 5.09 25.9081 5 0 336.288 4 0 5.95
"14" "Falcons D/ST" "-0.59-13.71" 30.22 2.61 1.55 0.49 0.03 0.2 "#10" 13.71 -0.59 7.15 51.1225 6 -1 387.144 5 -1 5.95
"9" "Patriots D/ST" "1.76-13.16" 24.36 2.67 1.06 0.72 0 0.12 "#10" 13.16 1.76 5.7 32.49 5 0 356.672 5 -1 5.95
"4" "Steelers D/ST" "0.83-13.79" 23.92 2.91 1.04 0.67 0 0.1 "#16" 13.79 0.83 6.48 41.9904 5 0 354.384 5 -1 5.93
"5" "Lions D/ST" "0.36-14.28" 27.23 2.29 1.33 0.73 0.07 0.23 "#10" 14.28 0.36 6.96 48.4416 6 -1 371.596 5 -1 5.93
"13" "Bills D/ST" "2.45-12.69" 18.06 2.07 0.67 0.6 0.05 0.2 "#24" 12.69 2.45 5.12 26.2144 5 0 323.912 4 0 5.91
"8" "Lions D/ST" "-1.09-15.27" 29.04 2.71 1.09 1.02 0.04 0.15 "#9" 15.27 -1.09 8.18 66.9124 6 -1 381.008 5 -1 5.91
"12" "Packers D/ST" "1.79-11.69" 21.36 1.85 0.84 0.5 0.03 0.22 "#23" 11.69 1.79 4.95 24.5025 5 0 341.072 4 0 5.91
"15" "Cardinals D/ST" "2.53-10.61" 21.3 1.57 1.01 0.61 0 0.18 "#8" 10.61 2.53 4.04 16.3216 5 0 340.76 4 0 5.89
"6" "Dolphins D/ST" "1.49-11.83" 21.43 2.6 0.68 0.68 0.04 0.08 "#14" 11.83 1.49 5.17 26.7289 5 0 341.436 4 0 5.88
"15" "Cowboys D/ST" "0.53-12.79" 23.82 2.24 0.94 0.66 0 0.24 "#7" 12.79 0.53 6.13 37.5769 5 0 353.864 5 -1 5.88
"11" "Giants D/ST" "-0.36-15.02" 27.86 2 1.13 0.82 0 0.33 "#11" 15.02 -0.36 7.69 59.1361 6 -1 374.872 5 -1 5.88
"5" "Browns D/ST" "1.38-12.70" 19.44 1.89 0.93 0.69 0.04 0.11 "#16" 12.7 1.38 5.66 32.0356 5 0 331.088 4 0 5.87
"3" "Cardinals D/ST" "3.10-11.84" 18.22 1.99 0.82 0.82 0.06 0.08 "#14" 11.84 3.1 4.37 19.0969 5 0 324.744 4 0 5.87
