"Week" "Player" "range" "FGM" "FGA" "XPM" "XPA" "proj" "rnk" "XP_miss" "FG_miss" "Full_Proj" "max" "min" "std" "Var"
"6" "Ka'imi Fairbairn" "4.32-13.74" 1.87 2.24 2.78 2.8 9.03 "#3" 0.02 0.37 7.9 13.74 4.32 4.71 22.1841
"11" "Justin Tucker" "4.42-13.16" 1.88 2.18 2.29 2.29 8.79 "#22" 0 0.3 7.89 13.16 4.42 4.37 19.0969
"3" "Cody Parkey" "4.11-13.99" 2.05 2.44 1.58 1.58 9.05 "#5" 0 0.39 7.88 13.99 4.11 4.94 24.4036
"6" "Graham Gano" "3.90-13.82" 1.79 2.11 2.84 2.86 8.86 "#10" 0.02 0.32 7.88 13.82 3.9 4.96 24.6016
"8" "Sebastian Janikowski" "4.87-12.77" 1.8 2.08 2.58 2.68 8.82 "#31" 0.1 0.28 7.88 12.77 4.87 3.95 15.6025
"7" "Brett Maher" "3.56-13.92" 1.76 2.03 2.74 2.8 8.74 "#10" 0.0599999999999996 0.27 7.87 13.92 3.56 5.18 26.8324
"17" "Brett Maher" "4.69-12.59" 1.79 2.04 2.21 2.23 8.64 "#20" 0.02 0.25 7.87 12.59 4.69 3.95 15.6025
"1" "Robbie Gould" "3.62-13.50" 1.84 2.06 1.96 2 8.56 "#4" 0.04 0.22 7.86 13.5 3.62 4.94 24.4036
"12" "Brett Maher" "5.02-12.40" 1.85 2.13 2.31 2.33 8.71 "#10" 0.02 0.28 7.85 12.4 5.02 3.69 13.6161
"5" "Chris Boswell" "5.04-13.88" 1.93 2.42 3.28 3.42 9.46 "#32" 0.14 0.49 7.85 13.88 5.04 4.42 19.5364
"13" "Mason Crosby" "5.41-12.47" 1.87 2.2 2.31 2.41 8.94 "#5" 0.1 0.33 7.85 12.47 5.41 3.53 12.4609
"15" "Wil Lutz" "5.41-12.07" 1.67 1.96 3.1 3.12 8.74 "#24" 0.02 0.29 7.85 12.07 5.41 3.33 11.0889
"10" "Chandler Catanzaro" "4.25-13.67" 1.71 2.05 3.42 3.52 8.96 "#10" 0.1 0.34 7.84 13.67 4.25 4.71 22.1841
"7" "Brandon McManus" "3.05-15.77" 1.96 2.46 2.67 2.75 9.41 "#5" 0.0800000000000001 0.5 7.83 15.77 3.05 6.36 40.4496
"13" "Sebastian Janikowski" "4.24-12.86" 1.71 1.94 2.65 2.69 8.55 "#25" 0.04 0.23 7.82 12.86 4.24 4.31 18.5761
"1" "Matt Bryant" "5.05-11.89" 1.74 1.96 2.34 2.34 8.47 "#15" 0 0.22 7.81 11.89 5.05 3.42 11.6964
"13" "Harrison Butker" "4.66-12.06" 1.46 1.63 3.39 3.43 8.36 "#30" 0.04 0.17 7.81 12.06 4.66 3.7 13.69
"16" "Harrison Butker" "5.15-12.17" 1.73 2 2.76 2.8 8.66 "#9" 0.04 0.27 7.81 12.17 5.15 3.51 12.3201
"2" "Josh Lambo" "4.40-12.88" 1.79 2.06 2.46 2.5 8.64 "#17" 0.04 0.27 7.79 12.88 4.4 4.24 17.9776
"12" "Sebastian Janikowski" "4.24-12.56" 1.61 1.79 2.86 2.93 8.4 "#24" 0.0700000000000003 0.18 7.79 12.56 4.24 4.16 17.3056
"9" "Dustin Hopkins" "5.05-12.35" 1.78 2.08 2.64 2.66 8.7 "#32" 0.02 0.3 7.78 12.35 5.05 3.65 13.3225
"14" "Dustin Hopkins" "3.87-13.11" 1.75 1.99 2.45 2.45 8.49 "#20" 0 0.24 7.77 13.11 3.87 4.62 21.3444
"8" "Cody Parkey" "4.39-12.71" 1.78 2.03 2.38 2.42 8.55 "#18" 0.04 0.25 7.76 12.71 4.39 4.16 17.3056
"11" "Mike Badgley" "4.17-12.81" 1.62 1.84 2.88 2.95 8.49 "#8" 0.0700000000000003 0.22 7.76 12.81 4.17 4.32 18.6624
"3" "Chris Boswell" "5.22-12.26" 1.77 2.07 2.59 2.68 8.74 "#27" 0.0900000000000003 0.3 7.75 12.26 5.22 3.52 12.3904
"4" "Chris Boswell" "5.29-13.17" 2.02 2.49 2.53 2.6 9.23 "#2" 0.0700000000000003 0.47 7.75 13.17 5.29 3.94 15.5236
"6" "Harrison Butker" "4.47-12.49" 1.77 1.99 2.7 2.77 8.48 "#17" 0.0699999999999998 0.22 7.75 12.49 4.47 4.01 16.0801
"13" "Ryan Succop" "5.05-12.81" 1.91 2.3 2.53 2.55 8.93 "#18" 0.02 0.39 7.74 12.81 5.05 3.88 15.0544
"9" "Greg Zuerlein" "5.77-12.01" 1.58 1.89 3.43 3.66 8.89 "#23" 0.23 0.31 7.73 12.01 5.77 3.12 9.7344
"11" "Greg Zuerlein" "5.36-13.28" 1.63 2.16 3.88 3.88 9.32 "#28" 0 0.53 7.73 13.28 5.36 3.96 15.6816
"2" "Stephen Gostkowski" "4.40-13.14" 1.86 2.19 2.27 2.33 8.77 "#12" 0.0600000000000001 0.33 7.72 13.14 4.4 4.37 19.0969
"9" "Harrison Butker" "5.04-13.02" 1.84 2.24 3.02 3.13 9.03 "#1" 0.11 0.4 7.72 13.02 5.04 3.99 15.9201
"12" "Stephen Gostkowski" "4.65-12.09" 1.6 1.81 2.96 2.98 8.37 "#18" 0.02 0.21 7.72 12.09 4.65 3.72 13.8384
"8" "Graham Gano" "4.34-12.50" 1.77 2 2.32 2.34 8.42 "#2" 0.02 0.23 7.71 12.5 4.34 4.08 16.6464
"6" "Justin Tucker" "3.88-12.96" 1.79 2.01 2.4 2.46 8.42 "#14" 0.0600000000000001 0.22 7.7 12.96 3.88 4.54 20.6116
"11" "Aldrick Rosas" "3.92-13.22" 1.83 2.12 2.54 2.54 8.57 "#27" 0 0.29 7.7 13.22 3.92 4.65 21.6225
"12" "Jason Myers" "2.83-14.01" 1.89 2.13 1.71 1.73 8.42 "#17" 0.02 0.24 7.68 14.01 2.83 5.59 31.2481
"14" "Mike Badgley" "5.11-11.65" 1.62 1.85 3.07 3.09 8.38 "#22" 0.02 0.23 7.67 11.65 5.11 3.27 10.6929
"6" "Jason Myers" "3.58-13.86" 1.85 2.16 2.76 2.91 8.72 "#26" 0.15 0.31 7.64 13.86 3.58 5.14 26.4196
"15" "Mason Crosby" "4.10-13.20" 1.75 2.08 2.38 2.4 8.65 "#6" 0.02 0.33 7.64 13.2 4.1 4.55 20.7025
"14" "Matt Bryant" "4.47-12.05" 1.63 1.83 2.58 2.6 8.26 "#19" 0.02 0.2 7.64 12.05 4.47 3.79 14.3641
"8" "Ka'imi Fairbairn" "5.66-12.46" 2.02 2.5 2.55 2.57 9.06 "#29" 0.02 0.48 7.6 12.46 5.66 3.4 11.56
"9" "Justin Tucker" "4.69-13.11" 1.77 2.18 2.05 2.12 8.9 "#7" 0.0700000000000003 0.41 7.6 13.11 4.69 4.21 17.7241
"11" "Ka'imi Fairbairn" "4.66-12.56" 1.75 2.08 2.59 2.61 8.61 "#10" 0.02 0.33 7.6 12.56 4.66 3.95 15.6025
"11" "Brett Maher" "4.22-12.00" 1.59 1.75 2.56 2.6 8.11 "#32" 0.04 0.16 7.59 12 4.22 3.89 15.1321
"16" "Stephen Gostkowski" "4.52-12.32" 1.68 1.95 2.61 2.63 8.42 "#3" 0.02 0.27 7.59 12.32 4.52 3.9 15.21
"3" "Chandler Catanzaro" "4.21-13.13" 1.81 2.15 2.48 2.55 8.67 "#7" 0.0699999999999998 0.34 7.58 13.13 4.21 4.46 19.8916
"9" "Jason Sanders" "4.64-12.38" 1.81 2.12 2.12 2.12 8.51 "#18" 0 0.31 7.58 12.38 4.64 3.87 14.9769
"12" "Ka'imi Fairbairn" "4.41-12.89" 1.79 2.14 2.59 2.61 8.65 "#14" 0.02 0.35 7.58 12.89 4.41 4.24 17.9776
"9" "Stephen Hauschka" "3.66-11.82" 1.7 1.75 1.58 1.6 7.74 "#6" 0.02 0.05 7.57 11.82 3.66 4.08 16.6464
"10" "Stephen Hauschka" "2.61-13.63" 2.14 2.32 1.49 1.52 8.12 "#18" 0.03 0.18 7.55 13.63 2.61 5.51 30.3601
"4" "Cody Parkey" "3.70-14.12" 1.83 2.18 2.45 2.77 8.91 "#27" 0.32 0.35 7.54 14.12 3.7 5.21 27.1441
"17" "Ryan Succop" "5.01-12.71" 1.88 2.31 2.54 2.58 8.86 "#26" 0.04 0.43 7.53 12.71 5.01 3.85 14.8225
"13" "Jason Myers" "3.02-13.32" 1.79 2 1.92 1.94 8.17 "#14" 0.02 0.21 7.52 13.32 3.02 5.15 26.5225
"14" "Greg Zuerlein" "3.92-12.56" 1.77 1.98 2.38 2.48 8.24 "#6" 0.1 0.21 7.51 12.56 3.92 4.32 18.6624
"8" "Justin Tucker" "4.58-13.08" 1.96 2.4 2.44 2.44 8.83 "#24" 0 0.44 7.51 13.08 4.58 4.25 18.0625
"14" "Harrison Butker" "3.92-13.50" 1.76 2.15 2.52 2.56 8.71 "#2" 0.04 0.39 7.5 13.5 3.92 4.79 22.9441
"6" "Chris Boswell" "4.57-12.25" 1.62 1.9 2.8 2.87 8.41 "#22" 0.0700000000000003 0.28 7.5 12.25 4.57 3.84 14.7456
"12" "Mason Crosby" "3.92-12.98" 1.76 2.07 2.11 2.13 8.45 "#4" 0.02 0.31 7.5 12.98 3.92 4.53 20.5209
"17" "Robbie Gould" "4.29-13.05" 1.93 2.32 2.1 2.1 8.67 "#21" 0 0.39 7.5 13.05 4.29 4.38 19.1844
"6" "Mason Crosby" "4.71-12.43" 1.74 2.08 2.36 2.44 8.57 "#25" 0.0800000000000001 0.34 7.47 12.43 4.71 3.86 14.8996
"5" "Ka'imi Fairbairn" "4.29-13.49" 1.86 2.34 2.68 2.69 8.89 "#11" 0.00999999999999979 0.48 7.44 13.49 4.29 4.6 21.16
"7" "Stephen Hauschka" "3.20-13.22" 1.81 2.06 2.22 2.24 8.21 "#26" 0.02 0.25 7.44 13.22 3.2 5.01 25.1001
"7" "Graham Gano" "3.86-12.16" 1.66 1.85 2.19 2.19 8.01 "#15" 0 0.19 7.44 12.16 3.86 4.15 17.2225
"14" "Josh Lambo" "3.42-13.12" 1.82 2.09 2.2 2.22 8.27 "#14" 0.02 0.27 7.44 13.12 3.42 4.85 23.5225
"15" "Sebastian Janikowski" "4.00-12.16" 1.62 1.83 2.51 2.54 8.08 "#25" 0.0300000000000002 0.21 7.42 12.16 4 4.08 16.6464
"5" "Jake Elliott" "3.96-14.30" 1.9 2.41 2.98 3.17 9.13 "#4" 0.19 0.51 7.41 14.3 3.96 5.17 26.7289
"1" "Ryan Succop" "4.40-12.46" 1.81 2.15 2.13 2.13 8.43 "#29" 0 0.34 7.41 12.46 4.4 4.03 16.2409
"16" "Wil Lutz" "3.63-12.97" 1.61 1.91 2.91 2.91 8.3 "#7" 0 0.3 7.4 12.97 3.63 4.67 21.8089
"12" "Brandon McManus" "2.95-13.17" 1.72 1.93 2.05 2.08 8.06 "#7" 0.0300000000000002 0.21 7.4 13.17 2.95 5.11 26.1121
