"Week" "Player" "range" "FGM" "FGA" "XPM" "XPA" "proj" "rnk" "XP_miss" "FG_miss" "Full_Proj" "max" "min" "std" "Var"
"8" "Robbie Gould" "4.00-15.06" 2.11 2.3 2.3 2.3 9.53 "#11" 0 0.19 8.96 15.06 4 5.53 30.5809
"5" "Graham Gano" "5.12-14.12" 1.98 2.21 2.72 2.72 9.62 "#24" 0 0.23 8.93 14.12 5.12 4.5 20.25
"1" "Justin Tucker" "3.57-15.53" 1.93 2.12 2.98 3.03 9.55 "#3" 0.0499999999999998 0.19 8.93 15.53 3.57 5.98 35.7604
"12" "Wil Lutz" "5.85-13.85" 1.97 2.24 3.14 3.25 9.85 "#31" 0.11 0.27 8.93 13.85 5.85 4 16
"7" "Harrison Butker" "4.90-14.60" 1.89 2.14 3.19 3.27 9.75 "#17" 0.0800000000000001 0.25 8.92 14.6 4.9 4.85 23.5225
"14" "Wil Lutz" "5.12-13.74" 1.85 2.02 3.15 3.25 9.43 "#27" 0.1 0.17 8.82 13.74 5.12 4.31 18.5761
"2" "Justin Tucker" "4.01-14.67" 1.98 2.15 2.31 2.33 9.34 "#17" 0.02 0.17 8.81 14.67 4.01 5.33 28.4089
"13" "Graham Gano" "5.33-13.63" 1.71 1.93 3.37 3.39 9.48 "#27" 0.02 0.22 8.8 13.63 5.33 4.15 17.2225
"5" "Robbie Gould" "3.58-15.22" 2.01 2.22 2.34 2.34 9.4 "#11" 0 0.21 8.77 15.22 3.58 5.82 33.8724
"9" "Stephen Gostkowski" "5.77-13.05" 1.87 2.08 3.05 3.07 9.41 "#19" 0.02 0.21 8.76 13.05 5.77 3.64 13.2496
"3" "Stephen Gostkowski" "5.44-13.94" 1.82 2.1 3.6 3.71 9.69 "#32" 0.11 0.28 8.74 13.94 5.44 4.25 18.0625
"16" "Jason Myers" "4.57-14.45" 2.08 2.32 2.32 2.38 9.51 "#19" 0.0600000000000001 0.24 8.73 14.45 4.57 4.94 24.4036
"17" "Matt Bryant" "5.12-13.28" 1.73 1.86 2.82 2.9 9.2 "#27" 0.0800000000000001 0.13 8.73 13.28 5.12 4.08 16.6464
"5" "Justin Tucker" "4.69-14.05" 1.93 2.14 2.51 2.54 9.37 "#1" 0.0300000000000002 0.21 8.71 14.05 4.69 4.68 21.9024
"4" "Wil Lutz" "5.47-13.31" 1.93 2.14 2.98 3.04 9.39 "#24" 0.0600000000000001 0.21 8.7 13.31 5.47 3.92 15.3664
"10" "Stephen Gostkowski" "5.92-12.94" 1.9 2.14 2.96 3 9.43 "#20" 0.04 0.24 8.67 12.94 5.92 3.51 12.3201
"14" "Caleb Sturgis" "4.76-14.18" 1.85 2.1 3.03 3.11 9.47 "#17" 0.0800000000000001 0.25 8.64 14.18 4.76 4.71 22.1841
"17" "Brandon McManus" "5.90-12.94" 1.91 2.18 2.88 2.88 9.42 "#23" 0 0.27 8.61 12.94 5.9 3.52 12.3904
"2" "Matt Bryant" "5.13-13.31" 1.9 2.11 2.46 2.46 9.22 "#18" 0 0.21 8.59 13.31 5.13 4.09 16.7281
"5" "Stephen Gostkowski" "5.42-14.16" 2.01 2.41 2.82 2.82 9.79 "#22" 0 0.4 8.59 14.16 5.42 4.37 19.0969
"9" "Robbie Gould" "5.34-13.36" 2.01 2.26 2.28 2.31 9.35 "#30" 0.0300000000000002 0.25 8.57 13.36 5.34 4.01 16.0801
"15" "Wil Lutz" "5.67-13.41" 1.96 2.25 2.83 2.94 9.54 "#18" 0.11 0.29 8.56 13.41 5.67 3.87 14.9769
"12" "Matt Bryant" "4.96-13.00" 1.73 1.85 2.63 2.71 8.98 "#26" 0.0800000000000001 0.12 8.54 13 4.96 4.02 16.1604
"3" "Wil Lutz" "5.11-12.95" 1.69 1.83 3.28 3.35 9.03 "#31" 0.0700000000000003 0.14 8.54 12.95 5.11 3.92 15.3664
"16" "Brett Maher" "5.69-13.25" 1.96 2.24 2.79 2.9 9.47 "#27" 0.11 0.28 8.52 13.25 5.69 3.78 14.2884
"10" "Robbie Gould" "4.69-13.55" 1.93 2.12 2.49 2.53 9.12 "#24" 0.0399999999999996 0.19 8.51 13.55 4.69 4.43 19.6249
"15" "Jason Myers" "4.35-13.83" 2.01 2.19 2.18 2.22 9.09 "#21" 0.04 0.18 8.51 13.83 4.35 4.74 22.4676
"12" "Jason Myers" "4.49-13.55" 2 2.16 2.08 2.12 9.02 "#12" 0.04 0.16 8.5 13.55 4.49 4.53 20.5209
"4" "Josh Lambo" "3.22-15.38" 2.08 2.35 2.8 2.8 9.3 "#6" 0 0.27 8.49 15.38 3.22 6.08 36.9664
"6" "Stephen Gostkowski" "5.38-13.36" 1.78 2.06 3.38 3.42 9.37 "#28" 0.04 0.28 8.49 13.36 5.38 3.99 15.9201
"7" "Robbie Gould" "4.67-12.63" 1.86 1.91 1.89 1.91 8.65 "#16" 0.02 0.0499999999999998 8.48 12.63 4.67 3.98 15.8404
"4" "Justin Tucker" "4.51-13.79" 1.99 2.21 2.64 2.66 9.15 "#13" 0.02 0.22 8.47 13.79 4.51 4.64 21.5296
"17" "Dustin Hopkins" "5.46-13.54" 2.02 2.37 2.41 2.41 9.5 "#15" 0 0.35 8.45 13.54 5.46 4.04 16.3216
"3" "Justin Tucker" "3.96-14.84" 2.06 2.36 1.81 1.86 9.4 "#8" 0.05 0.3 8.45 14.84 3.96 5.44 29.5936
"1" "Matt Prater" "4.73-13.83" 2.06 2.34 2.37 2.37 9.28 "#6" 0 0.28 8.44 13.83 4.73 4.55 20.7025
"4" "Stephen Gostkowski" "4.79-14.07" 2.15 2.47 2.1 2.13 9.43 "#29" 0.0299999999999998 0.32 8.44 14.07 4.79 4.64 21.5296
"14" "Stephen Gostkowski" "6.24-12.72" 1.89 2.24 3.22 3.22 9.48 "#29" 0 0.35 8.43 12.72 6.24 3.24 10.4976
"5" "Wil Lutz" "5.25-13.33" 1.9 2.16 2.82 2.9 9.29 "#14" 0.0800000000000001 0.26 8.43 13.33 5.25 4.04 16.3216
"1" "Josh Lambo" "4.56-13.28" 2.02 2.18 2.01 2.03 8.92 "#24" 0.02 0.16 8.42 13.28 4.56 4.36 19.0096
"4" "Matt Bryant" "4.63-14.27" 1.74 2.07 2.85 2.9 9.45 "#17" 0.0499999999999998 0.33 8.41 14.27 4.63 4.82 23.2324
"13" "Brett Maher" "5.63-13.15" 1.94 2.24 2.73 2.83 9.39 "#26" 0.1 0.3 8.39 13.15 5.63 3.76 14.1376
"3" "Graham Gano" "4.58-13.80" 1.9 2.16 2.68 2.7 9.19 "#17" 0.02 0.26 8.39 13.8 4.58 4.61 21.2521
"1" "Stephen Gostkowski" "5.52-13.12" 1.8 2.08 3.2 3.31 9.32 "#21" 0.11 0.28 8.37 13.12 5.52 3.8 14.44
"14" "Matt Bryant" "4.97-12.77" 1.79 1.94 2.55 2.61 8.87 "#19" 0.0600000000000001 0.15 8.36 12.77 4.97 3.9 15.21
"3" "Matt Bryant" "4.37-14.39" 1.81 2.14 2.87 2.91 9.38 "#26" 0.04 0.33 8.35 14.39 4.37 5.01 25.1001
"5" "Matt Bryant" "5.52-12.28" 1.73 1.92 2.9 2.9 8.9 "#13" 0 0.19 8.33 12.28 5.52 3.38 11.4244
"9" "Wil Lutz" "5.45-13.35" 1.86 2.18 2.84 2.95 9.4 "#16" 0.11 0.32 8.33 13.35 5.45 3.95 15.6025
"12" "Robbie Gould" "4.83-12.77" 1.79 1.94 2.62 2.66 8.8 "#27" 0.04 0.15 8.31 12.77 4.83 3.97 15.7609
"4" "Caleb Sturgis" "5.02-12.76" 1.64 1.83 3.5 3.51 8.89 "#25" 0.00999999999999979 0.19 8.31 12.76 5.02 3.87 14.9769
"3" "Harrison Butker" "5.45-13.07" 1.94 2.26 2.87 2.87 9.26 "#25" 0 0.32 8.3 13.07 5.45 3.81 14.5161
"13" "Jason Myers" "4.30-13.44" 1.93 2.1 2.18 2.24 8.87 "#20" 0.0600000000000001 0.17 8.3 13.44 4.3 4.57 20.8849
"17" "Greg Zuerlein" "6.61-12.19" 1.73 2.05 3.61 3.76 9.4 "#25" 0.15 0.32 8.29 12.19 6.61 2.79 7.7841
"1" "Graham Gano" "4.23-13.69" 1.89 2.1 2.42 2.48 8.96 "#4" 0.0600000000000001 0.21 8.27 13.69 4.23 4.73 22.3729
"10" "Cody Parkey" "5.32-13.44" 1.7 2.07 3.71 3.73 9.38 "#32" 0.02 0.37 8.25 13.44 5.32 4.06 16.4836
"7" "Stephen Gostkowski" "4.58-13.20" 1.76 1.96 2.87 2.91 8.89 "#7" 0.04 0.2 8.25 13.2 4.58 4.31 18.5761
"9" "Brandon McManus" "5.01-12.79" 1.9 2.12 2.4 2.4 8.9 "#21" 0 0.22 8.24 12.79 5.01 3.89 15.1321
"2" "Cody Parkey" "4.70-13.40" 2.02 2.29 1.73 1.73 9.05 "#5" 0 0.27 8.24 13.4 4.7 4.35 18.9225
"9" "Brett Maher" "4.58-13.74" 1.95 2.24 2.56 2.62 9.16 "#20" 0.0600000000000001 0.29 8.23 13.74 4.58 4.58 20.9764
"8" "Harrison Butker" "5.00-13.70" 1.83 2.18 3.21 3.28 9.35 "#8" 0.0699999999999998 0.35 8.23 13.7 5 4.35 18.9225
"9" "Jason Myers" "4.95-12.39" 1.85 1.99 2.29 2.33 8.67 "#29" 0.04 0.14 8.21 12.39 4.95 3.72 13.8384
"10" "Jason Myers" "4.33-13.15" 1.99 2.16 1.79 1.81 8.74 "#3" 0.02 0.17 8.21 13.15 4.33 4.41 19.4481
"14" "Brandon McManus" "5.50-12.40" 1.91 2.16 2.43 2.43 8.95 "#25" 0 0.25 8.2 12.4 5.5 3.45 11.9025
"12" "Caleb Sturgis" "4.90-14.00" 1.98 2.39 2.65 2.69 9.45 "#11" 0.04 0.41 8.18 14 4.9 4.55 20.7025
"6" "Josh Lambo" "3.92-13.90" 1.71 1.94 2.84 2.88 8.91 "#4" 0.04 0.23 8.18 13.9 3.92 4.99 24.9001
"11" "Brett Maher" "5.27-13.17" 1.87 2.2 2.81 2.87 9.22 "#31" 0.0600000000000001 0.33 8.17 13.17 5.27 3.95 15.6025
"11" "Brandon McManus" "5.58-12.24" 1.81 2.06 2.72 2.72 8.91 "#23" 0 0.25 8.16 12.24 5.58 3.33 11.0889
"3" "Jake Elliott" "4.22-12.88" 1.57 1.69 3.19 3.23 8.55 "#22" 0.04 0.12 8.15 12.88 4.22 4.33 18.7489
"2" "Jake Elliott" "4.53-13.19" 1.81 2.03 2.75 2.8 8.86 "#27" 0.0499999999999998 0.22 8.15 13.19 4.53 4.33 18.7489
"5" "Randy Bullock" "4.43-14.09" 1.89 2.24 3.31 3.37 9.26 "#29" 0.0600000000000001 0.35 8.15 14.09 4.43 4.83 23.3289
"5" "Caleb Sturgis" "5.26-11.76" 1.7 1.82 2.74 2.76 8.51 "#30" 0.0199999999999996 0.12 8.13 11.76 5.26 3.25 10.5625
"2" "Chris Boswell" "5.20-13.44" 1.91 2.27 2.63 2.75 9.32 "#28" 0.12 0.36 8.12 13.44 5.2 4.12 16.9744
"7" "Josh Lambo" "3.93-13.69" 1.85 2.04 2.64 2.76 8.81 "#21" 0.12 0.19 8.12 13.69 3.93 4.88 23.8144
"16" "Brandon McManus" "5.70-11.70" 1.67 1.86 3.09 3.11 8.7 "#30" 0.02 0.19 8.11 11.7 5.7 3 9
"11" "Caleb Sturgis" "4.35-13.89" 1.84 2.15 2.71 2.79 9.12 "#8" 0.0800000000000001 0.31 8.11 13.89 4.35 4.77 22.7529
"4" "Harrison Butker" "4.46-13.44" 1.64 1.91 2.6 2.65 8.95 "#8" 0.0499999999999998 0.27 8.09 13.44 4.46 4.49 20.1601
"10" "Wil Lutz" "5.24-13.00" 1.81 2.12 2.84 2.96 9.12 "#17" 0.12 0.31 8.07 13 5.24 3.88 15.0544
"17" "Jason Myers" "4.25-12.81" 1.89 2.04 1.96 2 8.53 "#12" 0.04 0.15 8.04 12.81 4.25 4.28 18.3184
"3" "Robbie Gould" "3.50-14.04" 1.75 1.98 2.62 2.67 8.77 "#28" 0.0499999999999998 0.23 8.03 14.04 3.5 5.27 27.7729
"1" "Jake Elliott" "5.07-12.49" 1.91 2.13 2.33 2.42 8.78 "#31" 0.0899999999999999 0.22 8.03 12.49 5.07 3.71 13.7641
"11" "Sebastian Janikowski" "4.78-13.26" 1.91 2.24 2.63 2.63 9.02 "#19" 0 0.33 8.03 13.26 4.78 4.24 17.9776
"9" "Matt Bryant" "1.55-15.69" 1.78 1.96 2.57 2.63 8.62 "#14" 0.0600000000000001 0.18 8.02 15.69 1.55 7.07 49.9849
"8" "Wil Lutz" "4.77-13.63" 1.93 2.29 2.53 2.63 9.2 "#9" 0.1 0.36 8.02 13.63 4.77 4.43 19.6249
"16" "Caleb Sturgis" "4.27-14.45" 2.06 2.5 2.22 2.26 9.36 "#2" 0.0399999999999996 0.44 8 14.45 4.27 5.09 25.9081
"1" "Chris Boswell" "4.84-12.52" 1.78 1.98 2.57 2.66 8.68 "#1" 0.0900000000000003 0.2 7.99 12.52 4.84 3.84 14.7456
"13" "Dustin Hopkins" "5.16-12.80" 1.91 2.24 2.27 2.27 8.98 "#15" 0 0.33 7.99 12.8 5.16 3.82 14.5924
"9" "Sebastian Janikowski" "5.41-12.41" 1.85 2.16 2.57 2.57 8.91 "#23" 0 0.31 7.98 12.41 5.41 3.5 12.25
"6" "Cody Parkey" "3.54-14.54" 1.98 2.32 2.37 2.41 9.04 "#29" 0.04 0.34 7.98 14.54 3.54 5.5 30.25
"11" "Wil Lutz" "4.38-13.12" 1.73 1.98 2.78 2.82 8.75 "#15" 0.04 0.25 7.96 13.12 4.38 4.37 19.0969
"7" "Justin Tucker" "5.22-12.60" 1.95 2.26 2.38 2.42 8.91 "#26" 0.04 0.31 7.94 12.6 5.22 3.69 13.6161
"11" "Aldrick Rosas" "4.97-12.99" 1.75 2.08 2.93 2.99 8.98 "#27" 0.0600000000000001 0.33 7.93 12.99 4.97 4.01 16.0801
"8" "Brandon McManus" "5.09-12.15" 1.68 1.91 2.82 2.84 8.62 "#28" 0.02 0.23 7.91 12.15 5.09 3.53 12.4609
"6" "Ka'imi Fairbairn" "4.32-13.74" 1.87 2.24 2.78 2.8 9.03 "#3" 0.02 0.37 7.9 13.74 4.32 4.71 22.1841
"3" "Cody Parkey" "4.11-13.99" 2.05 2.44 1.58 1.58 9.05 "#11" 0 0.39 7.88 13.99 4.11 4.94 24.4036
"6" "Graham Gano" "3.90-13.82" 1.79 2.11 2.84 2.86 8.86 "#14" 0.02 0.32 7.88 13.82 3.9 4.96 24.6016
"8" "Sebastian Janikowski" "4.87-12.77" 1.8 2.08 2.58 2.68 8.82 "#32" 0.1 0.28 7.88 12.77 4.87 3.95 15.6025
"7" "Brett Maher" "3.56-13.92" 1.76 2.03 2.74 2.8 8.74 "#14" 0.0599999999999996 0.27 7.87 13.92 3.56 5.18 26.8324
"13" "Josh Lambo" "3.21-13.45" 1.69 1.83 2.2 2.24 8.33 "#22" 0.04 0.14 7.87 13.45 3.21 5.12 26.2144
"16" "Matt Bryant" "4.02-12.72" 1.67 1.83 2.49 2.51 8.37 "#18" 0.0199999999999996 0.16 7.87 12.72 4.02 4.35 18.9225
"1" "Robbie Gould" "3.62-13.50" 1.84 2.06 1.96 2 8.56 "#9" 0.04 0.22 7.86 13.5 3.62 4.94 24.4036
"5" "Chris Boswell" "5.04-13.88" 1.93 2.42 3.28 3.42 9.46 "#31" 0.14 0.49 7.85 13.88 5.04 4.42 19.5364
"17" "Brett Maher" "4.38-12.96" 1.79 2.04 2.47 2.54 8.67 "#24" 0.0699999999999998 0.25 7.85 12.96 4.38 4.29 18.4041
"14" "Chandler Catanzaro" "5.14-12.58" 1.64 1.97 3.31 3.33 8.86 "#26" 0.02 0.33 7.85 12.58 5.14 3.72 13.8384
"7" "Brandon McManus" "3.05-15.77" 1.96 2.46 2.67 2.75 9.41 "#11" 0.0800000000000001 0.5 7.83 15.77 3.05 6.36 40.4496
"1" "Matt Bryant" "5.05-11.89" 1.74 1.96 2.34 2.34 8.47 "#15" 0 0.22 7.81 11.89 5.05 3.42 11.6964
"12" "Cody Parkey" "5.03-12.71" 1.6 1.95 3.51 3.53 8.87 "#32" 0.02 0.35 7.8 12.71 5.03 3.84 14.7456
"16" "Harrison Butker" "4.98-12.42" 1.76 2.04 2.82 2.88 8.7 "#5" 0.0600000000000001 0.28 7.8 12.42 4.98 3.72 13.8384
"14" "Jason Myers" "4.10-12.44" 1.89 2.04 1.69 1.71 8.27 "#3" 0.02 0.15 7.8 12.44 4.1 4.17 17.3889
"15" "Randy Bullock" "5.25-13.13" 1.71 2.16 3.5 3.54 9.19 "#30" 0.04 0.45 7.8 13.13 5.25 3.94 15.5236
"14" "Brett Maher" "4.11-13.53" 1.83 2.16 2.22 2.26 8.82 "#15" 0.0399999999999996 0.33 7.79 13.53 4.11 4.71 22.1841
"14" "Justin Tucker" "4.69-13.27" 1.91 2.28 2.35 2.43 8.98 "#28" 0.0800000000000001 0.37 7.79 13.27 4.69 4.29 18.4041
"2" "Josh Lambo" "4.40-12.88" 1.79 2.06 2.46 2.5 8.64 "#12" 0.04 0.27 7.79 12.88 4.4 4.24 17.9776
"15" "Matt Bryant" "3.79-12.85" 1.8 1.97 2.28 2.32 8.32 "#11" 0.04 0.17 7.77 12.85 3.79 4.53 20.5209
"16" "Josh Lambo" "4.02-12.82" 1.73 1.94 2.27 2.29 8.42 "#29" 0.02 0.21 7.77 12.82 4.02 4.4 19.36
"8" "Cody Parkey" "4.39-12.71" 1.78 2.03 2.38 2.42 8.55 "#6" 0.04 0.25 7.76 12.71 4.39 4.16 17.3056
"10" "Dustin Hopkins" "5.04-12.82" 1.84 2.21 2.8 2.86 8.93 "#27" 0.0600000000000001 0.37 7.76 12.82 5.04 3.89 15.1321
"9" "Greg Zuerlein" "5.78-12.10" 1.6 1.94 3.48 3.64 8.94 "#26" 0.16 0.34 7.76 12.1 5.78 3.16 9.9856
"3" "Chris Boswell" "5.22-12.26" 1.77 2.07 2.59 2.68 8.74 "#27" 0.0900000000000003 0.3 7.75 12.26 5.22 3.52 12.3904
"4" "Chris Boswell" "5.29-13.17" 2.02 2.49 2.53 2.6 9.23 "#2" 0.0700000000000003 0.47 7.75 13.17 5.29 3.94 15.5236
"6" "Harrison Butker" "4.47-12.49" 1.77 1.99 2.7 2.77 8.48 "#12" 0.0699999999999998 0.22 7.75 12.49 4.47 4.01 16.0801
"10" "Adam Vinatieri" "4.18-14.14" 2 2.47 2.32 2.34 9.16 "#10" 0.02 0.47 7.73 14.14 4.18 4.98 24.8004
"16" "Sebastian Janikowski" "4.88-12.14" 1.67 1.93 2.92 2.92 8.51 "#28" 0 0.26 7.73 12.14 4.88 3.63 13.1769
"9" "Dustin Hopkins" "5.09-12.25" 1.77 2.08 2.65 2.67 8.67 "#31" 0.02 0.31 7.72 12.25 5.09 3.58 12.8164
"2" "Stephen Gostkowski" "4.40-13.14" 1.86 2.19 2.27 2.33 8.77 "#10" 0.0600000000000001 0.33 7.72 13.14 4.4 4.37 19.0969
"8" "Graham Gano" "4.34-12.50" 1.77 2 2.32 2.34 8.42 "#2" 0.02 0.23 7.71 12.5 4.34 4.08 16.6464
"11" "Matt Bryant" "3.39-13.43" 1.75 1.96 2.22 2.29 8.41 "#4" 0.0699999999999998 0.21 7.71 13.43 3.39 5.02 25.2004
"13" "Caleb Sturgis" "4.54-13.18" 1.85 2.22 2.49 2.53 8.86 "#13" 0.0399999999999996 0.37 7.71 13.18 4.54 4.32 18.6624
"6" "Justin Tucker" "3.88-12.96" 1.79 2.01 2.4 2.46 8.42 "#20" 0.0600000000000001 0.22 7.7 12.96 3.88 4.54 20.6116
"15" "Stephen Hauschka" "3.81-12.97" 1.66 1.89 2.46 2.46 8.39 "#32" 0 0.23 7.7 12.97 3.81 4.58 20.9764
"9" "Harrison Butker" "4.93-13.09" 1.83 2.24 3 3.1 9.01 "#1" 0.1 0.41 7.68 13.09 4.93 4.08 16.6464
"17" "Caleb Sturgis" "4.11-13.13" 1.74 2.03 2.56 2.64 8.62 "#8" 0.0800000000000001 0.29 7.67 13.13 4.11 4.51 20.3401
"14" "Dustin Hopkins" "5.26-13.00" 1.93 2.41 2.51 2.53 9.13 "#24" 0.02 0.48 7.67 13 5.26 3.87 14.9769
"6" "Jason Myers" "3.58-13.86" 1.85 2.16 2.76 2.91 8.72 "#22" 0.15 0.31 7.64 13.86 3.58 5.14 26.4196
"11" "Greg Zuerlein" "6.06-11.62" 1.6 1.97 3.45 3.55 8.84 "#28" 0.0999999999999996 0.37 7.63 11.62 6.06 2.78 7.7284
"16" "Wil Lutz" "4.26-12.48" 1.59 1.83 2.94 2.97 8.37 "#13" 0.0300000000000002 0.24 7.62 12.48 4.26 4.11 16.8921
"15" "Brett Maher" "4.54-12.68" 1.81 2.12 2.24 2.31 8.61 "#22" 0.0699999999999998 0.31 7.61 12.68 4.54 4.07 16.5649
"16" "Ryan Succop" "4.11-13.13" 1.98 2.31 1.81 1.83 8.62 "#14" 0.02 0.33 7.61 13.13 4.11 4.51 20.3401
"8" "Ka'imi Fairbairn" "5.66-12.46" 2.02 2.5 2.55 2.57 9.06 "#29" 0.02 0.48 7.6 12.46 5.66 3.4 11.56
"10" "Ryan Succop" "4.26-13.14" 1.98 2.34 1.81 1.83 8.7 "#12" 0.02 0.36 7.6 13.14 4.26 4.44 19.7136
"3" "Chandler Catanzaro" "4.21-13.13" 1.81 2.15 2.48 2.55 8.67 "#13" 0.0699999999999998 0.34 7.58 13.13 4.21 4.46 19.8916
"14" "Sebastian Janikowski" "3.89-12.81" 1.73 1.97 2.5 2.55 8.35 "#9" 0.0499999999999998 0.24 7.58 12.81 3.89 4.46 19.8916
"15" "Caleb Sturgis" "4.69-12.43" 1.5 1.81 3.32 3.38 8.56 "#28" 0.0600000000000001 0.31 7.57 12.43 4.69 3.87 14.9769
"14" "Harrison Butker" "5.10-12.02" 1.67 1.98 2.91 2.97 8.56 "#2" 0.0600000000000001 0.31 7.57 12.02 5.1 3.46 11.9716
"11" "Ka'imi Fairbairn" "4.47-12.65" 1.84 2.15 2.35 2.41 8.56 "#14" 0.0600000000000001 0.31 7.57 12.65 4.47 4.09 16.7281
"17" "Ka'imi Fairbairn" "4.30-13.54" 1.99 2.42 2.16 2.22 8.92 "#10" 0.0600000000000001 0.43 7.57 13.54 4.3 4.62 21.3444
"16" "Justin Tucker" "4.27-12.99" 1.87 2.2 2.04 2.12 8.63 "#23" 0.0800000000000001 0.33 7.56 12.99 4.27 4.36 19.0096
"17" "Ryan Succop" "4.67-13.23" 2.06 2.51 1.81 1.85 8.95 "#22" 0.04 0.45 7.56 13.23 4.67 4.28 18.3184
"12" "Ka'imi Fairbairn" "5.36-12.28" 1.89 2.3 2.67 2.71 8.82 "#20" 0.04 0.41 7.55 12.28 5.36 3.46 11.9716
"12" "Brett Maher" "4.28-13.00" 1.83 2.18 2.26 2.3 8.64 "#14" 0.04 0.35 7.55 13 4.28 4.36 19.0096
"13" "Sebastian Janikowski" "4.61-12.69" 1.77 2.14 2.68 2.68 8.65 "#25" 0 0.37 7.54 12.69 4.61 4.04 16.3216
"4" "Cody Parkey" "3.70-14.12" 1.83 2.18 2.45 2.77 8.91 "#27" 0.32 0.35 7.54 14.12 3.7 5.21 27.1441
"15" "Aldrick Rosas" "4.63-12.35" 1.71 2.03 2.68 2.7 8.49 "#20" 0.02 0.32 7.51 12.35 4.63 3.86 14.8996
"8" "Justin Tucker" "4.58-13.08" 1.96 2.4 2.44 2.44 8.83 "#18" 0 0.44 7.51 13.08 4.58 4.25 18.0625
"6" "Chris Boswell" "4.57-12.25" 1.62 1.9 2.8 2.87 8.41 "#17" 0.0700000000000003 0.28 7.5 12.25 4.57 3.84 14.7456
"2" "Caleb Sturgis" "5.17-11.59" 1.78 2.08 2.28 2.28 8.38 "#3" 0 0.3 7.48 11.59 5.17 3.21 10.3041
"6" "Mason Crosby" "4.71-12.43" 1.74 2.08 2.36 2.44 8.57 "#25" 0.0800000000000001 0.34 7.47 12.43 4.71 3.86 14.8996
"13" "Randy Bullock" "3.62-12.56" 1.74 1.93 2.16 2.22 8.09 "#8" 0.0600000000000001 0.19 7.46 12.56 3.62 4.47 19.9809
