"Week" "Player" "range" "pts_all" "sacks" "INT" "fum" "SAF" "TD" "rnk" "max" "min" "std" "Var" "pts_all_grp" "pts_all_score" "yrds_est" "yrds_all_grp" "yrds_all_score" "Full_Proj"
"14" "Broncos D/ST" "4.24-15.00" 16.79 2.66 1.02 0.82 0.08 0.22 "#30" 15 4.24 5.38 28.9444 4 1 317.308 4 0 8.82
"13" "Seahawks D/ST" "3.52-15.72" 17.12 2.5 1.04 0.82 0.08 0.24 "#30" 15.72 3.52 6.1 37.21 4 1 319.024 4 0 8.82
"15" "Seahawks D/ST" "3.52-15.72" 17.12 2.5 1.04 0.82 0.08 0.24 "#30" 15.72 3.52 6.1 37.21 4 1 319.024 4 0 8.82
"2" "Texans D/ST" "2.99-16.23" 22.84 3.42 1.22 1.08 0.04 0.12 "#23" 16.23 2.99 6.62 43.8244 5 0 348.768 4 0 8.82
"16" "Rams D/ST" "4.31-17.09" 17.6 2.75 1.42 0.56 0 0.34 "#28" 17.09 4.31 6.39 40.8321 5 0 321.52 4 0 8.75
"2" "Broncos D/ST" "2.66-15.96" 21.88 2.86 1.08 0.66 0.06 0.38 "#6" 15.96 2.66 6.65 44.2225 5 0 343.776 4 0 8.74
"16" "Jaguars D/ST" "3.59-16.03" 16.15 2.62 0.88 0.9 0.04 0.24 "#22" 16.03 3.59 6.22 38.6884 4 1 313.98 4 0 8.7
"2" "Chargers D/ST" "1.37-17.85" 19.46 2.77 1.42 0.88 0.09 0.19 "#32" 17.85 1.37 8.24 67.8976 5 0 331.192 4 0 8.69
"13" "Rams D/ST" "4.41-15.33" 20.28 2.48 1.42 0.72 0.06 0.3 "#16" 15.33 4.41 5.46 29.8116 5 0 335.456 4 0 8.68
"2" "Saints D/ST" "3.61-15.35" 17.02 2.27 1.17 0.68 0.02 0.27 "#31" 15.35 3.61 5.87 34.4569 4 1 318.504 4 0 8.63
"15" "Bills D/ST" "3.27-14.65" 22.53 2.09 1.4 0.93 0.02 0.3 "#16" 14.65 3.27 5.69 32.3761 5 0 347.156 4 0 8.59
"3" "Jaguars D/ST" "5.28-14.44" 15.14 2.57 1.17 0.49 0.03 0.27 "#23" 14.44 5.28 4.58 20.9764 4 1 308.728 4 0 8.57
"10" "Jaguars D/ST" "3.54-16.46" 18.03 2.6 1.24 0.64 0.08 0.34 "#21" 16.46 3.54 6.46 41.7316 5 0 323.756 4 0 8.56
"13" "Jaguars D/ST" "3.54-16.46" 18.03 2.6 1.24 0.64 0.08 0.34 "#21" 16.46 3.54 6.46 41.7316 5 0 323.756 4 0 8.56
"2" "Lions D/ST" "2.72-15.64" 21.36 2.12 1.4 0.68 0.04 0.36 "#30" 15.64 2.72 6.46 41.7316 5 0 341.072 4 0 8.52
"7" "Bills D/ST" "3.74-15.38" 19.05 2.8 1.4 0.68 0.04 0.24 "#21" 15.38 3.74 5.82 33.8724 5 0 329.06 4 0 8.48
"7" "Cardinals D/ST" "2.78-16.12" 19.79 2.56 1.28 0.76 0.02 0.3 "#17" 16.12 2.78 6.67 44.4889 5 0 332.908 4 0 8.48
"6" "Ravens D/ST" "4.10-15.74" 15.36 2.62 1.12 0.72 0.1 0.16 "#23" 15.74 4.1 5.82 33.8724 4 1 309.872 4 0 8.46
"11" "Seahawks D/ST" "3.83-15.89" 19.02 3.29 1.18 0.7 0.04 0.22 "#18" 15.89 3.83 6.03 36.3609 5 0 328.904 4 0 8.45
"4" "Packers D/ST" "1.43-15.97" 22.29 2.78 1.07 0.87 0.07 0.26 "#32" 15.97 1.43 7.27 52.8529 5 0 345.908 4 0 8.36
"17" "Seahawks D/ST" "4.16-15.64" 18.17 2.8 1.1 0.82 0.02 0.28 "#28" 15.64 4.16 5.74 32.9476 5 0 324.484 4 0 8.36
"2" "Jets D/ST" "4.33-14.41" 15.78 2.58 1.1 0.72 0.02 0.18 "#22" 14.41 4.33 5.04 25.4016 4 1 312.056 4 0 8.34
"6" "Chargers D/ST" "3.25-15.27" 20.87 2.36 1.26 0.6 0.02 0.36 "#31" 15.27 3.25 6.01 36.1201 5 0 338.524 4 0 8.28
"15" "Browns D/ST" "1.91-18.21" 18.11 2.3 1.16 0.9 0.08 0.28 "#17" 18.21 1.91 8.15 66.4225 5 0 324.172 4 0 8.26
"2" "Redskins D/ST" "2.66-14.82" 21.72 2.12 1.36 0.7 0.04 0.32 "#21" 14.82 2.66 6.08 36.9664 5 0 342.944 4 0 8.24
"9" "Steelers D/ST" "3.76-14.96" 19.18 2.7 1.12 0.68 0 0.32 "#15" 14.96 3.76 5.6 31.36 5 0 329.736 4 0 8.22
"6" "Rams D/ST" "2.83-15.31" 20.5 2.58 1.4 0.52 0 0.3 "#17" 15.31 2.83 6.24 38.9376 5 0 336.6 4 0 8.22
"3" "Bears D/ST" "3.72-14.46" 16.01 2.44 1.09 0.49 0.02 0.26 "#28" 14.46 3.72 5.37 28.8369 4 1 313.252 4 0 8.2
"16" "Chargers D/ST" "3.21-14.39" 21.02 2.46 1.02 0.82 0 0.34 "#15" 14.39 3.21 5.59 31.2481 5 0 339.304 4 0 8.18
"9" "Jets D/ST" "3.94-13.66" 16.34 2.5 0.86 0.82 0.06 0.2 "#22" 13.66 3.94 4.86 23.6196 4 1 314.968 4 0 8.18
"2" "Vikings D/ST" "2.99-16.13" 18.67 2.35 1.34 0.8 0.04 0.24 "#18" 16.13 2.99 6.57 43.1649 5 0 327.084 4 0 8.15
"12" "Chargers D/ST" "3.30-15.42" 19.13 2.78 1.06 0.88 0.02 0.24 "#28" 15.42 3.3 6.06 36.7236 5 0 329.476 4 0 8.14
"4" "Jaguars D/ST" "4.01-14.65" 15.29 2.5 1.06 0.61 0.02 0.21 "#29" 14.65 4.01 5.32 28.3024 4 1 309.508 4 0 8.14
"14" "Jaguars D/ST" "4.26-14.98" 15.37 2.54 1.18 0.7 0.06 0.12 "#23" 14.98 4.26 5.36 28.7296 4 1 309.924 4 0 8.14
"1" "Steelers D/ST" "3.28-16.28" 18.21 2.46 1.16 0.82 0.02 0.28 "#31" 16.28 3.28 6.5 42.25 5 0 324.692 4 0 8.14
"15" "Lions D/ST" "2.46-15.72" 20.22 2.43 1.18 0.82 0 0.28 "#32" 15.72 2.46 6.63 43.9569 5 0 335.144 4 0 8.11
"1" "Rams D/ST" "3.44-15.00" 20.04 2.72 1.18 0.8 0.04 0.22 "#6" 15 3.44 5.78 33.4084 5 0 334.208 4 0 8.08
"7" "Broncos D/ST" "4.11-15.37" 17.75 2.66 1.2 0.76 0.08 0.22 "#28" 15.37 4.11 5.63 31.6969 5 0 322.3 4 0 8.06
"3" "Texans D/ST" "2.57-14.63" 22.06 2.56 0.95 0.79 0.04 0.32 "#25" 14.63 2.57 6.03 36.3609 5 0 344.712 4 0 8.04
"10" "Falcons D/ST" "2.59-15.89" 19.43 2.2 1.38 0.7 0.06 0.26 "#31" 15.89 2.59 6.65 44.2225 5 0 331.036 4 0 8.04
"16" "Giants D/ST" "2.33-14.75" 22.23 2.48 1.14 0.9 0.06 0.22 "#21" 14.75 2.33 6.21 38.5641 5 0 345.596 4 0 8
"1" "Jets D/ST" "0.99-16.83" 21.84 2.3 1.09 0.8 0 0.32 "#16" 16.83 0.99 7.92 62.7264 5 0 343.568 4 0 8
"6" "Vikings D/ST" "3.00-14.40" 16.64 2.44 0.9 0.82 0.08 0.16 "#28" 14.4 3 5.7 32.49 4 1 316.528 4 0 8
"16" "Bears D/ST" "2.76-14.86" 19.14 2.5 1.2 0.82 0.06 0.22 "#30" 14.86 2.76 6.05 36.6025 5 0 329.528 4 0 7.98
"1" "Saints D/ST" "2.89-14.39" 22.48 2.3 1.02 0.94 0.04 0.28 "#7" 14.39 2.89 5.75 33.0625 5 0 346.896 4 0 7.98
"15" "Falcons D/ST" "2.69-14.03" 21.87 2.56 1.08 0.6 0.06 0.32 "#28" 14.03 2.69 5.67 32.1489 5 0 343.724 4 0 7.96
"13" "Redskins D/ST" "3.29-14.23" 20.71 2.46 1.2 0.8 0.02 0.24 "#27" 14.23 3.29 5.47 29.9209 5 0 337.692 4 0 7.94
"17" "Redskins D/ST" "3.29-14.23" 20.71 2.46 1.2 0.8 0.02 0.24 "#27" 14.23 3.29 5.47 29.9209 5 0 337.692 4 0 7.94
"4" "Seahawks D/ST" "4.29-13.39" 15.66 2.24 0.94 0.67 0.02 0.23 "#28" 13.39 4.29 4.55 20.7025 4 1 311.432 4 0 7.88
"2" "Bears D/ST" "1.92-16.08" 19.47 2.38 1 0.78 0.06 0.3 "#26" 16.08 1.92 7.08 50.1264 5 0 331.244 4 0 7.86
"8" "Panthers D/ST" "2.60-15.16" 19.91 2.38 1.3 0.66 0.06 0.24 "#15" 15.16 2.6 6.28 39.4384 5 0 333.532 4 0 7.86
"5" "49ers D/ST" "3.07-14.19" 21.45 2.66 0.94 0.79 0.02 0.28 "#28" 14.19 3.07 5.56 30.9136 5 0 341.54 4 0 7.84
"8" "49ers D/ST" "3.02-14.12" 21.45 2.66 0.94 0.79 0.02 0.28 "#28" 14.12 3.02 5.55 30.8025 5 0 341.54 4 0 7.84
"4" "Rams D/ST" "1.28-15.34" 22.92 2.5 1.2 0.63 0.02 0.27 "#11" 15.34 1.28 7.03 49.4209 5 0 349.184 4 0 7.82
"8" "Steelers D/ST" "4.44-14.84" 17.54 3.12 1.18 0.5 0 0.22 "#31" 14.84 4.44 5.2 27.04 5 0 321.208 4 0 7.8
"8" "Rams D/ST" "3.31-13.19" 21.88 2.55 1.12 0.58 0.02 0.3 "#18" 13.19 3.31 4.94 24.4036 5 0 343.776 4 0 7.79
"14" "Lions D/ST" "2.34-14.66" 21.18 2.43 1.14 0.78 0.04 0.24 "#28" 14.66 2.34 6.16 37.9456 5 0 340.136 4 0 7.79
"14" "Panthers D/ST" "2.62-13.88" 21.62 2.1 1.1 0.64 0.08 0.34 "#31" 13.88 2.62 5.63 31.6969 5 0 342.424 4 0 7.78
"11" "Panthers D/ST" "2.31-14.99" 20.76 2.73 1.13 0.68 0.04 0.22 "#16" 14.99 2.31 6.34 40.1956 5 0 337.952 4 0 7.75
"9" "Dolphins D/ST" "1.95-14.21" 22.61 2.58 1.04 0.78 0.04 0.24 "#29" 14.21 1.95 6.13 37.5769 5 0 347.572 4 0 7.74
"7" "Rams D/ST" "3.67-13.03" 20.87 2.46 1.42 0.5 0.02 0.22 "#30" 13.03 3.67 4.68 21.9024 5 0 338.524 4 0 7.66
"17" "Rams D/ST" "3.67-13.03" 20.87 2.46 1.42 0.5 0.02 0.22 "#30" 13.03 3.67 4.68 21.9024 5 0 338.524 4 0 7.66
"5" "Panthers D/ST" "3.69-13.67" 19.18 2.07 1.29 0.55 0.05 0.3 "#25" 13.67 3.69 4.99 24.9001 5 0 329.736 4 0 7.65
"6" "Panthers D/ST" "0.84-15.58" 22.22 2.44 1 0.74 0.08 0.26 "#14" 15.58 0.84 7.37 54.3169 5 0 345.544 4 0 7.64
"16" "Eagles D/ST" "1.77-14.93" 21.94 2.58 0.96 0.74 0.04 0.26 "#10" 14.93 1.77 6.58 43.2964 5 0 344.088 4 0 7.62
"12" "Bengals D/ST" "3.15-14.11" 20.34 2.45 1.08 0.7 0.02 0.26 "#31" 14.11 3.15 5.48 30.0304 5 0 335.768 4 0 7.61
"16" "Bengals D/ST" "3.15-14.11" 20.34 2.45 1.08 0.7 0.02 0.26 "#31" 14.11 3.15 5.48 30.0304 5 0 335.768 4 0 7.61
"2" "Bengals D/ST" "2.91-14.19" 19.99 2.4 1.14 0.66 0.02 0.26 "#15" 14.19 2.91 5.64 31.8096 5 0 333.948 4 0 7.6
"15" "Rams D/ST" "2.44-14.62" 19.85 2.32 1.2 0.7 0.02 0.24 "#27" 14.62 2.44 6.09 37.0881 5 0 333.22 4 0 7.6
"15" "Titans D/ST" "2.57-15.69" 17.69 2.38 1.1 0.72 0 0.26 "#25" 15.69 2.57 6.56 43.0336 5 0 321.988 4 0 7.58
"8" "Bears D/ST" "1.78-15.84" 18.7 2.52 1.08 0.76 0.02 0.22 "#29" 15.84 1.78 7.03 49.4209 5 0 327.24 4 0 7.56
"1" "Titans D/ST" "3.59-14.83" 17.91 2.76 0.86 0.78 0.04 0.24 "#22" 14.83 3.59 5.62 31.5844 5 0 323.132 4 0 7.56
"13" "Bears D/ST" "3.04-14.54" 18.82 2.18 1.12 0.7 0.08 0.26 "#25" 14.54 3.04 5.75 33.0625 5 0 327.864 4 0 7.54
"14" "Chargers D/ST" "4.15-13.65" 23.31 2.22 1.16 1.02 0.02 0.32 "#3" 13.65 4.15 4.75 22.5625 5 0 351.212 5 -1 7.54
"12" "Browns D/ST" "2.86-14.34" 20.3 2.26 1.18 0.8 0.06 0.2 "#3" 14.34 2.86 5.74 32.9476 5 0 335.56 4 0 7.54
"16" "Browns D/ST" "2.86-14.34" 20.3 2.26 1.18 0.8 0.06 0.2 "#3" 14.34 2.86 5.74 32.9476 5 0 335.56 4 0 7.54
"1" "Patriots D/ST" "2.39-13.99" 21.84 2.42 1.12 0.7 0.02 0.24 "#10" 13.99 2.39 5.8 33.64 5 0 343.568 4 0 7.54
"16" "Jets D/ST" "2.91-14.45" 20.93 2.8 1.1 0.64 0.02 0.2 "#18" 14.45 2.91 5.77 33.2929 5 0 338.836 4 0 7.52
"13" "Eagles D/ST" "2.21-14.53" 21.41 2.4 0.96 0.76 0.06 0.26 "#14" 14.53 2.21 6.16 37.9456 5 0 341.332 4 0 7.52
"17" "Eagles D/ST" "2.21-14.53" 21.41 2.4 0.96 0.76 0.06 0.26 "#14" 14.53 2.21 6.16 37.9456 5 0 341.332 4 0 7.52
"3" "Chiefs D/ST" "1.66-13.94" 22.72 2.41 1.07 0.66 0.04 0.26 "#30" 13.94 1.66 6.14 37.6996 5 0 348.144 4 0 7.51
"13" "Bengals D/ST" "2.48-13.68" 21.15 2.3 1.14 0.64 0.04 0.26 "#17" 13.68 2.48 5.6 31.36 5 0 339.98 4 0 7.5
"12" "Patriots D/ST" "2.66-13.86" 21.71 2.12 1.28 0.9 0.02 0.16 "#29" 13.86 2.66 5.6 31.36 5 0 342.892 4 0 7.48
"17" "Patriots D/ST" "2.66-13.86" 21.71 2.12 1.28 0.9 0.02 0.16 "#29" 13.86 2.66 5.6 31.36 5 0 342.892 4 0 7.48
"13" "Dolphins D/ST" "3.64-14.74" 18.21 2.34 0.94 0.86 0.04 0.24 "#32" 14.74 3.64 5.55 30.8025 5 0 324.692 4 0 7.46
"17" "Dolphins D/ST" "3.64-14.74" 18.21 2.34 0.94 0.86 0.04 0.24 "#32" 14.74 3.64 5.55 30.8025 5 0 324.692 4 0 7.46
"16" "Redskins D/ST" "1.58-14.06" 22.24 2.3 1.1 0.68 0.02 0.26 "#23" 14.06 1.58 6.24 38.9376 5 0 345.648 4 0 7.46
"15" "Vikings D/ST" "2.72-13.60" 16.79 2.34 0.9 0.8 0.06 0.1 "#22" 13.6 2.72 5.44 29.5936 4 1 317.308 4 0 7.46
"4" "Chargers D/ST" "0.96-16.42" 24.07 3.22 1.34 0.55 0.03 0.23 "#30" 16.42 0.96 7.73 59.7529 5 0 355.164 5 -1 7.44
"12" "Steelers D/ST" "3.03-13.87" 19.83 2.72 1.1 0.6 0 0.22 "#17" 13.87 3.03 5.42 29.3764 5 0 333.116 4 0 7.44
"5" "Rams D/ST" "2.53-13.87" 20.34 2.13 1.25 0.7 0.04 0.22 "#26" 13.87 2.53 5.67 32.1489 5 0 335.768 4 0 7.43
"9" "Panthers D/ST" "2.74-14.28" 20.71 2.62 1.26 0.56 0.04 0.18 "#7" 14.28 2.74 5.77 33.2929 5 0 337.692 4 0 7.42
"13" "Panthers D/ST" "2.74-14.28" 20.71 2.62 1.26 0.56 0.04 0.18 "#7" 14.28 2.74 5.77 33.2929 5 0 337.692 4 0 7.42
"8" "Cardinals D/ST" "2.29-14.29" 19.3 2.34 1.24 0.68 0.06 0.18 "#30" 14.29 2.29 6 36 5 0 330.36 4 0 7.38
"7" "Buccaneers D/ST" "2.43-13.63" 22.67 2.42 1.04 0.6 0.06 0.26 "#31" 13.63 2.43 5.6 31.36 5 0 347.884 4 0 7.38
"7" "Lions D/ST" "1.89-13.91" 22.65 2.2 1.04 0.78 0.04 0.24 "#22" 13.91 1.89 6.01 36.1201 5 0 347.78 4 0 7.36
"16" "Colts D/ST" "2.66-13.90" 20.24 2.48 1.04 0.62 0 0.26 "#25" 13.9 2.66 5.62 31.5844 5 0 335.248 4 0 7.36
"6" "Bears D/ST" "2.51-15.37" 17.6 2.5 0.8 0.86 0.04 0.24 "#22" 15.37 2.51 6.43 41.3449 5 0 321.52 4 0 7.34
"5" "Patriots D/ST" "1.59-15.93" 23.08 2.8 1.45 0.88 0.02 0.14 "#21" 15.93 1.59 7.17 51.4089 5 0 350.016 5 -1 7.34
"13" "Texans D/ST" "2.05-14.33" 21.21 2.75 0.84 0.77 0.02 0.22 "#31" 14.33 2.05 6.14 37.6996 5 0 340.292 4 0 7.33
"6" "Jets D/ST" "3.21-13.33" 16.58 2.6 0.78 0.68 0.04 0.12 "#21" 13.33 3.21 5.06 25.6036 4 1 316.216 4 0 7.32
"3" "Panthers D/ST" "2.08-14.36" 20.15 2.03 1 0.72 0.05 0.29 "#3" 14.36 2.08 6.14 37.6996 5 0 334.78 4 0 7.31
"13" "Bills D/ST" "2.91-14.47" 19.29 2.74 0.94 0.66 0.02 0.22 "#22" 14.47 2.91 5.78 33.4084 5 0 330.308 4 0 7.3
"17" "Bills D/ST" "2.91-14.47" 19.29 2.74 0.94 0.66 0.02 0.22 "#22" 14.47 2.91 5.78 33.4084 5 0 330.308 4 0 7.3
"12" "Dolphins D/ST" "2.11-13.75" 21.62 2.58 1.16 0.66 0 0.18 "#21" 13.75 2.11 5.82 33.8724 5 0 342.424 4 0 7.3
"2" "Raiders D/ST" "1.81-13.99" 20.89 2.5 0.86 0.7 0 0.28 "#17" 13.99 1.81 6.09 37.0881 5 0 338.628 4 0 7.3
"13" "Broncos D/ST" "2.18-14.08" 20.8 2.52 1.16 0.62 0 0.2 "#3" 14.08 2.18 5.95 35.4025 5 0 338.16 4 0 7.28
"8" "Seahawks D/ST" "2.67-13.69" 20.79 2.76 1.02 0.74 0.02 0.16 "#16" 13.69 2.67 5.51 30.3601 5 0 338.108 4 0 7.28
"9" "Cowboys D/ST" "2.24-14.74" 23.22 2.62 0.88 0.8 0.06 0.36 "#23" 14.74 2.24 6.25 39.0625 5 0 350.744 5 -1 7.26
"10" "Rams D/ST" "2.51-13.51" 20.34 2.06 1.22 0.68 0.04 0.22 "#26" 13.51 2.51 5.5 30.25 5 0 335.768 4 0 7.26
"6" "Seahawks D/ST" "2.87-13.59" 20.76 2.66 1.08 0.76 0.04 0.14 "#6" 13.59 2.87 5.36 28.7296 5 0 337.952 4 0 7.26
"14" "Rams D/ST" "1.31-13.51" 22.79 2.3 1.14 0.6 0.02 0.24 "#13" 13.51 1.31 6.1 37.21 5 0 348.508 4 0 7.26
"6" "Packers D/ST" "2.35-13.53" 22.01 2.37 1.24 0.66 0.06 0.16 "#30" 13.53 2.35 5.59 31.2481 5 0 344.452 4 0 7.25
"7" "Panthers D/ST" "1.88-13.90" 21.22 2.56 1.24 0.58 0.04 0.16 "#27" 13.9 1.88 6.01 36.1201 5 0 340.344 4 0 7.24
"11" "Ravens D/ST" "1.35-14.83" 21.4 2.36 1.06 0.58 0.02 0.26 "#3" 14.83 1.35 6.74 45.4276 5 0 341.28 4 0 7.24
"10" "49ers D/ST" "3.12-13.34" 19.81 2.56 1.18 0.6 0 0.18 "#25" 13.34 3.12 5.11 26.1121 5 0 333.012 4 0 7.2
"12" "Panthers D/ST" "1.07-15.25" 20.32 2.36 1.1 0.68 0.04 0.2 "#26" 15.25 1.07 7.09 50.2681 5 0 335.664 4 0 7.2
"3" "Browns D/ST" "2.86-13.58" 20.76 2.78 0.77 0.73 0.02 0.23 "#29" 13.58 2.86 5.36 28.7296 5 0 337.952 4 0 7.2
"7" "Colts D/ST" "2.31-13.99" 20 2.4 0.82 0.76 0.04 0.26 "#32" 13.99 2.31 5.84 34.1056 5 0 334 4 0 7.2
"8" "Patriots D/ST" "3.45-14.67" 17.92 2.55 1.02 0.84 0.04 0.14 "#32" 14.67 3.45 5.61 31.4721 5 0 323.184 4 0 7.19
"16" "Patriots D/ST" "3.45-14.67" 17.92 2.55 1.02 0.84 0.04 0.14 "#32" 14.67 3.45 5.61 31.4721 5 0 323.184 4 0 7.19
"17" "Cardinals D/ST" "1.02-15.54" 18.98 2.16 1.18 0.8 0.04 0.16 "#26" 15.54 1.02 7.26 52.7076 5 0 328.696 4 0 7.16
"6" "Texans D/ST" "1.53-13.61" 22.67 2.52 0.9 0.7 0 0.24 "#32" 13.61 1.53 6.04 36.4816 5 0 347.884 4 0 7.16
"2" "Cowboys D/ST" "1.69-14.73" 20.48 2.27 1.34 0.72 0.02 0.12 "#25" 14.73 1.69 6.52 42.5104 5 0 336.496 4 0 7.15
"6" "Jaguars D/ST" "2.88-13.24" 17.17 2.51 0.9 0.6 0.08 0.08 "#24" 13.24 2.88 5.18 26.8324 4 1 319.284 4 0 7.15
"2" "Eagles D/ST" "1.88-15.58" 18.59 2.42 1 0.78 0.04 0.18 "#7" 15.58 1.88 6.85 46.9225 5 0 326.668 4 0 7.14
"7" "Jaguars D/ST" "3.05-13.79" 19.63 2.32 1.1 0.86 0.02 0.14 "#10" 13.79 3.05 5.37 28.8369 5 0 332.076 4 0 7.12
"17" "Jaguars D/ST" "3.05-13.79" 19.63 2.32 1.1 0.86 0.02 0.14 "#10" 13.79 3.05 5.37 28.8369 5 0 332.076 4 0 7.12
"5" "Titans D/ST" "2.56-14.72" 19.65 2.55 0.71 0.84 0.07 0.22 "#32" 14.72 2.56 6.08 36.9664 5 0 332.18 4 0 7.11
"13" "Titans D/ST" "2.39-13.27" 21.66 2.46 0.78 0.72 0.04 0.26 "#29" 13.27 2.39 5.44 29.5936 5 0 342.632 4 0 7.1
"9" "Bills D/ST" "2.37-12.65" 22.78 2.3 0.94 0.62 0 0.28 "#13" 12.65 2.37 5.14 26.4196 5 0 348.456 4 0 7.1
"13" "Falcons D/ST" "1.81-14.37" 25.48 2.37 0.92 0.7 0.04 0.4 "#15" 14.37 1.81 6.28 39.4384 5 0 362.496 5 -1 7.09
"5" "Bengals D/ST" "3.63-12.67" 19.21 2.15 1.05 0.95 0.04 0.14 "#22" 12.67 3.63 4.52 20.4304 5 0 329.892 4 0 7.07
"5" "Jets D/ST" "1.63-14.11" 20.71 2.42 1.05 0.75 0.04 0.16 "#17" 14.11 1.63 6.24 38.9376 5 0 337.692 4 0 7.06
"11" "Titans D/ST" "3.20-12.10" 21.13 2.5 0.86 0.64 0 0.26 "#21" 12.1 3.2 4.45 19.8025 5 0 339.876 4 0 7.06
"17" "Titans D/ST" "3.20-12.10" 21.13 2.5 0.86 0.64 0 0.26 "#21" 12.1 3.2 4.45 19.8025 5 0 339.876 4 0 7.06
"10" "Panthers D/ST" "1.81-13.29" 22.22 2.56 1.18 0.54 0.04 0.16 "#19" 13.29 1.81 5.74 32.9476 5 0 345.544 4 0 7.04
"3" "Ravens D/ST" "4.17-13.25" 13.94 1.93 0.96 0.39 0.04 0.22 "#17" 13.25 4.17 4.54 20.6116 4 1 302.488 4 0 7.03
"4" "Lions D/ST" "1.94-12.68" 22.93 2.41 1.07 0.63 0 0.2 "#24" 12.68 1.94 5.37 28.8369 5 0 349.236 4 0 7.01
"2" "Cardinals D/ST" "1.86-13.04" 22.9 2.2 1.12 0.66 0.02 0.2 "#2" 13.04 1.86 5.59 31.2481 5 0 349.08 4 0 7
