"Week" "Player" "range" "pts_all" "sacks" "INT" "fum" "SAF" "TD" "rnk" "max" "min" "std" "Var" "pts_all_grp" "pts_all_score" "yrds_est" "yrds_all_grp" "yrds_all_score" "Full_Proj"
"10" "Chiefs D/ST" "3.91-15.25" 20.24 2.73 1.16 0.88 0 0.3 "#31" 15.25 3.91 5.67 32.1489 5 0 335.248 4 0 8.61
"11" "Ravens D/ST" "3.43-16.75" 18.09 2.66 1.2 0.8 0.06 0.3 "#7" 16.75 3.43 6.66 44.3556 5 0 324.068 4 0 8.58
"3" "Jaguars D/ST" "5.28-14.44" 15.14 2.57 1.17 0.49 0.03 0.27 "#30" 14.44 5.28 4.58 20.9764 4 1 308.728 4 0 8.57
"5" "Bengals D/ST" "4.23-15.57" 18.32 2.4 1.34 0.92 0.04 0.26 "#15" 15.57 4.23 5.67 32.1489 5 0 325.264 4 0 8.56
"15" "Bills D/ST" "3.83-15.09" 20.39 2.52 1.24 0.98 0.02 0.26 "#26" 15.09 3.83 5.63 31.6969 5 0 336.028 4 0 8.56
"15" "Vikings D/ST" "3.44-16.80" 18.32 2.63 0.96 0.96 0.08 0.32 "#15" 16.8 3.44 6.68 44.6224 5 0 325.264 4 0 8.55
"2" "Lions D/ST" "2.72-15.64" 21.36 2.12 1.4 0.68 0.04 0.36 "#13" 15.64 2.72 6.46 41.7316 5 0 341.072 4 0 8.52
"13" "Bills D/ST" "4.69-15.17" 17.72 2.56 1.26 0.94 0.04 0.24 "#15" 15.17 4.69 5.24 27.4576 5 0 322.144 4 0 8.48
"17" "Bills D/ST" "4.69-15.17" 17.72 2.56 1.26 0.94 0.04 0.24 "#15" 15.17 4.69 5.24 27.4576 5 0 322.144 4 0 8.48
"8" "Seahawks D/ST" "4.58-15.30" 17.97 2.73 1.38 0.78 0.04 0.22 "#26" 15.3 4.58 5.36 28.7296 5 0 323.444 4 0 8.45
"12" "Browns D/ST" "1.75-17.17" 19.96 2.44 1.1 0.78 0.04 0.36 "#7" 17.17 1.75 7.71 59.4441 5 0 333.792 4 0 8.44
"16" "Browns D/ST" "1.75-17.17" 19.96 2.44 1.1 0.78 0.04 0.36 "#7" 17.17 1.75 7.71 59.4441 5 0 333.792 4 0 8.44
"5" "Lions D/ST" "3.44-14.84" 22.77 2.51 1.2 0.64 0.04 0.36 "#23" 14.84 3.44 5.7 32.49 5 0 348.404 4 0 8.43
"17" "Lions D/ST" "3.44-14.84" 22.77 2.51 1.2 0.64 0.04 0.36 "#23" 14.84 3.44 5.7 32.49 5 0 348.404 4 0 8.43
"15" "Titans D/ST" "2.15-16.95" 18.37 2.97 0.96 0.74 0.04 0.32 "#20" 16.95 2.15 7.4 54.76 5 0 325.524 4 0 8.37
"2" "Jets D/ST" "4.33-14.41" 15.78 2.58 1.1 0.72 0.02 0.18 "#15" 14.41 4.33 5.04 25.4016 4 1 312.056 4 0 8.34
"5" "Panthers D/ST" "4.49-14.95" 18.84 2.9 1.34 0.68 0.04 0.22 "#20" 14.95 4.49 5.23 27.3529 5 0 327.968 4 0 8.34
"8" "Patriots D/ST" "2.75-15.41" 21.67 2.18 1.22 0.86 0.04 0.32 "#32" 15.41 2.75 6.33 40.0689 5 0 342.684 4 0 8.34
"16" "Patriots D/ST" "2.75-15.41" 21.67 2.18 1.22 0.86 0.04 0.32 "#32" 15.41 2.75 6.33 40.0689 5 0 342.684 4 0 8.34
"13" "Seahawks D/ST" "3.76-14.82" 20.17 2.96 1.44 0.52 0 0.24 "#13" 14.82 3.76 5.53 30.5809 5 0 334.884 4 0 8.32
"15" "Seahawks D/ST" "3.76-14.82" 20.17 2.96 1.44 0.52 0 0.24 "#13" 14.82 3.76 5.53 30.5809 5 0 334.884 4 0 8.32
"2" "Redskins D/ST" "2.66-14.82" 21.72 2.12 1.36 0.7 0.04 0.32 "#22" 14.82 2.66 6.08 36.9664 5 0 342.944 4 0 8.24
"3" "Bears D/ST" "3.72-14.46" 16.01 2.44 1.09 0.49 0.02 0.26 "#31" 14.46 3.72 5.37 28.8369 4 1 313.252 4 0 8.2
"4" "Jaguars D/ST" "4.06-14.64" 15.29 2.48 1.06 0.61 0.02 0.22 "#28" 14.64 4.06 5.29 27.9841 4 1 309.508 4 0 8.18
"14" "Vikings D/ST" "2.76-16.40" 19.26 2.77 0.96 0.98 0.04 0.24 "#25" 16.4 2.76 6.82 46.5124 5 0 330.152 4 0 8.17
"16" "Jets D/ST" "4.10-15.60" 18.83 2.84 1.36 0.72 0.04 0.18 "#23" 15.6 4.1 5.75 33.0625 5 0 327.916 4 0 8.16
"2" "Vikings D/ST" "2.99-16.13" 18.67 2.35 1.34 0.8 0.04 0.24 "#23" 16.13 2.99 6.57 43.1649 5 0 327.084 4 0 8.15
"1" "Steelers D/ST" "3.28-16.28" 18.21 2.46 1.16 0.82 0.02 0.28 "#27" 16.28 3.28 6.5 42.25 5 0 324.692 4 0 8.14
"6" "Jets D/ST" "3.33-15.35" 18.56 2.89 1.14 0.8 0.06 0.2 "#22" 15.35 3.33 6.01 36.1201 5 0 326.512 4 0 8.09
"1" "Rams D/ST" "3.44-15.00" 20.04 2.72 1.18 0.8 0.04 0.22 "#14" 15 3.44 5.78 33.4084 5 0 334.208 4 0 8.08
"5" "Patriots D/ST" "2.55-15.51" 24.17 2.62 1.34 0.82 0.04 0.34 "#22" 15.51 2.55 6.48 41.9904 5 0 355.684 5 -1 8.06
"5" "Jets D/ST" "3.20-14.90" 20.11 2.97 1.14 0.84 0.02 0.18 "#18" 14.9 3.2 5.85 34.2225 5 0 334.572 4 0 8.05
"13" "Broncos D/ST" "3.39-15.09" 19.2 2.64 1 0.84 0.02 0.28 "#7" 15.09 3.39 5.85 34.2225 5 0 329.84 4 0 8.04
"3" "Texans D/ST" "2.57-14.63" 22.06 2.56 0.95 0.79 0.04 0.32 "#20" 14.63 2.57 6.03 36.3609 5 0 344.712 4 0 8.04
"14" "Seahawks D/ST" "3.07-14.81" 20.66 2.34 1.28 0.78 0.06 0.24 "#16" 14.81 3.07 5.87 34.4569 5 0 337.432 4 0 8.02
"5" "Titans D/ST" "3.38-15.86" 18.28 2.5 0.96 1 0.02 0.26 "#32" 15.86 3.38 6.24 38.9376 5 0 325.056 4 0 8.02
"12" "Bengals D/ST" "3.62-15.14" 18.68 2.45 1.18 0.74 0.02 0.28 "#27" 15.14 3.62 5.76 33.1776 5 0 327.136 4 0 8.01
"16" "Bengals D/ST" "3.62-15.14" 18.68 2.45 1.18 0.74 0.02 0.28 "#27" 15.14 3.62 5.76 33.1776 5 0 327.136 4 0 8.01
"1" "Jets D/ST" "0.99-16.83" 21.84 2.3 1.09 0.8 0 0.32 "#26" 16.83 0.99 7.92 62.7264 5 0 343.568 4 0 8
"13" "Bears D/ST" "3.37-16.13" 17.66 2.99 0.98 0.74 0.12 0.22 "#20" 16.13 3.37 6.38 40.7044 5 0 321.832 4 0 7.99
"1" "Saints D/ST" "2.89-14.39" 22.48 2.3 1.02 0.94 0.04 0.28 "#4" 14.39 2.89 5.75 33.0625 5 0 346.896 4 0 7.98
"16" "Eagles D/ST" "2.05-16.07" 19.95 2.4 1.06 0.74 0.02 0.32 "#17" 16.07 2.05 7.01 49.1401 5 0 333.74 4 0 7.96
"9" "Jets D/ST" "3.41-14.43" 16.2 2.6 0.94 0.62 0.02 0.2 "#15" 14.43 3.41 5.51 30.3601 4 1 314.24 4 0 7.96
"7" "Saints D/ST" "2.44-15.08" 21.06 2.2 1.18 0.66 0.02 0.34 "#11" 15.08 2.44 6.32 39.9424 5 0 339.512 4 0 7.96
"6" "Dolphins D/ST" "1.56-16.88" 19.63 2.29 1.18 0.92 0.06 0.22 "#24" 16.88 1.56 7.66 58.6756 5 0 332.076 4 0 7.93
"8" "Jets D/ST" "2.53-15.05" 20.66 2.85 1.04 0.92 0.04 0.18 "#24" 15.05 2.53 6.26 39.1876 5 0 337.432 4 0 7.93
"10" "Jets D/ST" "3.79-14.61" 18.73 3.23 0.88 0.86 0.06 0.18 "#32" 14.61 3.79 5.41 29.2681 5 0 327.396 4 0 7.91
"14" "Jets D/ST" "3.79-14.61" 18.73 3.23 0.88 0.86 0.06 0.18 "#32" 14.61 3.79 5.41 29.2681 5 0 327.396 4 0 7.91
"14" "Broncos D/ST" "1.94-16.24" 20.13 2.78 1 0.74 0.04 0.26 "#13" 16.24 1.94 7.15 51.1225 5 0 334.676 4 0 7.9
"2" "Bears D/ST" "1.92-16.08" 19.47 2.38 1 0.78 0.06 0.3 "#25" 16.08 1.92 7.08 50.1264 5 0 331.244 4 0 7.86
"7" "Cardinals D/ST" "3.68-15.44" 18.07 2.52 1.16 0.94 0.02 0.18 "#18" 15.44 3.68 5.88 34.5744 5 0 323.964 4 0 7.84
"13" "Eagles D/ST" "2.35-15.49" 20.91 2.72 1.02 0.7 0 0.28 "#10" 15.49 2.35 6.57 43.1649 5 0 338.732 4 0 7.84
"17" "Eagles D/ST" "2.35-15.49" 20.91 2.72 1.02 0.7 0 0.28 "#10" 15.49 2.35 6.57 43.1649 5 0 338.732 4 0 7.84
"11" "Panthers D/ST" "4.30-14.40" 18.57 3.02 1.06 0.76 0.04 0.18 "#26" 14.4 4.3 5.05 25.5025 5 0 326.564 4 0 7.82
"11" "Titans D/ST" "3.09-14.23" 20.3 2.86 1.08 0.72 0.02 0.22 "#22" 14.23 3.09 5.57 31.0249 5 0 335.56 4 0 7.82
"17" "Titans D/ST" "3.09-14.23" 20.3 2.86 1.08 0.72 0.02 0.22 "#22" 14.23 3.09 5.57 31.0249 5 0 335.56 4 0 7.82
"13" "Titans D/ST" "3.48-14.30" 18.98 2.68 0.92 0.78 0.02 0.28 "#28" 14.3 3.48 5.41 29.2681 5 0 328.696 4 0 7.8
"5" "Rams D/ST" "3.51-15.07" 18.63 2.08 1.14 0.98 0.02 0.24 "#25" 15.07 3.51 5.78 33.4084 5 0 326.876 4 0 7.8
"10" "Rams D/ST" "3.51-15.07" 18.63 2.08 1.14 0.98 0.02 0.24 "#25" 15.07 3.51 5.78 33.4084 5 0 326.876 4 0 7.8
"13" "Jets D/ST" "2.68-14.88" 20.37 2.83 0.92 0.9 0.06 0.2 "#30" 14.88 2.68 6.1 37.21 5 0 335.924 4 0 7.79
"8" "Rams D/ST" "4.51-13.89" 18.26 2.78 1.1 0.72 0.08 0.2 "#23" 13.89 4.51 4.69 21.9961 5 0 324.952 4 0 7.78
"14" "Rams D/ST" "2.63-16.25" 17.93 2.26 1.32 0.58 0.08 0.26 "#24" 16.25 2.63 6.81 46.3761 5 0 323.236 4 0 7.78
"11" "Raiders D/ST" "4.20-12.92" 20.91 2.32 0.92 0.74 0.04 0.34 "#31" 12.92 4.2 4.36 19.0096 5 0 338.732 4 0 7.76
"4" "Chargers D/ST" "1.55-16.57" 24.07 3.13 1.3 0.79 0.03 0.23 "#13" 16.57 1.55 7.51 56.4001 5 0 355.164 5 -1 7.75
"4" "Rams D/ST" "1.25-15.17" 22.92 2.48 1.18 0.62 0.02 0.27 "#16" 15.17 1.25 6.96 48.4416 5 0 349.184 4 0 7.74
"17" "Cowboys D/ST" "1.38-15.28" 21.62 1.94 1.36 0.68 0 0.28 "#20" 15.28 1.38 6.95 48.3025 5 0 342.424 4 0 7.7
"15" "Cowboys D/ST" "1.92-14.70" 21.46 1.92 1.28 0.64 0.06 0.3 "#22" 14.7 1.92 6.39 40.8321 5 0 341.592 4 0 7.68
"7" "Dolphins D/ST" "1.66-17.02" 18.34 2.56 0.94 0.72 0 0.3 "#26" 17.02 1.66 7.68 58.9824 5 0 325.368 4 0 7.68
"15" "Bears D/ST" "3.78-14.60" 18.23 2.54 1.26 0.64 0.06 0.2 "#23" 14.6 3.78 5.41 29.2681 5 0 324.796 4 0 7.66
"8" "Panthers D/ST" "2.51-13.47" 22.32 2.74 0.78 0.72 0.06 0.3 "#11" 13.47 2.51 5.48 30.0304 5 0 346.064 4 0 7.66
"12" "Dolphins D/ST" "1.83-16.21" 19.49 2.24 1.28 0.74 0.06 0.2 "#22" 16.21 1.83 7.19 51.6961 5 0 331.348 4 0 7.6
"2" "Bengals D/ST" "2.91-14.19" 19.99 2.4 1.14 0.66 0.02 0.26 "#11" 14.19 2.91 5.64 31.8096 5 0 333.948 4 0 7.6
"4" "Seahawks D/ST" "4.31-13.03" 15.66 2.15 0.9 0.64 0.02 0.22 "#31" 13.03 4.31 4.36 19.0096 4 1 311.432 4 0 7.59
"1" "Titans D/ST" "3.59-14.83" 17.91 2.76 0.86 0.78 0.04 0.24 "#15" 14.83 3.59 5.62 31.5844 5 0 323.132 4 0 7.56
"1" "Patriots D/ST" "2.39-13.99" 21.84 2.42 1.12 0.7 0.02 0.24 "#17" 13.99 2.39 5.8 33.64 5 0 343.568 4 0 7.54
"9" "Vikings D/ST" "3.60-15.30" 17.89 2.74 1.14 0.7 0.08 0.16 "#26" 15.3 3.6 5.85 34.2225 5 0 323.028 4 0 7.54
"16" "Vikings D/ST" "3.60-15.30" 17.89 2.74 1.14 0.7 0.08 0.16 "#26" 15.3 3.6 5.85 34.2225 5 0 323.028 4 0 7.54
"3" "Chiefs D/ST" "1.66-13.94" 22.72 2.41 1.07 0.66 0.04 0.26 "#13" 13.94 1.66 6.14 37.6996 5 0 348.144 4 0 7.51
"6" "Bears D/ST" "2.92-14.76" 18.41 2.9 0.94 0.72 0.04 0.2 "#15" 14.76 2.92 5.92 35.0464 5 0 325.732 4 0 7.5
"13" "Cardinals D/ST" "3.48-14.88" 18.81 2.74 1.1 0.7 0.04 0.18 "#23" 14.88 3.48 5.7 32.49 5 0 327.812 4 0 7.5
"7" "Buccaneers D/ST" "2.27-14.51" 20.51 2.51 1.08 0.66 0.02 0.24 "#27" 14.51 2.27 6.12 37.4544 5 0 336.652 4 0 7.47
"16" "Redskins D/ST" "1.33-14.69" 21.8 2.26 1.32 0.44 0.06 0.26 "#30" 14.69 1.33 6.68 44.6224 5 0 343.36 4 0 7.46
"13" "Giants D/ST" "1.58-14.30" 21.78 2.2 1.06 0.64 0.02 0.3 "#24" 14.3 1.58 6.36 40.4496 5 0 343.256 4 0 7.44
"12" "Panthers D/ST" "3.23-13.51" 20.21 2.56 0.9 0.9 0.04 0.2 "#25" 13.51 3.23 5.14 26.4196 5 0 335.092 4 0 7.44
"7" "Patriots D/ST" "1.75-15.21" 23.77 2.26 1.31 0.82 0.06 0.3 "#24" 15.21 1.75 6.73 45.2929 5 0 353.604 5 -1 7.44
"10" "Bills D/ST" "1.79-13.71" 22.53 1.86 0.92 0.88 0.02 0.32 "#28" 13.71 1.79 5.96 35.5216 5 0 347.156 4 0 7.42
"14" "Bills D/ST" "1.79-13.71" 22.53 1.86 0.92 0.88 0.02 0.32 "#28" 13.71 1.79 5.96 35.5216 5 0 347.156 4 0 7.42
"10" "Dolphins D/ST" "3.08-15.18" 19 2.34 1 0.68 0.08 0.26 "#23" 15.18 3.08 6.05 36.6025 5 0 328.8 4 0 7.42
"15" "Giants D/ST" "2.18-14.30" 20.71 2.18 1.04 0.66 0.02 0.3 "#30" 14.3 2.18 6.06 36.7236 5 0 337.692 4 0 7.42
"10" "Falcons D/ST" "2.83-13.95" 19.37 2.37 1.16 0.68 0.08 0.2 "#27" 13.95 2.83 5.56 30.9136 5 0 330.724 4 0 7.41
"13" "Vikings D/ST" "2.39-13.37" 22.15 2.08 0.98 1 0.02 0.22 "#21" 13.37 2.39 5.49 30.1401 5 0 345.18 4 0 7.4
"15" "Jaguars D/ST" "2.96-14.62" 19.23 2.42 1.02 0.78 0.02 0.22 "#10" 14.62 2.96 5.83 33.9889 5 0 329.996 4 0 7.38
"6" "Jaguars D/ST" "3.03-15.51" 18.31 2.76 1.14 0.64 0.04 0.16 "#29" 15.51 3.03 6.24 38.9376 5 0 325.212 4 0 7.36
"11" "Bengals D/ST" "1.74-14.48" 21.06 2.22 1 0.7 0.02 0.28 "#11" 14.48 1.74 6.37 40.5769 5 0 339.512 4 0 7.34
"7" "Lions D/ST" "2.93-13.51" 19.68 2.14 1.16 0.92 0.04 0.16 "#15" 13.51 2.93 5.29 27.9841 5 0 332.336 4 0 7.34
"14" "Cardinals D/ST" "2.89-15.21" 17.81 2.4 0.92 0.82 0 0.24 "#26" 15.21 2.89 6.16 37.9456 5 0 322.612 4 0 7.32
"3" "Panthers D/ST" "2.08-14.36" 20.15 2.03 1 0.72 0.05 0.29 "#7" 14.36 2.08 6.14 37.6996 5 0 334.78 4 0 7.31
"2" "Raiders D/ST" "1.81-13.99" 20.89 2.5 0.86 0.7 0 0.28 "#18" 13.99 1.81 6.09 37.0881 5 0 338.628 4 0 7.3
"9" "Bills D/ST" "2.34-13.38" 21.42 2.18 0.94 0.68 0.02 0.3 "#24" 13.38 2.34 5.52 30.4704 5 0 341.384 4 0 7.26
"6" "Panthers D/ST" "2.59-12.55" 22.27 2.08 0.94 0.72 0.02 0.3 "#10" 12.55 2.59 4.98 24.8004 5 0 345.804 4 0 7.24
"12" "Patriots D/ST" "2.01-14.79" 23.55 2.46 1.18 0.82 0.04 0.28 "#28" 14.79 2.01 6.39 40.8321 5 0 352.46 5 -1 7.22
"17" "Patriots D/ST" "2.01-14.79" 23.55 2.46 1.18 0.82 0.04 0.28 "#28" 14.79 2.01 6.39 40.8321 5 0 352.46 5 -1 7.22
"16" "Broncos D/ST" "2.78-13.82" 19.37 2.16 0.84 0.7 0.02 0.32 "#14" 13.82 2.78 5.52 30.4704 5 0 330.724 4 0 7.2
"9" "Cowboys D/ST" "2.24-14.32" 20.23 2.12 1.04 0.68 0.04 0.26 "#30" 14.32 2.24 6.04 36.4816 5 0 335.196 4 0 7.2
"13" "Texans D/ST" "2.16-13.44" 21.61 2.66 0.85 0.74 0.02 0.22 "#27" 13.44 2.16 5.64 31.8096 5 0 342.372 4 0 7.2
"3" "Browns D/ST" "2.86-13.58" 20.76 2.78 0.77 0.73 0.02 0.23 "#28" 13.58 2.86 5.36 28.7296 5 0 337.952 4 0 7.2
"10" "Bears D/ST" "2.19-14.03" 21.11 2.78 0.88 0.74 0.04 0.18 "#26" 14.03 2.19 5.92 35.0464 5 0 339.772 4 0 7.18
"12" "Bears D/ST" "2.19-14.03" 21.11 2.78 0.88 0.74 0.04 0.18 "#26" 14.03 2.19 5.92 35.0464 5 0 339.772 4 0 7.18
