"Player" "Pos" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17"
"Andy Dalton" "QB" 18.67 12.73 13.15 18.63 18.71 17.1 19.76 21.6 NA 22.9 14.95 13.79 17.06 20.89 21.56 13.15 15.61
"Andy Janovich" "RB" 0.84 0.85 1.25 1.01 1.34 1.31 1.49 1.16 1.28 NA 1.56 1.26 0.96 1.49 1.01 1.52 1.69
"Andy Jones" "WR" 0.51 0.54 0.47 0.56 0.6 NA 0.68 0.7 0.58 0.59 0.88 0.62 0.82 0.72 0.63 0.6 0.85
"Anthony Firkser" "TE" NA NA NA NA NA NA 0.65 NA 0.78 0.84 0.78 0.79 0.84 0.87 0.78 0.9 0.84
"Anthony Miller" "WR" 5.15 4.07 3.4 0 NA 4.19 4.04 6.34 4.63 3.27 3.7 3.16 3.51 3.17 3.26 3.23 3.53
"Anthony Sherman" "RB" 0.41 0.56 0.6 0.63 0.5 0.47 0.45 0.44 0.44 0.53 0.46 NA 0.45 0.51 0.48 0.5 0.48
"Antonio Brown" "WR" 12.94 14.65 15.35 15.87 15.59 14.88 NA 14.53 12.15 15.47 12.79 12.82 14.13 12.85 13.39 13.37 14.33
"Antonio Callaway" "WR" 4.39 4.32 6.27 6.42 6.8 6.97 6.24 4.35 4.21 4.16 NA 4.34 4.47 3.39 4.74 4.44 3.28
"Antonio Gates" "TE" 3.05 2.44 2.54 3.09 3.78 2.57 2.46 NA 1.77 2.74 2.62 2.65 2.52 2.79 2.45 2.2 2.52
"Antony Auclair" "TE" 0.62 0.53 0.66 0.69 NA 1.05 0.45 0.37 0.29 0.23 0.27 0.22 0.29 0.34 0.42 0.48 0.34
"Austin Carr" "WR" 4.3 4.06 2.13 2.18 1.24 NA 3.75 1.56 1.36 1.33 1.33 1.43 1.43 1.29 1.29 1.24 1.3
"Austin Ekeler" "RB" 5.93 5.43 5.26 6.53 7.42 6.56 12.89 NA 8.42 6.89 7.26 7.35 7.18 7.78 7.78 6.59 6.81
"Austin Hooper" "TE" 3.37 4.61 3.39 3.94 4.21 6.12 8.2 NA 6.82 4.23 6.67 8.36 4.81 7.8 6.43 6.62 8.33
"Baker Mayfield" "QB" 2.19 1.78 0.88 18.36 13.22 17.36 17.72 16.12 18.32 22.09 NA 15.51 17.62 17.48 13.82 16.47 14.11
"Ben Braunecker" "TE" 0.59 0.59 0.42 0.61 NA 0.48 0.32 0.3 0.17 0.15 0.17 0.15 0.13 0.16 0.17 0.13 0.16
"Ben Roethlisberger" "QB" 16.58 18.92 21.35 19.29 22.82 20.06 NA 19.65 17.14 19.97 18.52 16.83 21.39 19.97 21.26 21.33 18.77
"Benjamin Watson" "TE" 4.43 5.18 4.84 5.88 5.16 NA 4.51 5.02 5.08 4.92 5.02 5.28 4.16 5.51 5.68 4.98 6.04
"Bennie Fowler" "WR" NA 0 NA NA NA NA 1.99 0.84 NA 0.4 0.43 0.5 0.51 0.46 0.47 0.4 0.52
"Benny Cunningham" "RB" 1.06 1.03 1.2 0.52 NA 0.48 0.61 0.46 0.3 0.32 0.34 0.3 0.31 0.25 0.31 0.31 0.32
"Blaine Gabbert" "QB" 0.4 15.24 9.72 0 0.34 0.69 0.48 NA 0.51 0.51 0.53 0.53 0.59 0.58 0.57 0.57 0.57
"Blake Bell" "TE" NA NA NA NA NA NA 1.05 2.21 NA 1.57 1.39 0.85 1.57 1.15 1.6 1.21 0.82
"Blake Bortles" "QB" 14.58 16.97 17.51 16.2 19.98 18.66 17.1 14.78 NA 15.07 15.32 14.98 16.01 15.8 14.69 17.02 16.07
"Blake Jarwin" "TE" 4.51 3.15 1.56 1.74 1.59 1.25 1.24 NA 1.79 1.8 1.66 1.91 1.68 1.91 1.7 1.73 1.78
"Brandin Cooks" "WR" 8.64 9.77 9.96 10.84 12.13 10.51 12.47 12.4 12.71 12.66 10.6 NA 11.54 12.04 11.56 12.13 11.19
"Brandon Bolden" "RB" 0.54 0.52 0.52 0.43 0.58 0.37 0.61 0.52 0.44 0.66 NA 0.6 0.39 0.51 0.39 0.49 0.38
"Brandon LaFell" "WR" 0 2.33 0.72 0 0 0 NA 2.35 3.68 3.5 3.43 3.05 3.69 3.57 3.48 3.29 3.58
"Brandon Marshall" "WR" 4.59 6.41 5.46 4.19 3.08 3.69 NA 2.38 2.26 2.34 2.54 2.53 2.72 2.07 2.62 2.4 2.29
"Brandon Powell" "WR" NA NA NA NA NA NA NA NA 0.58 0.59 0.88 0.62 0.82 0.72 0.63 0.6 0.85
"Brandon Weeden" "QB" 0.77 0.73 0.94 0.82 0.88 0.8 0.73 0.77 0.68 NA 0.71 0.7 0.63 0.69 0.67 0.71 0.76
"Brandon Zylstra" "WR" NA NA NA NA NA 0.52 0.59 0.81 0.62 NA 0.58 0.61 0.58 0.58 0.62 0.61 0.59
"Breshad Perriman" "WR" NA NA 0 NA NA 0 1.07 0.55 0.41 0.26 NA 0.22 0.26 0.23 0.23 0.22 0.18
"Brett Hundley" "QB" 0.64 0.62 1.01 0.88 1.04 1.1 NA 0.91 0.61 0.62 0.65 0.64 0.62 0.64 0.59 0.66 0.75
"Brian Hill" "RB" NA 0.51 1.51 0.94 0 0 0 NA 0.58 0.42 0.35 0.61 0.43 0.65 0.45 0.52 0.68
"Brian Hoyer" "QB" 0.78 0.58 0.73 0.99 0.99 0.98 0.67 0.69 0.65 0.6 NA 0.59 0.6 0.6 0.69 0.58 0.62
"Brian Parker" "TE" NA NA NA NA 0.45 0.4 0.37 0.33 0.14 NA 0.16 0.18 0.14 0.14 0.16 0.15 0.17
"Brian Quick" "WR" NA 0.81 0.77 NA 0.67 1.73 3.41 0 0.39 0.18 0.18 0.18 0.18 0.18 0.18 0.18 0.18
"Brock Osweiler" "QB" 0 0 0 0 0 11.9 14.25 14.66 6.15 1.01 NA 0.92 0.94 1.02 0.93 1.05 0.89
"Bruce Ellington" "WR" 3.18 2.71 3.1 0 0 0 0 0 0 NA 0 2.5 2.16 2.4 2.45 2.54 2.68
"Buddy Howell" "RB" NA NA NA 1.39 1.62 0.41 0.34 0.72 0.53 NA 0.51 0.69 0.49 0.68 0.46 0.51 0.47
"C.J. Anderson" "RB" 5.1 5.74 5.37 NA 6.18 3.54 1.8 2.41 1.84 1.36 1.52 1.91 1.66 1.68 1.55 1.75 1.4
"C.J. Beathard" "QB" 0.67 0.9 0.86 14.05 12.92 14.14 15.46 11.84 14.94 13.07 NA 15.43 10.17 10.42 10.81 12.12 11.12
"C.J. Ham" "RB" 0.53 0.6 0.55 0.48 0.45 0.41 0.61 0.62 0.4 NA 0.34 0.42 0.32 0.32 0.41 0.38 0.36
"C.J. Prosise" "RB" 1.61 2.16 0 0 0 0 NA 0.34 0.19 0.2 0.2 0.2 0.19 0.15 0.19 0.2 0.17
"C.J. Uzomah" "TE" 0.5 0.33 0.36 0.56 3.49 4.03 5.74 5.35 NA 5.08 3.66 3.81 4.06 4.86 6.48 3.68 4.24
"Calvin Ridley" "WR" 4.15 4.23 3.09 6.83 7.75 8.17 6.86 NA 7.99 7.82 8.42 7.14 7.81 8.17 8.08 7.61 7.46
"Cam Newton" "QB" 19.87 18.22 20.18 NA 23.25 20.43 18.19 19.66 25.72 19.04 22.17 18.33 23.79 16.63 25.72 24.16 23.74
"Cam Phillips" "WR" NA NA NA NA NA NA NA 0.46 0.17 0.17 NA 0.18 0.17 0.18 0.17 0.17 0.17
"Cameron Artis-Payne" "RB" 0 2 1.25 NA 0 0 0 0 0.69 0.58 0.72 0.43 0.65 0.47 0.71 0.69 0.66
"Cameron Batson" "WR" NA NA NA NA NA NA 0.6 NA 0.26 0.26 0.22 0.26 0.27 0.26 0.22 0.25 0.23
"Cameron Brate" "TE" 4.81 2.42 2.43 3.89 NA 4.41 3.62 3.64 2.12 2.27 2.92 3.06 2.19 3.09 2.71 2.86 2.45
"Cameron Meredith" "WR" 0 0 1.13 2.75 4.09 NA 2.84 2.95 0.58 0.57 0.54 0.5 0.43 0.5 0.56 0.54 0.56
"Carlos Hyde" "RB" 8.59 10.03 11.24 11.7 10.39 12.06 0 8.16 NA 5.42 4.96 3.74 5.88 4.74 4.47 4.75 3.89
"Carson Wentz" "QB" 0 0 19.52 19.86 19.39 17.73 18 15.23 NA 18.77 24.14 24.2 21.92 17.62 20.11 21.05 20.46
"Case Keenum" "QB" 12.53 17.08 12.85 17.84 15.61 16.86 16.94 19.49 18.34 NA 19.32 16.31 18.45 18.61 13.29 20.49 20.66
"Chad Henne" "QB" 0.46 0.54 0.58 0.35 0.47 0.42 0.49 0.72 0.55 0.65 0.63 NA 0.59 0.56 0.68 0.55 0.62
"Chad Williams" "WR" 1.73 1.88 1.94 0.78 3.86 3.11 2.38 1.81 NA 2.93 2.61 2.73 2.4 2.59 2.34 2.88 1.94
"Charles Clay" "TE" 4.25 4.32 4.02 4.18 4.51 4.77 4.37 4.35 2.96 2.91 NA 3.31 3.56 2.99 3.92 3.31 3.69
"Charone Peake" "WR" 0.6 0.67 0.73 0 0 0 1.39 0.84 2.35 0.45 NA 0.41 0.5 0.44 0.56 0.5 0.4
"Chase Daniel" "QB" 0.75 0.76 0.79 0.91 NA 0.77 0.81 0.68 0.6 0.64 0.63 0.61 0.64 0.69 0.67 0.63 0.6
"Chase Edmonds" "RB" 4.47 3.93 4.04 3.81 4.03 1.22 1.13 1.28 NA 0.73 0.81 0.7 0.66 0.81 0.76 0.82 0.88
"Chester Rogers" "WR" 3.47 2.78 2.6 2.78 6.73 7.4 7.35 7.08 NA 4.64 6.21 5.63 4.53 5.69 5.57 6.29 5.99
"Chris Carson" "RB" 7.79 7.98 6 0 7.35 11.48 NA 10.02 11.73 9.51 10.69 9.34 10.66 9.29 9.83 10.63 10.84
"Chris Conley" "WR" 2.15 2.51 3.21 3.54 4.03 2.15 2.3 2.03 2.58 1.76 1.34 NA 1.3 1.85 1.34 2.18 1.33
"Chris Godwin" "WR" 4.36 5.11 4.49 5.58 NA 6.1 6.08 6.59 5.94 5.03 5.63 5.48 6.14 7.1 5.83 5.6 7.34
"Chris Herndon" "TE" NA NA 2.91 0.95 0.93 1.12 2.78 3.07 4.21 1.85 NA 2.04 2.61 1.78 2.53 2.53 1.95
"Chris Hogan" "WR" 10.52 9.55 8.48 5.93 4.64 4.85 5 4.2 5.46 4.98 NA 4.24 4.95 4.75 4.41 4.67 4.43
"Chris Ivory" "RB" 4.03 4.69 6.79 5.6 5.61 4.79 4.77 5.29 4.05 4.15 NA 4.78 4.4 4.5 5.18 4.34 4.79
"Chris Manhertz" "TE" 0.37 0.39 2.96 NA 1.25 0.52 0.15 0.14 0.16 0.09 0.13 0.09 0.16 0.14 0.17 0.13 0.16
"Chris Moore" "WR" 0.29 0.39 0.49 0.45 0.66 0.5 0.43 0.49 0.32 NA 0.43 0.48 0.45 0.44 0.43 0.42 0.38
"Chris Thompson" "RB" 6.44 9.95 8.98 NA 8.8 0 0 6.68 7.27 5.97 5.69 5.48 5.71 5.85 5.98 5.81 6.02
"Christian Kirk" "WR" 3.94 4.56 4.59 3.99 5.75 5.28 7.17 6.22 NA 7.33 6.99 7.84 7.24 7.2 6.88 6.37 5.09
"Christian McCaffrey" "RB" 14.11 12.35 13.11 NA 15.54 14.75 13.01 13.5 15.65 13.92 15.88 15.03 14.68 13.43 14.75 18.03 13.86
"Cody Core" "WR" 0 0 0.39 0.58 1.51 1.35 0.07 0.75 NA 0.33 0.32 0.36 0.3 0.31 0.27 0.35 0.24
"Cody Kessler" "QB" 0.46 0.59 0.55 0.54 0.88 0.79 0.8 0.38 NA 0.21 0.23 0.23 0.22 0.21 0.22 0.21 0.22
"Cole Beasley" "WR" 2.6 4.49 4.38 4.44 4.5 4.5 5.8 NA 4.44 3.88 4.5 4.53 5.05 3.98 4.19 5.03 4.97
"Colt McCoy" "QB" 0.68 0.78 0.83 NA 0.82 0.82 0.81 0.72 0.68 0.69 0.74 0.61 0.69 0.73 0.69 0.69 0.73
"Cooper Kupp" "WR" 7.59 5.72 6 8.02 9.57 10.27 0 0 5.14 10.01 10.75 NA 9.74 9.48 10.22 8.36 10.99
"Cooper Rush" "QB" 0.68 0.73 0.65 0.82 0.79 0.79 0.66 NA 0.71 0.71 0.67 0.74 0.69 0.75 0.68 0.68 0.68
"Cordarrelle Patterson" "WR" 1.95 1.36 0.91 0.31 1.97 2.85 3.34 3.34 2.66 2.96 NA 2.43 3.39 2.6 2.34 2.82 2.5
"Corey Clement" "RB" 4.8 5.73 10.4 0 2.04 9.33 9.29 6.67 NA 2.85 2.82 3.02 3.78 2.66 3.05 2.69 3.45
"Corey Coleman" "WR" NA 0 NA NA NA NA NA 1.87 NA 2.73 3.2 2.48 2.56 2.62 3.03 2.7 2.7
"Corey Davis" "WR" 7.61 8.25 8.03 8.35 9.16 8.49 6.97 NA 6.25 5.89 7.28 6.59 6.21 5.07 6.9 5.81 7.63
"Courtland Sutton" "WR" 3.08 4.48 2.41 4.06 4.99 4.7 4.69 3.73 3.19 NA 4.9 2.99 4.22 4.73 3.23 4.24 5.08
"Curtis Samuel" "WR" 0 0 0 NA 1.68 2.52 0.94 2.99 5.35 2.73 2.53 2.72 2.44 2.18 2.56 2.71 2.46
"D'Onta Foreman" "RB" 0 0 0 0 0 0 0 0 0 NA 4.16 5.39 4.66 4.96 4.5 4.31 4.13
"D.J. Chark" "WR" 1.58 1.44 0.62 0.56 0.61 1.52 1.28 0.84 NA 2.1 2.85 2.4 2.1 1.81 2.58 2.6 2.87
"D.J. Moore" "WR" 5.19 4.31 3.41 NA 3.25 5.88 4.94 4.24 5.91 3.94 4.03 3.7 3.84 3.15 4.35 4.21 4.22
"DaeSean Hamilton" "WR" NA NA NA 0.55 0.57 0.65 0.57 0 0.36 NA 0.59 0.57 0.55 0.64 0.58 0.54 0.61
"Dak Prescott" "QB" 15.04 15.59 13.81 17.43 17.57 14.58 17.95 NA 18.59 15.77 19.07 17.71 20.44 16.93 16.25 20.18 17.55
"Dallas Goedert" "TE" 2.47 3.02 3.15 3.45 2.64 2.93 2.77 1.8 NA 3.5 3.87 3.09 3.97 3.32 2.79 3.65 3.7
"Dalton Schultz" "TE" NA NA NA NA NA NA NA NA 0.47 0.25 0.21 0.26 0.25 0.26 0.2 0.25 0.23
"Dalvin Cook" "RB" 13.38 12.7 0 8.07 0 0 0 0 0 NA 7.03 10.51 6.97 6.25 11.52 10.98 7.44
"Damien Williams" "RB" 0.33 0.4 0.35 0.32 0.27 0.28 0.37 0.34 0.28 0.22 0.31 NA 0.32 0.25 0.32 0.24 0.34
"Damiere Byrd" "WR" 0.61 0 0 NA 1.2 0 0.67 0.84 0.39 0.18 0.19 0.22 0.19 0.2 0.2 0.19 0.2
"Damion Ratley" "WR" NA NA NA NA NA NA 4.01 2.9 2.35 2.3 NA 2.12 2.48 2.29 1.97 2.21 2.11
"Dan Arnold" "TE" NA NA NA NA NA NA NA 0.4 0.6 0.57 0.56 0.55 0.35 0.54 0.55 0.49 0.58
"Daniel Brown" "TE" 0 0.58 0.49 0.63 NA 0.49 0.61 0.51 0.51 0.56 0.49 0.53 0.53 0.58 0.58 0.57 0.47
"Danny Amendola" "WR" 5.16 4.27 4.64 5.39 4.95 4.26 5.12 6 4.75 6.01 NA 6.19 4.73 5.08 4.22 5 4.66
"Dante Pettis" "WR" NA 5.99 4.74 2.39 0 0 0 3.39 3.07 3 NA 2.82 2.14 1.94 2.25 2.57 2.57
"Darius Jennings" "WR" 0.65 0.7 0.45 0.48 0.5 0.45 0.41 NA 0.19 0.2 0.2 0.19 0.2 0.2 0.2 0.2 0.2
"Darrell Daniels" "TE" 0.27 0.21 2.87 0 NA 2.42 NA 0.82 0.61 0.49 0.6 0.49 0.61 0.52 0.58 0.55 0.54
"Darren Fells" "TE" 1.48 1.33 2.14 2.99 2.29 3.17 2.55 2.01 2.69 2.72 NA 2.19 2.32 2.57 2.01 2.3 1.88
"Darren Sproles" "RB" 3.72 0 0 0 0 0 0 0 NA 4.26 4.55 5.22 4.7 4.01 4.8 3.96 4.37
"Darrius Heyward-Bey" "WR" 1.62 1.51 0.77 2.12 0 0 NA 0.36 0.59 0.75 0.71 0.67 0.76 0.84 0.69 0.79 0.69
"Davante Adams" "WR" 9.99 9.71 11.35 11.85 13.1 12.33 NA 12.43 10.76 13.99 9.87 11.15 9.63 13.42 10.99 9.93 13.35
"David Fales" "QB" 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0
"David Fluellen" "RB" 0.97 0.91 0 0 1.01 1.39 1.55 NA 0.19 0.2 0.2 0.2 0.2 0.21 0.21 0.21 0.21
"David Grinnage" "TE" NA NA NA NA NA NA 3.02 1.38 NA 1.75 1.77 1.31 1.75 1.51 1.84 1.56 1.68
"David Johnson" "RB" 18.44 14.9 11.35 10.72 14.08 10.57 10.87 12.74 NA 11.82 11.8 10.67 10.85 11.8 11.08 13.23 9.8
"David Moore" "WR" NA 0.63 1.67 1.31 0.48 3.76 NA 3.3 2.65 2.47 2.87 2.68 2.75 2.56 2.67 2.87 2.62
"David Morgan" "TE" 1.36 1.27 0 1.77 1.74 1.53 1.55 1.47 1.24 NA 1.43 1.61 1.81 1.55 1.2 1.19 1.49
"David Njoku" "TE" 4.12 5.14 4.43 5.89 5.83 6.44 7.19 7.31 7.54 8.32 NA 6.37 8.08 6.33 5.96 6.64 6.21
"David Williams" "RB" NA NA NA NA NA NA NA 0.57 NA 0.09 0.1 0.1 0.1 0.09 0.1 0.09 0.1
"De'Angelo Henderson" "RB" NA NA NA NA NA NA NA 1.02 1.28 0.84 NA 0.96 1.31 0.82 0.98 1.39 0.92
"De'Lance Turner" "RB" NA NA NA NA 0.94 1.37 1.4 1.19 0.87 NA 0.59 0.49 0.43 0.51 0.59 0.4 0.37
"DeAndre Carter" "WR" NA 0.81 0 0.76 0.78 0.66 0.43 0.32 NA 0.19 0.18 0.19 0.19 0.18 0.19 0.19 0.19
"DeAndre Hopkins" "WR" 14.98 12.4 13.01 14.53 15.31 14.46 11.41 15.01 12.6 NA 14.38 14.9 14.54 14.83 14 14.6 13.53
"DeAndre Washington" "RB" 0 0 0 0 0 0 NA 1.06 0.1 0.11 0.06 0.07 0.11 0.07 0.09 0.06 0.1
"Dede Westbrook" "WR" 4.79 4.34 4.82 4.5 6.16 6.09 6.42 5.6 NA 7.19 6.29 5.22 7.42 6.75 6.46 6.18 5.65
"Demarcus Robinson" "WR" 0.47 0.39 0.38 0.39 1.03 0.29 0.29 0.54 0.75 0.45 0.38 NA 0.32 0.41 0.45 0.43 0.33
"Demaryius Thomas" "WR" 8.73 9.74 8.51 8.78 7.92 8.7 7.66 9.38 7.36 NA 8.56 8.36 8.5 9.07 7.72 9.73 8.83
"Demetrius Harris" "TE" 0 1.86 2.97 1.95 2.81 1.97 2.23 3.79 3.25 3.56 3.28 NA 2.8 3.62 2.71 3.44 2.95
"Deontay Burnett" "WR" NA NA NA NA NA NA NA 0.98 0.55 0.6 NA 0.62 0.47 0.59 0.74 0.51 0.6
"Deonte Thompson" "WR" 1.87 2.28 3.68 3.49 3.36 2.71 1.07 NA 0.99 0.4 0.5 0.39 0.5 0.4 0.42 0.49 0.41
"Derek Anderson" "QB" NA NA NA NA NA 0 14.11 8.79 7.21 7.37 NA 0.25 0.24 0.25 0.25 0.24 0.25
"Derek Carr" "QB" 14.26 11.98 13.33 15.92 14.83 15.77 NA 15.57 16.38 18.21 13.83 12.44 16.98 14.76 14.97 15.04 15.95
"Derek Carrier" "TE" 1.01 1.18 1.37 1.6 1.24 1.09 NA 0.81 0.95 0.98 0.62 0.83 1 0.64 0.74 0.76 0.95
"Derek Watt" "RB" 0.75 0.72 0.74 0.91 1.04 0.56 1.94 NA 0.35 0.39 0.4 0.4 0.34 0.43 0.37 0.38 0.35
"Derrick Coleman" "RB" NA 0.28 0.18 0.24 0.2 0.2 0.23 0.21 NA 0.24 0.23 0.2 0.21 0.23 0.22 0.24 0.22
"Derrick Henry" "RB" 9.4 9.16 8.99 8.74 10.03 7.21 7.6 NA 5.89 6.9 6.34 5.48 6.5 7.17 6 7.2 6.89
"DeSean Jackson" "WR" 5.87 6.54 6.97 6.04 NA 7.25 6.61 6.64 6.84 6.34 6.51 6.62 7.05 6.3 8.73 8.04 8
"Deshaun Watson" "QB" 19.16 18.95 19.66 22.18 23.21 20.62 18.15 21.47 19.24 NA 19.85 22.8 19.24 22.08 19.12 19.5 19.64
"DeShone Kizer" "QB" 0.98 1.39 0.77 0.96 0.72 0.6 NA 0.15 0.17 0.2 0.16 0.16 0.18 0.2 0.15 0.16 0.2
"Detrez Newsome" "RB" NA NA 0.49 NA NA NA 1.17 NA 0.16 0.09 0.06 0.09 0.09 0.09 0.09 0.1 0.06
"DeVante Parker" "WR" 0 0 5.34 0 0 3.97 0 4.72 6.65 4.23 NA 3.58 4.41 3.61 4.42 3.59 4.25
"Devin Funchess" "WR" 7.9 7.73 8.26 NA 9.53 7.95 7.44 8.4 9.23 7.65 8.12 7.77 8.86 6.23 9.45 8.3 9.07
"Devontae Booker" "RB" 5.35 5.6 1.92 2.25 1.58 3.08 2.88 4.87 5.59 NA 3.7 3.83 3.75 3.72 2.83 3.35 3.82
"Dion Lewis" "RB" 6.85 8.04 8.89 8.45 8.28 8.42 7.42 NA 6.12 6.72 6.45 6.71 7.06 6.98 7.24 7.32 6.85
"Dion Sims" "TE" 2.15 2.48 1.06 2.06 NA 1.29 1.05 1.03 0.27 0.41 0.25 0.4 0.38 0.53 0.38 0.35 0.25
"Donte Moncrief" "WR" 4.45 4.17 6.04 5.71 5.69 6.78 5.55 5.52 NA 7.07 6.41 5.11 7.36 7.77 6.23 6.77 5.73
"Dontrell Hilliard" "RB" NA NA NA NA NA NA 0.58 0.58 0.33 0.32 NA 0.32 0.32 0.33 0.32 0.33 0.32
"Dontrelle Inman" "WR" NA NA NA NA NA NA 0.94 1.46 NA 2.31 2.96 2.97 2.25 2.56 2.68 2.92 2.87
"Doug Baldwin" "WR" 9.27 0 0 7.83 9.06 9.08 NA 7.45 7.96 5.88 8.19 6.43 7.51 7.76 7.24 6.16 8.39
"Doug Martin" "RB" 4.94 3.81 5.43 4.49 4.94 3.26 NA 6.55 7.26 6.81 5.89 5.94 6.88 6.99 5.75 7.19 6.39
"Drew Brees" "QB" 24.06 23.92 19.97 22.68 21.26 NA 19.45 22.63 23.12 18.48 20.97 23.82 21.36 25.08 20.15 21.51 21.4
"Drew Stanton" "QB" 0 0 0 0.96 0 0 0 0 0 0 NA 0 0 0 0 0 0
"Duke Johnson Jr." "RB" 7.5 6.42 4.67 6.12 4.55 4.83 8.44 5.21 6.04 5.35 NA 4.36 3.78 5.53 4.04 4.56 3.56
"Durham Smythe" "TE" NA NA NA NA 0.49 0.48 0.48 0.3 0.18 0.2 NA 0.17 0.16 0.18 0.16 0.18 0.15
"Dwayne Allen" "TE" 1.99 0.72 1.19 1.49 1.17 0.79 0.83 0.52 0.41 0.44 NA 0.41 0.37 0.43 0.52 0.26 0.42
"Dwayne Harris" "WR" 0.62 0 0.65 0.4 0.38 0.44 NA 0.38 0.14 0.13 0.13 0.12 0.14 0.13 0.16 0.13 0.14
"Dwayne Washington" "RB" NA NA NA 1.2 0.36 NA 0.23 0.18 0.09 0.06 0.06 0.09 0.09 0.08 0.09 0.09 0.09
