"Player" "Pos" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17"
"Emmanuel Sanders" "WR" 8.17 8.89 8.67 9.72 9.41 8.68 9.69 9.39 9.33 NA 9.18 9.85 10.53 8.68 8.86 9.02 9.44
"Eric Ebron" "TE" 3.51 4.24 6.21 4.03 3.37 4.06 3.56 3.41 NA 3.32 4.1 4.2 3.26 3.84 4.08 4.18 4.03
"Eric Saubert" "TE" 0.97 1 2.17 2.25 1.65 2.18 2.23 NA 1.83 1.94 1.78 2.08 1.76 1.92 2.1 1.7 2.07
"Eric Tomlinson" "TE" 0.5 1.12 1.81 1.69 1.74 2.45 1.76 2.12 1.86 2.93 NA 2.91 1.88 2.78 2.26 2.28 2.77
"Erik Swoope" "TE" 0.58 0 1.91 0.69 0.57 0.6 0.58 0.59 NA 0.55 0.64 0.56 0.53 0.66 0.58 0.57 0.61
"Evan Engram" "TE" 6.06 6.56 7.25 6.41 6.63 7.62 6.33 4.79 NA 7.49 7.85 7.31 7.47 4.72 6.89 7.92 6.51
"Ezekiel Elliott" "RB" 14.51 16.97 17.57 21.42 18.81 16.35 19.64 NA 17.48 16.15 19.42 21.58 21.86 17.64 17.42 19.17 19.88
"Frank Gore" "RB" 5.11 5.6 7.18 6.84 5.07 4.88 6.25 6.62 4.9 6.63 NA 6.59 6.99 7.29 4.33 4.87 6.54
"Freddie Martino" "WR" 0.51 0.53 0.61 0.63 NA 0.6 0.88 0.72 0.65 0.56 0.7 0.85 0.67 0.6 0.76 0.68 0.61
"Gabe Holmes" "TE" 0.46 0.4 1.81 0.39 0.38 0.41 0.33 0.4 NA 0.5 0.45 0.43 0.38 0.36 0.37 0.43 0.38
"Garrett Celek" "TE" 1.77 2.57 1.97 2.35 2.44 2.62 2.3 2.32 2.34 2.93 NA 2.32 2.35 2.15 2.47 2.47 2.17
"Geno Smith" "QB" 0.29 0.28 0.57 0.63 0.74 0.56 0.67 NA 0.59 0.69 0.6 0.58 0.62 0.58 0.64 0.62 0.57
"Geoff Swaim" "TE" 1.36 1.73 2.67 2.45 2.46 2.08 2.41 NA 3.15 2.34 2.32 2.53 2.48 2.43 2.62 2.68 2.07
"George Kittle" "TE" 3.68 7.23 6.78 6.87 6.28 5.03 6.03 6.08 4.83 6.99 NA 4.74 6.67 6.33 7 6.39 5.84
"Gerald Everett" "TE" 2.23 2.04 2.25 1.56 1.95 1.73 2.41 2.33 2.36 2.05 2.4 NA 2.23 1.69 1.61 1.76 2.52
"Geremy Davis" "WR" 0 0.5 0.58 0.82 0.85 0.64 0.69 NA 0.63 0.82 0.49 0.58 0.66 0.65 0.81 0.61 0.48
"Geronimo Allison" "WR" 3.37 4.95 5.71 7.23 6.2 6.41 NA 5.37 6.57 5.68 4.75 4.47 5.05 7.12 4.35 4.34 6.44
"Giovani Bernard" "RB" 6.72 4.83 9.99 9.74 9.19 10.11 4.8 5.23 NA 5.08 3.22 5.19 5.44 4.58 5.63 4.86 4.73
"Golden Tate" "WR" 9.82 9.36 10.87 10.53 11.46 NA 10.56 10.69 7.88 9.47 9.93 9.73 9.5 9.37 10.89 8.05 11.05
"Greg Olsen" "TE" 9.51 0 0 NA 0 0 0 0 3.19 2.39 2.79 2.15 3.1 2.34 2.39 2.51 2.34
"Hakeem Valles" "TE" 0.43 0.52 0.54 0.46 0.44 NA 0.47 0.53 0.4 0.42 0.47 0.44 0.46 0.41 0.42 0.42 0.42
"Hayden Hurst" "TE" 0 0 0 3.82 4.22 4.29 3.55 4.42 3.98 NA 4.05 4.5 3.88 4.08 4.62 3.59 4.38
"Hunter Sharp" "WR" 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Ian Thomas" "TE" NA 3.15 3.78 NA 3.52 3.93 3.81 3.98 3.76 3.05 3.38 4.19 3.59 3.89 3.78 3.47 3.62
"Isaiah Crowell" "RB" 7.22 7.42 7.48 6.98 5.92 8.94 7.06 7.76 7.37 7.78 NA 8.61 6.59 7.1 8.26 8.61 7.78
"Ito Smith" "RB" NA 1.54 5.15 5.39 3.79 4.05 2.19 NA 2.16 1.93 2.15 2.27 1.57 2.34 2.08 1.99 2.32
"J'Mon Moore" "WR" 0 0 0 0.73 0.68 0.8 NA 0.68 0.71 0.74 0.76 0.54 0.76 0.77 0.67 0.74 0.7
"J.D. McKissic" "RB" 0 0 0 0 0 0 NA 1.66 1.57 1.67 2.08 1.5 2.04 1.51 1.93 2.15 1.69
"J.J. Jones" "WR" NA 0.68 0.55 0.63 0.53 0.57 0.62 NA 0.56 0.51 0.62 0.61 0.58 0.68 0.54 0.56 0.6
"J.J. Nelson" "WR" 4.46 1.75 1.56 0.38 0.43 0.38 0.49 0.44 NA 0.41 0.43 0.33 0.4 0.49 0.46 0.42 0.37
"Jace Billingsley" "WR" 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Jack Doyle" "TE" 5.89 5.12 0 6.46 5.7 4.59 6.25 5.96 NA 5.39 6.22 5.71 5.27 6.21 6.49 5.83 6.04
"Jacob Hollister" "TE" 0 0.26 0 0.25 0.39 0.35 0.22 0.34 0.39 0.22 NA 0.24 0.2 0.24 0.3 0.35 0.25
"Jacoby Brissett" "QB" 1.88 1.36 0.57 1.09 0.99 0.74 0.97 1 NA 0.51 0.99 0.88 0.49 1.03 1.02 0.91 0.93
"Jacquizz Rodgers" "RB" 1.55 1.62 4.73 3.57 NA 4.16 2.18 3.03 3.08 3.97 3.91 4.03 3.29 4.12 3.55 3.94 4.51
"Jake Butt" "TE" 1.8 2.09 4.23 4.49 4.47 3.97 4.5 4.3 4.29 NA 3.86 4.46 4.44 4.2 4.55 4.43 3.99
"Jakeem Grant" "WR" 0.43 0.43 0.28 0.61 0.64 0.65 0.61 0.65 0.62 0.65 NA 0.61 0.66 0.62 0.55 0.57 0.65
"Jalen Richard" "RB" 1.95 1.13 1.81 1.8 1.98 1.83 NA 2.11 1.64 2.12 1.96 1.38 2.14 2.15 2.12 1.7 2.02
"Jamaal Williams" "RB" 10.8 10 7.68 7.35 7.5 6.95 NA 7.78 7.68 7.81 7.22 6.87 7.32 7.75 7.14 6.74 8.1
"Jameis Winston" "QB" 0 0 0 7.85 NA 8.23 10.99 8.74 7.88 7.18 8.97 11.35 8.33 8.82 7.38 8.83 8.72
"James Conner" "RB" 13.01 13.69 13.02 5.18 6.7 5.17 NA 5.34 4.28 4.66 4.02 3.73 4.83 4.77 5.86 5.25 5.14
"James Develin" "RB" 0.19 0.13 0.24 0.21 0.27 0.27 0.18 0.26 0.24 0.23 NA 0.19 0.1 0.2 0.23 0.27 0.2
"James O'Shaughnessy" "TE" 1.26 1.23 1.99 1.82 2.19 2.03 2.42 2.22 NA 2.48 2.07 2.05 2.62 1.92 1.91 1.76 2.31
"James Washington" "WR" 3.52 4.27 3.33 2.88 3.21 3.38 NA 3.4 2.81 3.15 2.82 2.45 3.16 3.24 3.4 2.97 3.51
"James White" "RB" 7.76 6.2 6.8 6.57 8.53 7.43 6.42 6.9 7.71 7.21 NA 6.21 6.73 6.22 7.13 7.19 6.63
"Jamison Crowder" "WR" 6.48 6.51 6.37 NA 5.92 6.17 6.24 6.43 5.78 5.76 6.04 6.03 5.03 6.64 4.06 6.29 5.14
"Jamize Olawale" "RB" NA NA 0.34 0.55 0.54 0.46 0.48 NA 0.53 0.34 0.58 0.52 0.59 0.36 0.59 0.67 0.51
"Janarion Grant" "WR" NA 0.52 0.48 0.55 0.59 0.56 0.61 0.61 0.57 NA 0.71 0.64 0.61 0.54 0.61 0.6 0.61
"Jared Cook" "TE" 4.59 5.46 6.76 6.68 4.82 4.64 NA 7.2 6.23 4.98 5.4 5.47 7.03 5.93 6.17 5.7 6.76
"Jared Goff" "QB" 19.08 17.42 16.72 15.46 15.14 19.14 20.29 21.4 18.6 16.04 20.99 NA 20.4 15.54 18.18 16.59 21.54
"Jarius Wright" "WR" 0.59 0.6 3.01 NA 2.73 2.39 2.87 2.77 3.66 2.59 2.53 2.68 3.54 3.17 2.97 2.53 2.88
"Jaron Brown" "WR" 1.8 1.71 3.08 2.65 2.74 2.8 NA 2.11 2.35 2.69 2.71 2.73 2.53 2.73 2.38 2.94 2.75
"Jarvis Landry" "WR" 8.49 10.74 9.56 10.53 9.24 8.8 10.51 10.29 10.02 10.25 NA 10.72 9.97 9.84 9.14 11.05 9.04
"Jason Croom" "TE" NA 0.39 0.44 0.56 0.58 0.54 0.45 0.59 0.53 0.48 NA 0.45 0.52 0.5 0.55 0.56 0.54
"Javorius Allen" "RB" 4.65 4.66 4.61 6.34 5.76 5.21 6.91 6.54 6.87 NA 6.38 6.33 5.32 5.13 6.31 6.78 6.22
"Jay Ajayi" "RB" 9.09 10.24 0 9.03 9.47 11.49 11.32 8.54 NA 13.35 11.93 12.86 12.81 11.97 10.84 11.54 11.51
"Jaydon Mickens" "WR" 0.52 0.62 0.73 0.65 0.81 0.75 0.75 0.64 NA 0.73 0.74 0.81 0.77 0.69 0.63 0.58 0.72
"Jeff Heuerman" "TE" 1.47 1.58 1.9 3.15 2.09 2.25 2.1 2.93 2.82 NA 2.3 2.65 2.5 2.69 2.57 2.96 2.42
"Jehu Chesson" "WR" NA 0.35 0.35 0.34 0.3 0.3 0.3 0.35 0.33 0.34 0.24 NA 0.34 0.3 0.25 0.29 0.34
"Jerell Adams" "TE" 0.49 0.49 0.54 0.6 0.44 0.44 0.61 0.57 NA 0.59 0.48 0.42 0.44 0.55 0.63 0.42 0.64
"Jeremy Sprinkle" "TE" 0.61 0.76 0.72 NA 0.6 0.68 0.61 0.58 0.61 0.67 0.72 0.59 0.53 0.6 0.81 0.7 0.55
"Jermaine Gresham" "TE" 0 0 0.43 2.08 2.12 1.67 1.67 2.19 NA 2.23 2.34 2.59 2.14 2.55 2.43 2.15 2.02
"Jermaine Kearse" "WR" 0 4.21 3.23 3.25 3.69 3 3.27 3.94 3.42 3.83 NA 4.17 3.35 3.73 3.69 3.51 4.07
"Jesse James" "TE" 3.81 3.18 4.9 4.93 5.23 5.39 NA 5.1 4.76 5.46 4.92 4.77 5.76 4.73 5.24 5.12 5.61
"Jimmy Garoppolo" "QB" 15.44 18.23 19.76 15.91 17.48 19.55 14.68 16.52 21.73 18.55 NA 20.94 16.14 17.14 17.07 17.1 13.89
"Jimmy Graham" "TE" 7.89 6.83 8.15 6.56 7.39 8.18 NA 6.85 6.34 7.93 7.29 6.36 7.77 6.87 7.35 7.38 7.69
"Joe Flacco" "QB" 12.76 12.12 14.16 11.26 14.5 14.4 12.29 11.88 11.9 NA 12.62 15.67 11.92 13.71 16.18 12 15.35
"Joe Mixon" "RB" 12.94 10.18 0 0 0 6.08 10.71 14.11 NA 12.13 9.2 10.58 8.04 11.12 14.36 9.79 11.22
"Joe Webb" "QB" 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0
"John Brown" "WR" 5.31 4.53 5.74 6.06 7.25 7.29 5.01 6.03 6.2 NA 6.24 6.43 5.2 6.24 7 6.28 7.52
"John Ross" "WR" 4.55 4.83 2.17 2.4 1.84 2.87 3.05 2.96 NA 2.46 2.38 2.79 1.99 2.4 3.3 2.59 2.74
"JoJo Natson" "WR" NA NA 0.27 0.23 0.26 0.18 0.29 0.3 0.26 0.26 0.36 NA 0.27 0.26 0.24 0.25 0.29
"Jonathan Stewart" "RB" 4.14 4.46 1.43 1.44 1.12 1.15 1.29 1.4 NA 1.4 1.43 1.11 1.36 1.27 1.43 1.34 1.38
"Jonathan Williams" "RB" 0.58 0.57 2.54 0.53 0.57 NA 0.53 0.51 0.52 0.58 0.53 0.53 0.52 0.62 0.45 0.52 0.48
"Jonnu Smith" "TE" 2.17 4.73 2.81 2.37 3.52 2.51 3.79 NA 3.44 4.08 3.92 2.92 3.29 2.67 3.75 3.82 4.04
"Jordan Akins" "TE" NA 1.73 2.03 1.9 2.1 2.5 1.86 2.16 1.6 NA 2.71 2.32 2.28 1.98 2.12 1.62 1.92
"Jordan Howard" "RB" 12.47 11.86 12.03 13.51 NA 11.82 13.05 12.47 12.45 12.38 10.47 11.37 11.18 12.81 13.48 12.91 9.61
"Jordan Leggett" "TE" 1.65 0 2.24 1.55 1.7 1.76 1.49 1.84 2.09 1.81 NA 1.57 1.64 1.75 1.65 1.66 1.53
"Jordan Matthews" "WR" NA NA 2.83 2.68 2.55 2.58 2.94 2.52 NA 2.5 2.6 2.58 2.52 2.42 2.36 2.74 2.52
"Jordan Reed" "TE" 5.41 7.1 6.39 NA 6.73 6.89 6.92 6.55 7.53 5.38 6.39 6.56 5.89 6.91 6.46 6.39 6.07
"Jordan Taylor" "WR" 0.44 0.44 0 0 0 0.43 0.53 0.42 0.45 NA 0.42 0.44 0.42 0.42 0.39 0.41 0.43
"Jordan Thomas" "TE" NA 0.62 2.52 2.39 2.58 2.61 1.88 2.57 1.33 NA 2.36 2.44 2.48 2.49 2.11 1.34 1.95
"Jordan Wilkins" "RB" 8.11 6.39 8.38 8.89 8.2 6.08 8.28 9.09 NA 7.31 7.09 6.68 6.78 8.26 8.53 7.85 6.56
"Jordy Nelson" "WR" 5.91 6.94 5.29 6.02 4.42 4.57 NA 6.84 5.78 4.56 3.67 3.86 5.6 5.94 4.81 4.47 5.38
"Josh Allen" "QB" 0.72 12.96 10.12 15.21 14.8 15.21 16.42 16.88 11.78 11.83 NA 10.71 14.27 12.51 15.77 15.89 15.12
"Josh Bellamy" "WR" 0.55 0.48 0.56 0.7 NA 0.66 0.57 0.62 0.53 0.48 0.51 0.47 0.45 0.48 0.69 0.62 0.5
"Josh Doctson" "WR" 4.37 6.17 4.17 NA 4.14 4.51 3.85 3.69 4.22 5.01 4.54 3.76 4.51 3.78 4.38 4.46 4.66
"Josh Gordon" "WR" 4.4 NA 0 6.78 7.3 8.16 6.9 7.18 6.68 6.85 NA 7.67 6.2 6.59 6.91 7.58 8
"Josh Hill" "TE" 1.67 1.59 1.39 1.58 1.39 NA 1.42 1.53 1.45 1.66 1.72 1.44 1.49 1.58 1.62 1.46 1.72
"Josh Malone" "WR" 0.44 0.38 0.2 0.22 0.21 0.21 0.27 0.33 NA 0.21 0.26 0.41 0.38 0.23 0.31 0.39 0.2
"Josh McCown" "QB" 0.97 0.99 1.05 0.7 0.91 1.06 0.73 0.8 0.94 1.05 NA 1.14 1.01 0.99 1.12 1.13 1.07
"Josh Reynolds" "WR" 0.52 0.51 0.47 0.45 0.4 0.42 0.44 0.51 0.5 0.44 0.59 NA 0.51 0.44 0.43 0.31 0.5
"Josh Rosen" "QB" 1.72 1.54 0.81 0.84 0.84 0.76 0.82 0.88 NA 0.85 0.88 0.76 0.85 0.84 0.8 0.85 0.8
"Joshua Perkins" "TE" NA NA 0.52 0.49 0.5 0.42 0.5 0.43 NA 0.47 0.49 0.44 0.59 0.45 0.55 0.43 0.57
"JuJu Smith-Schuster" "WR" 6.82 9.1 10.3 8.39 10.78 9.69 NA 10.34 8.12 10.09 9.22 10.53 8.7 10.6 10.36 10.12 10.06
"Julian Edelman" "WR" 0 0 0 0 10.34 9.52 10.34 8.68 9.53 9.9 NA 9.96 9.97 8.92 9.27 8.97 10.25
"Julio Jones" "WR" 9.87 11.77 14.27 13.93 13.5 14.24 14.96 NA 11.97 14.47 14.78 13.82 11.86 13 13.18 12.28 13.69
"Justin Davis" "RB" 0.56 0.53 0.48 0.49 0.53 0.47 0.61 0.69 0.58 0.57 0.65 NA 0.58 0.45 0.49 0.49 0.65
"Justin Hardy" "WR" 2.66 1.89 0.72 0.7 0.74 0.73 0.7 NA 0.61 0.77 0.69 0.69 0.73 0.65 0.67 0.72 0.69
"Justin Hunter" "WR" 0.46 0 1.87 1.4 1.41 1.31 NA 1.76 1.34 1.04 1.28 1.24 1.38 1.91 1.8 1.37 1.36
"Justin Jackson" "RB" 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Kaelin Clay" "WR" NA NA 0 0.41 0.34 0.37 0.42 0.36 NA 0.46 0.49 0.36 0.33 0.36 0.47 0.47 0.44
"Kalen Ballage" "RB" 0 0 0 1.84 1.75 1.75 1.77 1.67 1.74 1.67 NA 1.84 2 1.97 1.2 1.21 1.88
"Kamar Aiken" "WR" NA 0.28 3.35 3.5 3.49 3.7 3.41 2.91 NA 0.4 0.41 0.42 0.33 0.38 0.29 0.39 0.33
"Kareem Hunt" "RB" 13.73 12.81 14.6 10.47 12.75 14.44 14.25 11.29 11.99 12.4 13.21 NA 15.25 12.85 14.77 11.88 16.72
"Keelan Cole" "WR" 6.52 5.48 7.32 7.16 5.26 5.87 5.54 6.8 NA 6.61 5.59 5.29 6.73 7.4 5.22 7.2 5.43
"Keenan Allen" "WR" 11.4 10.42 12.12 15.41 13.67 13.81 15.28 NA 12.2 13.19 11.98 13.38 12.81 13.12 12.01 13.73 11.58
"Keith Smith" "RB" 0.46 0.3 0.85 0.18 0.15 0.14 NA 0.21 0.18 0.16 0.16 0.11 0.18 0.22 0.14 0.15 0.18
"Kelvin Benjamin" "WR" 5.61 5.08 4.18 6.3 6 6.39 6.32 6.26 3.71 4.38 NA 3.82 5.15 4.49 5.99 6.1 5.31
"Kendrick Bourne" "WR" 0.43 0.31 0.48 0.45 0.45 0.58 0.41 0.44 0.58 0.47 NA 0.59 0.39 0.39 0.4 0.41 0.4
"Kenneth Dixon" "RB" 4.19 0 0 0 0 0 0 0 0 NA 2.37 2.82 2.06 2.36 2.45 2 1.78
"Kenny Golladay" "WR" 6.96 6.07 7.62 7.49 7.78 NA 7.75 7.73 7.08 7.6 8.36 7.77 7.23 8.42 8.4 7.13 8.96
"Kenny Stills" "WR" 7.53 8.6 7.84 7.51 6.96 6.83 7.18 8.37 7.76 8.14 NA 7.86 7.16 7.66 5.76 6.26 7
"Kenyan Drake" "RB" 9.38 9.19 10.16 8.76 7.57 8.32 8.45 9.24 9.44 9.37 NA 9.14 8.14 9.33 7.57 8.39 7.67
"Kerryon Johnson" "RB" 5.16 5.95 5.19 4.76 5.1 NA 4.19 4.89 3.59 4.58 5.2 4.87 4.97 4.09 5.02 3.81 4.75
"Kevin Hogan" "QB" 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0
"Kevin White" "WR" 2.08 0.9 0.52 0.42 NA 0.52 0.45 0.49 0.45 0.51 0.37 0.49 0.49 0.44 0.41 0.37 0.36
"Khari Lee" "TE" 0 0 0.38 0.49 0.41 0.49 0.4 0.49 0.47 0.41 NA 0.36 0.43 0.42 0.47 0.47 0.44
"Kirk Cousins" "QB" 19.07 18.32 17.54 17.22 17.7 18.05 17.04 18.48 18.11 NA 17.66 20.87 17.4 16.95 18.69 17.01 18.76
"Kyle Juszczyk" "RB" 0.63 1.05 1.31 1.1 1.02 1.37 1.12 0.99 1.49 1.1 NA 1.32 0.94 1.09 0.98 1.02 1.07
"Kyle Rudolph" "TE" 7.2 6.29 7.14 7.66 6.53 7.01 6.91 7.09 6.07 NA 6.65 7.94 6.97 7.48 7.19 5.86 6.97
"Lamar Jackson" "QB" 3.83 2.72 3.28 3.4 2.73 2.83 3.64 2.22 3.56 NA 3.56 3.94 3.36 3.6 3.78 2.4 3.85
"Lamar Miller" "RB" 10.23 11.29 11.37 13.31 11.83 12.19 10.79 13.17 11.12 NA 12.62 12.6 12.55 14.34 12.2 11.19 11.59
"Lance Kendricks" "TE" 0.86 0.71 1.19 1.41 1.41 1.45 NA 1.35 1.49 1.49 1.21 1.37 1.5 1.51 1.26 1.4 1.43
"Laquon Treadwell" "WR" 2.46 2.67 2.64 1.57 1.76 1.54 1.67 2.46 2.38 NA 1.64 2.54 2.43 1.81 1.85 2.28 1.7
"Larry Fitzgerald" "WR" 9.18 8.63 8.73 9.12 9.89 7.92 8.04 10.23 NA 10.03 9.65 9.45 9.76 11.21 10.76 8.6 8.88
"Latavius Murray" "RB" 5.05 5.29 11.78 6.18 5.51 6.69 6.32 7.82 7.37 NA 6.26 6.15 7.17 6.72 6.35 6.77 6.78
"Le'Veon Bell" "RB" 0 0 0 8.12 9.71 8.59 NA 7.7 7.48 9.07 14.33 13.51 19.57 15.37 18.63 18.07 18.82
"Lee Smith" "TE" 0.23 0.17 0.48 0.59 0.39 0.41 NA 0.55 0.56 0.41 0.43 0.45 0.46 0.45 0.47 0.53 0.44
"LeGarrette Blount" "RB" 4.85 4.87 5.73 5.09 5.24 NA 4.76 4.97 3.89 4.83 5.02 5.16 4.91 3.82 5.3 4.16 4.88
"Leonard Fournette" "RB" 11.69 0 0 12.57 14.99 14.83 13.64 11.61 NA 13.86 15.35 13.72 15.2 10.96 14.66 11.94 12.4
"LeSean McCoy" "RB" 10.49 10.52 0 10.36 12.29 10.62 11.46 11.83 12.03 11.6 NA 9.4 10.7 12.62 12.53 11.04 11.6
"Levine Toilolo" "TE" 1.21 1.2 1.42 1.45 1.47 NA 1.61 1.77 1.67 1.76 1.76 1.85 1.92 1.63 1.46 1.77 1.41
"Logan Paulsen" "TE" 0.01 0.01 0.3 0.31 0.31 0.29 0.35 NA 0.35 0.3 0.34 0.29 0.36 0.31 0.3 0.33 0.29
"Logan Thomas" "TE" 0.54 0.57 0 0.54 0.55 0.54 0.58 0.59 0.55 0.54 NA 0.56 0.56 0.56 0.61 0.56 0.58
"Luke Stocker" "TE" 0.41 2.57 2.18 2.68 1.64 2.46 1.76 NA 2.08 2.1 2.52 2.71 2.54 2.3 2.32 2.14 2.64
"Luke Willson" "TE" 2.88 3.34 1.93 1.72 2.31 NA 1.79 1.51 1.54 1.36 1.51 1.4 1.71 1.73 1.69 1.59 2.19
"Malcolm Brown" "RB" 1.85 1.46 2.34 1.99 2.09 1.81 2.41 2.8 2.34 2.22 2.56 NA 2.46 2.15 2.04 2.18 2.62
"Marcedes Lewis" "TE" 1.7 1.6 0.45 0.52 0.51 0.51 NA 0.35 0.62 0.52 0.4 0.33 0.48 0.55 0.33 0.49 0.54
"Marcus Johnson" "WR" 0 0.41 0.42 0.5 0.48 0.47 0.45 0.48 NA 0.41 0.46 0.48 0.41 0.49 0.48 0.5 0.45
"Marcus Kemp" "WR" NA 0.78 0.81 0.53 0.65 0.84 0.71 0.55 0.69 0.6 0.6 NA 0.83 0.66 0.76 0.67 0.86
"Marcus Mariota" "QB" 16.67 0 1.15 14.19 16.61 12 12.99 NA 14.14 16.02 16.72 16.51 14.22 12.43 14.19 14.67 17.77
"Marcus Murphy" "RB" 0.61 0.74 6.05 1.59 1.45 1.56 1.58 1.83 1.62 1.34 NA 1.53 1.47 1.41 1.75 1.71 1.56
"Mark Andrews" "TE" NA 1.71 2.2 2.08 2.5 2.49 2.19 2.22 2.13 NA 2.74 2.35 2.02 2.23 2.43 2.07 2.56
"Mark Ingram II" "RB" 0 0 0 0 12.76 NA 10.55 10.07 13.34 12.21 10.75 14.25 13.56 13.88 11.47 13.8 12.53
"Mark Walton" "RB" NA NA 2.52 3.18 3.04 0.78 0.88 0.9 NA 0.77 0.59 0.73 0.62 0.71 0.91 0.71 0.7
"Marlon Mack" "RB" 0 7.93 0 8.59 7.66 7.39 7.27 6.92 NA 5.87 8.23 8.09 5.57 8.05 8.28 8.43 7.71
"Marquez Valdes-Scantling" "WR" NA 0.54 1.1 1.18 1.02 1.1 NA 1.15 1.21 1.27 1.12 1.11 1.18 1.19 1.13 1.22 1.02
"Marquez Williams" "RB" 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Marquise Goodwin" "WR" 6.69 0 7.06 6.12 7.19 7.54 5.94 6.9 8.11 5.7 NA 7.84 5.9 6.54 6.15 6.7 5.76
"Marshawn Lynch" "RB" 8.66 7.38 9.36 10.78 9.72 10.81 NA 13.88 11.24 10.55 9.49 8.62 12.76 11.79 9.33 9.21 11.64
"Martavis Bryant" "WR" NA 3.86 3 3.9 3.49 4.01 NA 3.7 3.99 3.6 3.14 3.34 4.34 3.82 3.7 4.32 4.2
"Marvin Hall" "WR" 0.53 0.6 0.41 0.44 0.34 0.36 0.39 NA 0.41 0.43 0.37 0.4 0.49 0.37 0.48 0.54 0.36
"Marvin Jones Jr." "WR" 9.35 8.74 9.63 9.18 10.08 NA 9.48 10.51 8.36 9.34 10.03 9.63 9.08 9.54 9.37 8.64 9.68
"Matt Breida" "RB" 5.97 8.53 9.23 9.15 7.93 7.16 8.5 7.3 7 8.8 NA 6.79 7.29 9.22 7.7 8.4 8
"Matt Cassel" "QB" 0.22 0.25 0.23 0.19 0.24 NA 0.19 0.23 0.22 0.23 0.23 0.24 0.24 0.21 0.19 0.24 0.22
"Matt LaCosse" "TE" NA NA 0.17 0.18 0.16 0.18 0.16 0.17 0.18 NA 0.18 0.18 0.17 0.17 0.17 0.17 0.18
"Matt Ryan" "QB" 15.23 15.38 19.25 19.71 17.12 22.64 20.77 NA 14.39 19.66 19.77 18.2 18.68 21.13 20.55 18.2 21.44
"Matt Schaub" "QB" 0.39 0.48 0.77 0.76 0.7 0.86 0.82 NA 0.7 0.66 0.81 0.72 0.68 0.81 0.72 0.61 0.81
"Matt Slater" "WR" 0.72 0.54 0.68 0.72 0.86 0.9 0.63 0.78 0.82 0.67 NA 0.56 0.62 0.7 0.69 0.81 0.57
"Matthew Stafford" "QB" 19.89 18.68 19.94 17.89 21.03 NA 17.43 17.25 15.05 15.28 17.04 16.1 16.87 17.2 19.59 15.83 20.8
"Maurice Harris" "WR" 0 0 0.71 NA 0.67 0.69 0.69 0.63 0.63 0.62 0.71 0.66 0.61 0.65 0.51 0.69 0.63
"Maxx Williams" "TE" 1.69 1.42 1.7 1.14 1.3 1.17 1.17 0.89 1.18 NA 1.17 0.99 1.02 1.1 1.07 1.06 1.35
"Melvin Gordon" "RB" 16.66 16.01 15.47 15.81 18.14 14.07 15.65 NA 15.83 16.78 15.77 17.19 16.87 16.48 17.62 15.23 14.69
"Michael Burton" "RB" 0.31 0 0.44 0.4 NA 0.45 0.32 0.46 0.32 0.39 0.26 0.37 0.36 0.37 0.35 0.39 0.24
"Michael Crabtree" "WR" 7.83 8.45 8.17 8.79 7.65 7.98 8.83 7.41 9.05 NA 9.31 8.64 8.93 8.73 9.01 7.75 7.92
"Michael Floyd" "WR" NA NA 0 NA 0.38 0.33 0.39 0.37 0.38 0.41 0.44 0.38 0.36 0.38 0.36 0.47 0.36
"Michael Gallup" "WR" 4.65 3.77 2.3 2.42 2.57 2.15 2.13 NA 2.28 2.06 2.38 2.19 2.61 2.11 2.51 2.61 2.49
"Michael Gesicki" "TE" 3.63 3.24 2.01 1.97 2.6 1.75 2.11 2.21 2.04 2.19 NA 2.02 2.19 2.04 1.92 1.98 2.11
"Michael Roberts" "TE" 0.82 1.14 0 0.55 0.6 NA 0.73 0.59 0.48 0.5 0.57 0.52 0.42 0.65 0.48 0.49 0.56
"Michael Thomas" "WR" 11.86 12.97 13.73 13.2 12.69 NA 10.56 10.81 12.33 12.37 13.24 14.26 13.49 14.55 13.09 13.33 13.61
"Mike Davis" "RB" 0 0.31 2.09 1.73 2.24 1.79 NA 0.41 0.49 0.44 0.44 0.42 0.43 0.54 0.41 0.34 0.39
"Mike Evans" "WR" 12.34 10.67 13.54 9.2 NA 12.45 10.69 11.97 10.28 12.39 12.16 11.21 10.61 13.32 9.08 11.78 12.9
"Mike Gillislee" "RB" 2.99 2.7 6.54 5.75 1.89 NA 1.55 1.57 1.87 1.74 1.79 1.95 1.78 1.97 1.77 1.93 1.9
"Mike Glennon" "QB" 0 0 0 0 0 0 0 0 NA 0 0 0 0 0 0 0 0
"Mike Thomas" "WR" 0.58 0 0 0 0 0 0 0 0 0 0 NA 0 0 0 0 0.7
"Mike Wallace" "WR" 3.92 4.49 0 0 0 0 0 0 NA 0 3.69 3.82 3.84 3.96 3.29 4.41 3.71
