"Week" "Player" "range" "FGM" "FGA" "XPM" "XPA" "proj" "rnk" "XP_miss" "FG_miss" "Full_Proj" "max" "min" "std" "Var"
"7" "Matt Bryant" "3.85-12.55" 1.46 1.71 2.86 2.9 8.2 "#14" 0.04 0.25 7.41 12.55 3.85 4.35 18.9225
"10" "Chandler Catanzaro" "4.74-11.92" 1.79 2.08 2.26 2.32 8.33 "#10" 0.0600000000000001 0.29 7.4 11.92 4.74 3.59 12.8881
"13" "Harrison Butker" "4.16-12.16" 1.38 1.63 3.43 3.46 8.16 "#29" 0.0299999999999998 0.25 7.38 12.16 4.16 4 16
"5" "Josh Lambo" "4.13-11.85" 1.44 1.63 2.99 3.03 7.99 "#32" 0.0399999999999996 0.19 7.38 11.85 4.13 3.86 14.8996
"14" "Stephen Hauschka" "3.69-12.37" 1.83 2.04 1.79 1.81 8.03 "#2" 0.02 0.21 7.38 12.37 3.69 4.34 18.8356
"11" "Jake Elliott" "4.73-11.55" 1.65 1.9 2.56 2.58 8.14 "#31" 0.02 0.25 7.37 11.55 4.73 3.41 11.6281
"6" "Randy Bullock" "3.91-12.35" 1.73 1.97 2.14 2.18 8.13 "#24" 0.04 0.24 7.37 12.35 3.91 4.22 17.8084
"5" "Adam Vinatieri" "4.81-12.41" 1.91 2.32 1.99 2.01 8.61 "#18" 0.0199999999999998 0.41 7.36 12.41 4.81 3.8 14.44
"1" "Harrison Butker" "4.69-11.79" 1.82 2.1 2.02 2.06 8.24 "#22" 0.04 0.28 7.36 11.79 4.69 3.55 12.6025
"6" "Sebastian Janikowski" "4.68-11.80" 1.59 1.87 2.78 2.82 8.24 "#29" 0.04 0.28 7.36 11.8 4.68 3.56 12.6736
"2" "Harrison Butker" "4.96-11.44" 1.75 2.02 2.24 2.27 8.2 "#24" 0.0299999999999998 0.27 7.36 11.44 4.96 3.24 10.4976
"9" "Chandler Catanzaro" "4.22-12.24" 1.8 2.08 2.22 2.26 8.23 "#21" 0.0399999999999996 0.28 7.35 12.24 4.22 4.01 16.0801
"10" "Sam Ficken" "4.92-12.28" 1.69 2.1 2.98 3 8.6 "#12" 0.02 0.41 7.35 12.28 4.92 3.68 13.5424
"4" "Harrison Butker" "3.69-13.01" 1.76 2.08 2.01 2.07 8.35 "#16" 0.0600000000000001 0.32 7.33 13.01 3.69 4.66 21.7156
"6" "Stephen Gostkowski" "3.97-12.35" 1.5 1.75 3.07 3.15 8.16 "#32" 0.0800000000000001 0.25 7.33 12.35 3.97 4.19 17.5561
"7" "Sam Ficken" "4.64-11.76" 1.44 1.71 3.22 3.28 8.2 "#19" 0.0599999999999996 0.27 7.33 11.76 4.64 3.56 12.6736
"11" "Harrison Butker" "3.77-12.99" 1.73 2.05 2.16 2.26 8.38 "#3" 0.0999999999999996 0.32 7.32 12.99 3.77 4.61 21.2521
"12" "Adam Vinatieri" "4.38-11.92" 1.77 2.04 2.1 2.12 8.15 "#1" 0.02 0.27 7.32 11.92 4.38 3.77 14.2129
"2" "Matt Prater" "4.20-11.82" 1.66 1.89 2.42 2.42 8.01 "#19" 0 0.23 7.32 11.82 4.2 3.81 14.5161
"10" "Chris Boswell" "4.21-11.83" 1.56 1.79 2.63 2.65 8.02 "#21" 0.02 0.23 7.31 11.83 4.21 3.81 14.5161
"1" "Daniel Carlson" "4.17-12.85" 1.76 2.12 2.58 2.7 8.51 "#19" 0.12 0.36 7.31 12.85 4.17 4.34 18.8356
"13" "Graham Gano" "4.23-12.01" 1.54 1.79 2.86 2.92 8.12 "#27" 0.0600000000000001 0.25 7.31 12.01 4.23 3.89 15.1321
"16" "Sebastian Janikowski" "3.93-12.39" 1.56 1.83 2.82 2.88 8.16 "#32" 0.0600000000000001 0.27 7.29 12.39 3.93 4.23 17.8929
"8" "Adam Vinatieri" "4.92-12.00" 1.77 2.16 2.41 2.42 8.46 "#29" 0.00999999999999979 0.39 7.28 12 4.92 3.54 12.5316
"9" "Stephen Hauschka" "3.44-12.08" 1.79 1.95 1.58 1.58 7.76 "#6" 0 0.16 7.28 12.08 3.44 4.32 18.6624
"7" "Robbie Gould" "2.98-12.78" 1.67 1.87 2.06 2.06 7.88 "#3" 0 0.2 7.28 12.78 2.98 4.9 24.01
"2" "Graham Gano" "4.05-12.05" 1.69 1.93 2.26 2.32 8.05 "#26" 0.0600000000000001 0.24 7.27 12.05 4.05 4 16
"3" "Dan Bailey" "4.65-13.19" 1.75 2.27 2.99 3.08 8.92 "#28" 0.0899999999999999 0.52 7.27 13.19 4.65 4.27 18.2329
"14" "Graham Gano" "3.67-11.95" 1.5 1.67 2.74 2.78 7.81 "#5" 0.0399999999999996 0.17 7.26 11.95 3.67 4.14 17.1396
"13" "Greg Zuerlein" "4.02-11.98" 1.34 1.56 3.19 3.27 8 "#25" 0.0800000000000001 0.22 7.26 11.98 4.02 3.98 15.8404
"14" "Harrison Butker" "4.54-12.48" 1.79 2.18 2.12 2.2 8.51 "#4" 0.0800000000000001 0.39 7.26 12.48 4.54 3.97 15.7609
"9" "Ryan Succop" "3.94-12.60" 1.81 2.14 1.98 2 8.27 "#9" 0.02 0.33 7.26 12.6 3.94 4.33 18.7489
"5" "Jason Myers" "4.51-11.87" 1.85 2.16 1.85 1.87 8.19 "#16" 0.02 0.31 7.24 11.87 4.51 3.68 13.5424
"11" "Graham Gano" "3.86-12.08" 1.59 1.83 2.41 2.43 7.97 "#25" 0.02 0.24 7.23 12.08 3.86 4.11 16.8921
"16" "Stephen Hauschka" "3.89-12.11" 1.73 1.98 2.08 2.1 8 "#18" 0.02 0.25 7.23 12.11 3.89 4.11 16.8921
"8" "Dan Bailey" "5.21-12.57" 1.79 2.32 2.82 2.9 8.89 "#31" 0.0800000000000001 0.53 7.22 12.57 5.21 3.68 13.5424
"3" "Matt Prater" "4.10-12.60" 1.71 2.06 2.62 2.7 8.35 "#18" 0.0800000000000001 0.35 7.22 12.6 4.1 4.25 18.0625
"4" "Chandler Catanzaro" "4.26-12.34" 1.81 2.16 2.22 2.26 8.3 "#6" 0.0399999999999996 0.35 7.21 12.34 4.26 4.04 16.3216
"14" "Chandler Catanzaro" "4.51-12.17" 1.72 2.09 2.53 2.55 8.34 "#31" 0.02 0.37 7.21 12.17 4.51 3.83 14.6689
"10" "Josh Lambo" "4.11-11.17" 1.29 1.42 3.28 3.32 7.64 "#13" 0.04 0.13 7.21 11.17 4.11 3.53 12.4609
"14" "Sam Ficken" "4.67-12.11" 1.73 2.1 2.52 2.6 8.39 "#6" 0.0800000000000001 0.37 7.2 12.11 4.67 3.72 13.8384
"11" "Josh Lambo" "4.03-12.15" 1.52 1.81 2.69 2.71 8.09 "#24" 0.02 0.29 7.2 12.15 4.03 4.06 16.4836
"7" "Cody Parkey" "4.16-12.60" 1.81 2.2 2.06 2.08 8.38 "#18" 0.02 0.39 7.19 12.6 4.16 4.22 17.8084
"14" "Brandon McManus" "3.74-12.52" 1.76 2.06 2.06 2.1 8.13 "#19" 0.04 0.3 7.19 12.52 3.74 4.39 19.2721
"14" "Adam Vinatieri" "4.56-12.06" 1.87 2.24 1.96 1.98 8.31 "#20" 0.02 0.37 7.18 12.06 4.56 3.75 14.0625
"16" "Brett Maher" "4.21-12.77" 1.57 2 3.14 3.18 8.49 "#27" 0.04 0.43 7.16 12.77 4.21 4.28 18.3184
"17" "Chandler Catanzaro" "4.41-11.87" 1.63 1.95 2.73 2.75 8.14 "#26" 0.02 0.32 7.16 11.87 4.41 3.73 13.9129
"17" "Josh Lambo" "4.07-10.87" 1.25 1.34 3.32 3.36 7.47 "#20" 0.04 0.0900000000000001 7.16 10.87 4.07 3.4 11.56
"8" "Mike Nugent" "3.74-12.30" 1.6 1.89 2.51 2.51 8.02 "#13" 0 0.29 7.15 12.3 3.74 4.28 18.3184
"13" "Robbie Gould" "2.74-12.76" 1.63 1.83 1.9 1.9 7.75 "#12" 0 0.2 7.15 12.76 2.74 5.01 25.1001
"13" "Sam Ficken" "4.77-11.33" 1.52 1.81 2.97 3.01 8.05 "#25" 0.0399999999999996 0.29 7.14 11.33 4.77 3.28 10.7584
"7" "Graham Gano" "3.83-11.69" 1.63 1.83 1.98 2 7.76 "#15" 0.02 0.2 7.14 11.69 3.83 3.93 15.4449
"3" "Sam Ficken" "4.13-12.97" 1.78 2.25 2.6 2.62 8.55 "#22" 0.02 0.47 7.12 12.97 4.13 4.42 19.5364
"5" "Jake Elliott" "4.52-11.26" 1.6 1.85 2.44 2.46 7.89 "#7" 0.02 0.25 7.12 11.26 4.52 3.37 11.3569
"6" "Mason Crosby" "4.54-11.38" 1.58 1.85 2.29 2.33 7.96 "#19" 0.04 0.27 7.11 11.38 4.54 3.42 11.6964
"16" "Randy Bullock" "3.72-12.00" 1.62 1.87 2.04 2.04 7.86 "#5" 0 0.25 7.11 12 3.72 4.14 17.1396
"10" "Mason Crosby" "3.76-13.30" 1.75 2.21 2.28 2.32 8.53 "#1" 0.04 0.46 7.11 13.3 3.76 4.77 22.7529
"5" "Matt Bryant" "3.45-12.59" 1.58 1.87 2.41 2.45 8.02 "#24" 0.04 0.29 7.11 12.59 3.45 4.57 20.8849
"12" "Jason Sanders" "4.23-11.65" 1.67 1.94 2.33 2.37 7.94 "#13" 0.04 0.27 7.09 11.65 4.23 3.71 13.7641
"15" "Stephen Hauschka" "3.25-12.43" 1.75 1.98 1.95 2.01 7.84 "#25" 0.0599999999999998 0.23 7.09 12.43 3.25 4.59 21.0681
"15" "Brandon McManus" "3.57-12.95" 1.83 2.2 2.04 2.1 8.26 "#5" 0.0600000000000001 0.37 7.09 12.95 3.57 4.69 21.9961
"5" "Brett Maher" "4.31-12.25" 1.58 1.97 2.84 2.86 8.28 "#20" 0.02 0.39 7.09 12.25 4.31 3.97 15.7609
"1" "Cody Parkey" "3.80-11.66" 1.63 1.83 2.08 2.12 7.73 "#23" 0.04 0.2 7.09 11.66 3.8 3.93 15.4449
"1" "Phil Dawson" "3.54-12.80" 1.74 2.1 2.22 2.22 8.17 "#10" 0 0.36 7.09 12.8 3.54 4.63 21.4369
"9" "Sam Ficken" "5.10-11.26" 1.5 1.85 3.18 3.22 8.18 "#31" 0.04 0.35 7.09 11.26 5.1 3.08 9.4864
"16" "Ryan Succop" "4.43-12.33" 1.85 2.27 1.89 1.93 8.38 "#10" 0.04 0.42 7.08 12.33 4.43 3.95 15.6025
"10" "Jason Sanders" "4.15-11.65" 1.69 1.95 2.27 2.31 7.9 "#23" 0.04 0.26 7.08 11.65 4.15 3.75 14.0625
"6" "Josh Lambo" "3.60-11.80" 1.41 1.61 2.72 2.74 7.7 "#9" 0.02 0.2 7.08 11.8 3.6 4.1 16.81
"4" "Mike Nugent" "3.92-11.78" 1.64 1.89 2.4 2.42 7.85 "#5" 0.02 0.25 7.08 11.78 3.92 3.93 15.4449
"12" "Ryan Succop" "3.40-12.94" 1.75 2.1 1.98 2.02 8.17 "#20" 0.04 0.35 7.08 12.94 3.4 4.77 22.7529
"10" "Adam Vinatieri" "3.60-12.16" 1.83 2.09 1.72 1.75 7.88 "#8" 0.03 0.26 7.07 12.16 3.6 4.28 18.3184
"17" "Adam Vinatieri" "4.36-11.82" 1.75 2.08 2.12 2.16 8.09 "#17" 0.04 0.33 7.06 11.82 4.36 3.73 13.9129
"8" "Jason Sanders" "4.12-11.64" 1.69 1.95 2.25 2.29 7.88 "#20" 0.04 0.26 7.06 11.64 4.12 3.76 14.1376
"1" "Adam Vinatieri" "4.34-12.08" 1.81 2.2 1.92 1.92 8.21 "#11" 0 0.39 7.04 12.08 4.34 3.87 14.9769
"16" "Sam Ficken" "4.54-12.20" 1.67 2.08 2.68 2.78 8.37 "#30" 0.0999999999999996 0.41 7.04 12.2 4.54 3.83 14.6689
"12" "Josh Lambo" "3.84-11.74" 1.42 1.67 2.74 2.76 7.79 "#28" 0.0199999999999996 0.25 7.02 11.74 3.84 3.95 15.6025
"4" "Brett Maher" "3.50-13.08" 1.57 1.98 2.76 2.8 8.29 "#25" 0.04 0.41 7.02 13.08 3.5 4.79 22.9441
"4" "Chris Boswell" "4.07-11.47" 1.58 1.83 2.44 2.44 7.77 "#4" 0 0.25 7.02 11.47 4.07 3.7 13.69
"5" "Harrison Butker" "4.12-12.54" 1.75 2.16 2.08 2.16 8.33 "#8" 0.0800000000000001 0.41 7.02 12.54 4.12 4.21 17.7241
"4" "Randy Bullock" "3.88-11.94" 1.69 1.98 1.98 2 7.91 "#26" 0.02 0.29 7.02 11.94 3.88 4.03 16.2409
"10" "Jason Myers" "3.78-12.66" 1.75 2.14 2.26 2.3 8.22 "#28" 0.04 0.39 7.01 12.66 3.78 4.44 19.7136
"8" "Ka'imi Fairbairn" "4.10-12.22" 1.73 2.1 2.26 2.3 8.16 "#1" 0.04 0.37 7.01 12.22 4.1 4.06 16.4836
"10" "Stephen Hauschka" "3.50-11.70" 1.73 1.92 1.69 1.71 7.6 "#2" 0.02 0.19 7.01 11.7 3.5 4.1 16.81
"16" "Dan Bailey" "4.84-12.10" 1.67 2.14 2.78 2.84 8.47 "#25" 0.0600000000000001 0.47 7 12.1 4.84 3.63 13.1769
"10" "Ryan Succop" "3.21-12.77" 1.67 2 2.18 2.18 7.99 "#18" 0 0.33 7 12.77 3.21 4.78 22.8484
"11" "Chris Boswell" "4.07-11.41" 1.63 1.88 2.21 2.21 7.74 "#8" 0 0.25 6.99 11.41 4.07 3.67 13.4689
"8" "Phil Dawson" "3.79-13.13" 1.72 2.2 2.61 2.65 8.46 "#19" 0.04 0.48 6.98 13.13 3.79 4.67 21.8089
"13" "Ka'imi Fairbairn" "3.47-11.89" 1.52 1.75 2.39 2.41 7.68 "#5" 0.02 0.23 6.97 11.89 3.47 4.21 17.7241
"5" "Matt Prater" "4.38-12.06" 1.71 2.12 2.44 2.46 8.22 "#23" 0.02 0.41 6.97 12.06 4.38 3.84 14.7456
"15" "Josh Lambo" "4.25-11.79" 1.55 1.9 2.54 2.54 8.02 "#10" 0 0.35 6.97 11.79 4.25 3.77 14.2129
"2" "Stephen Hauschka" "3.62-12.06" 1.68 1.97 1.96 1.96 7.84 "#22" 0 0.29 6.97 12.06 3.62 4.22 17.8084
"3" "Jason Sanders" "4.32-11.72" 1.65 2 2.17 2.17 8.02 "#29" 0 0.35 6.97 11.72 4.32 3.7 13.69
"11" "Phil Dawson" "3.73-13.27" 1.71 2.21 2.76 2.8 8.5 "#29" 0.04 0.5 6.96 13.27 3.73 4.77 22.7529
"2" "Brett Maher" "3.78-12.22" 1.67 2.01 2.4 2.43 8 "#14" 0.0300000000000002 0.34 6.95 12.22 3.78 4.22 17.8084
"13" "Brett Maher" "3.60-13.08" 1.63 2.08 2.74 2.78 8.34 "#31" 0.0399999999999996 0.45 6.95 13.08 3.6 4.74 22.4676
"10" "Cody Parkey" "3.69-12.47" 1.77 2.14 1.83 1.85 8.08 "#25" 0.02 0.37 6.95 12.47 3.69 4.39 19.2721
"5" "Sam Ficken" "4.65-11.61" 1.6 1.99 2.81 2.83 8.13 "#12" 0.02 0.39 6.94 11.61 4.65 3.48 12.1104
"16" "Mason Crosby" "3.60-12.76" 1.75 2.16 1.96 1.98 8.18 "#2" 0.02 0.41 6.93 12.76 3.6 4.58 20.9764
"17" "Randy Bullock" "3.70-11.68" 1.63 1.87 2.02 2.06 7.69 "#24" 0.04 0.24 6.93 11.68 3.7 3.99 15.9201
"2" "Ryan Succop" "4.04-11.36" 1.63 1.89 2.01 2.01 7.7 "#20" 0 0.26 6.92 11.36 4.04 3.66 13.3956
"9" "Mike Nugent" "3.56-11.52" 1.52 1.73 2.37 2.37 7.54 "#19" 0 0.21 6.91 11.52 3.56 3.98 15.8404
"7" "Jake Elliott" "4.49-11.21" 1.54 1.85 2.69 2.71 7.85 "#21" 0.02 0.31 6.9 11.21 4.49 3.36 11.2896
"2" "Ka'imi Fairbairn" "2.63-13.39" 1.61 1.97 2.39 2.42 8.01 "#17" 0.0299999999999998 0.36 6.9 13.39 2.63 5.38 28.9444
"3" "Ka'imi Fairbairn" "3.32-13.34" 1.73 2.2 2.44 2.46 8.33 "#14" 0.02 0.47 6.9 13.34 3.32 5.01 25.1001
"14" "Robbie Gould" "3.07-11.99" 1.58 1.79 2.11 2.11 7.53 "#16" 0 0.21 6.9 11.99 3.07 4.46 19.8916
"5" "Ryan Succop" "3.91-12.01" 1.77 2.12 1.87 1.89 7.96 "#28" 0.0199999999999998 0.35 6.89 12.01 3.91 4.05 16.4025
"6" "Harrison Butker" "3.30-12.22" 1.38 1.65 3 3.06 7.76 "#18" 0.0600000000000001 0.27 6.89 12.22 3.3 4.46 19.8916
"17" "Robbie Gould" "2.81-12.09" 1.58 1.77 1.95 1.95 7.45 "#3" 0 0.19 6.88 12.09 2.81 4.64 21.5296
"7" "Ryan Succop" "3.74-12.08" 1.81 2.14 1.54 1.58 7.91 "#22" 0.04 0.33 6.88 12.08 3.74 4.17 17.3889
"15" "Brett Maher" "4.01-12.15" 1.52 1.91 2.93 2.97 8.08 "#13" 0.04 0.39 6.87 12.15 4.01 4.07 16.5649
"12" "Graham Gano" "3.85-11.39" 1.56 1.81 2.26 2.26 7.62 "#12" 0 0.25 6.87 11.39 3.85 3.77 14.2129
"4" "Robbie Gould" "3.26-11.74" 1.54 1.75 2.14 2.14 7.5 "#22" 0 0.21 6.87 11.74 3.26 4.24 17.9776
"7" "Adam Vinatieri" "3.96-12.44" 1.86 2.29 1.77 1.81 8.2 "#28" 0.04 0.43 6.87 12.44 3.96 4.24 17.9776
"2" "Randy Bullock" "3.95-12.61" 1.82 2.29 1.82 1.82 8.28 "#4" 0 0.47 6.87 12.61 3.95 4.33 18.7489
"3" "Randy Bullock" "3.78-12.52" 1.75 2.18 1.86 1.86 8.15 "#21" 0 0.43 6.86 12.52 3.78 4.37 19.0969
"12" "Ka'imi Fairbairn" "3.76-11.64" 1.45 1.72 2.66 2.7 7.7 "#17" 0.04 0.27 6.85 11.64 3.76 3.94 15.5236
"1" "Randy Bullock" "3.59-11.57" 1.44 1.66 2.6 2.67 7.58 "#13" 0.0699999999999998 0.22 6.85 11.57 3.59 3.99 15.9201
"14" "Phil Dawson" "3.09-12.59" 1.63 1.95 2.2 2.26 7.84 "#25" 0.0599999999999996 0.32 6.82 12.59 3.09 4.75 22.5625
"8" "Chandler Catanzaro" "4.37-11.27" 1.59 1.92 2.45 2.47 7.82 "#11" 0.02 0.33 6.81 11.27 4.37 3.45 11.9025
"10" "Greg Joseph" "3.37-12.21" 1.68 2.01 1.97 1.99 7.79 "#26" 0.02 0.33 6.78 12.21 3.37 4.42 19.5364
"7" "Jason Myers" "3.55-11.63" 1.66 1.91 1.83 1.89 7.59 "#7" 0.0599999999999998 0.25 6.78 11.63 3.55 4.04 16.3216
"6" "Jason Myers" "3.87-12.39" 1.65 2.06 2.45 2.59 8.13 "#13" 0.14 0.41 6.76 12.39 3.87 4.26 18.1476
"11" "Caleb Sturgis" "4.19-11.11" 1.42 1.71 2.86 2.88 7.65 "#16" 0.02 0.29 6.76 11.11 4.19 3.46 11.9716
"14" "Ka'imi Fairbairn" "4.12-11.58" 1.44 1.79 2.67 2.71 7.85 "#13" 0.04 0.35 6.76 11.58 4.12 3.73 13.9129
"6" "Chandler Catanzaro" "4.17-11.23" 1.54 1.85 2.58 2.6 7.7 "#26" 0.02 0.31 6.75 11.23 4.17 3.53 12.4609
"16" "Chandler Catanzaro" "4.42-11.44" 1.56 1.94 2.71 2.75 7.93 "#9" 0.04 0.38 6.75 11.44 4.42 3.51 12.3201
"2" "Dustin Hopkins" "4.70-11.88" 1.58 2.09 2.92 2.93 8.29 "#13" 0.0100000000000002 0.51 6.75 11.88 4.7 3.59 12.8881
"13" "Phil Dawson" "3.82-12.46" 1.69 2.14 2.45 2.49 8.14 "#23" 0.04 0.45 6.75 12.46 3.82 4.32 18.6624
"11" "Chandler Catanzaro" "4.50-11.24" 1.59 1.96 2.58 2.6 7.87 "#14" 0.02 0.37 6.74 11.24 4.5 3.37 11.3569
"6" "Ryan Succop" "4.21-11.35" 1.85 2.18 1.5 1.55 7.78 "#4" 0.05 0.33 6.74 11.35 4.21 3.57 12.7449
"4" "Josh Lambo" "3.69-11.01" 1.46 1.65 2.34 2.38 7.35 "#2" 0.04 0.19 6.74 11.01 3.69 3.66 13.3956
"4" "Brandon McManus" "3.74-12.30" 1.74 2.15 2.1 2.16 8.02 "#32" 0.0600000000000001 0.41 6.73 12.3 3.74 4.28 18.3184
"15" "Ryan Succop" "3.60-11.96" 1.65 2 1.86 1.88 7.78 "#14" 0.0199999999999998 0.35 6.71 11.96 3.6 4.18 17.4724
"9" "Cody Parkey" "4.23-11.43" 1.69 2.05 1.77 1.81 7.83 "#28" 0.04 0.36 6.71 11.43 4.23 3.6 12.96
"2" "Adam Vinatieri" "4.49-11.17" 1.6 1.97 2.19 2.21 7.83 "#10" 0.02 0.37 6.7 11.17 4.49 3.34 11.1556
"15" "Cody Parkey" "3.84-11.58" 1.64 1.97 1.98 2 7.71 "#23" 0.02 0.33 6.7 11.58 3.84 3.87 14.9769
"6" "Adam Vinatieri" "4.11-11.33" 1.73 2.06 1.92 1.96 7.72 "#2" 0.04 0.33 6.69 11.33 4.11 3.61 13.0321
"1" "Jason Sanders" "3.57-11.47" 1.61 1.88 2.04 2.06 7.52 "#17" 0.02 0.27 6.69 11.47 3.57 3.95 15.6025
"1" "Mason Crosby" "3.43-13.37" 1.86 2.42 2.3 2.34 8.4 "#6" 0.04 0.56 6.68 13.37 3.43 4.97 24.7009
"13" "Adam Vinatieri" "3.41-11.49" 1.73 1.98 1.63 1.65 7.45 "#8" 0.02 0.25 6.68 11.49 3.41 4.04 16.3216
"17" "Brett Maher" "3.31-12.35" 1.5 1.87 2.57 2.61 7.83 "#14" 0.04 0.37 6.68 12.35 3.31 4.52 20.4304
"12" "Phil Dawson" "2.95-12.23" 1.63 1.92 1.82 1.86 7.59 "#22" 0.04 0.29 6.68 12.23 2.95 4.64 21.5296
"16" "Robbie Gould" "2.58-12.30" 1.54 1.79 1.89 1.91 7.44 "#6" 0.02 0.25 6.67 12.3 2.58 4.86 23.6196
"3" "Sebastian Janikowski" "3.84-11.26" 1.57 1.85 2.35 2.39 7.55 "#9" 0.04 0.28 6.67 11.26 3.84 3.71 13.7641
"9" "Chris Boswell" "3.85-10.83" 1.5 1.73 2.31 2.31 7.34 "#4" 0 0.23 6.65 10.83 3.85 3.49 12.1801
"13" "Jason Myers" "3.69-12.19" 1.71 2.1 1.98 2.1 7.94 "#17" 0.12 0.39 6.65 12.19 3.69 4.25 18.0625
"8" "Jake Elliott" "4.21-10.31" 1.52 1.73 2.18 2.18 7.26 "#8" 0 0.21 6.63 10.31 4.21 3.05 9.3025
"14" "Jason Myers" "3.59-11.97" 1.65 2.02 2.14 2.18 7.78 "#28" 0.04 0.37 6.63 11.97 3.59 4.19 17.5561
"14" "Brett Maher" "3.60-11.54" 1.58 1.87 2.08 2.16 7.57 "#15" 0.0800000000000001 0.29 6.62 11.54 3.6 3.97 15.7609
"2" "Jason Sanders" "3.73-11.11" 1.56 1.82 1.9 1.92 7.42 "#2" 0.02 0.26 6.62 11.11 3.73 3.69 13.6161
"5" "Phil Dawson" "3.59-12.41" 1.63 2.08 2.47 2.5 8 "#19" 0.0299999999999998 0.45 6.62 12.41 3.59 4.41 19.4481
"2" "Sebastian Janikowski" "3.99-10.51" 1.54 1.73 2.12 2.18 7.25 "#6" 0.0600000000000001 0.19 6.62 10.51 3.99 3.26 10.6276
"15" "Jason Myers" "3.65-12.39" 1.65 2.08 2.32 2.44 8.02 "#20" 0.12 0.43 6.61 12.39 3.65 4.37 19.0969
"4" "Greg Joseph" "3.36-11.46" 1.44 1.71 2.39 2.39 7.41 "#29" 0 0.27 6.6 11.46 3.36 4.05 16.4025
"1" "Chandler Catanzaro" "4.16-10.90" 1.61 1.91 2.05 2.09 7.53 "#31" 0.04 0.3 6.59 10.9 4.16 3.37 11.3569
"3" "Mike Nugent" "4.48-11.16" 1.57 1.96 2.56 2.62 7.82 "#1" 0.0600000000000001 0.39 6.59 11.16 4.48 3.34 11.1556
"14" "Josh Lambo" "3.48-10.60" 1.34 1.46 2.59 2.69 7.04 "#17" 0.1 0.12 6.58 10.6 3.48 3.56 12.6736
"17" "Matt Prater" "4.14-11.40" 1.61 2 2.31 2.33 7.77 "#23" 0.02 0.39 6.58 11.4 4.14 3.63 13.1769
"13" "Mason Crosby" "3.23-13.07" 1.75 2.27 2 2.02 8.15 "#30" 0.02 0.52 6.57 13.07 3.23 4.92 24.2064
"14" "Sebastian Janikowski" "3.31-11.53" 1.61 1.88 1.77 1.81 7.42 "#7" 0.04 0.27 6.57 11.53 3.31 4.11 16.8921
"15" "Matt Prater" "4.03-11.41" 1.71 2.08 1.94 1.98 7.72 "#28" 0.04 0.37 6.57 11.41 4.03 3.69 13.6161
"11" "Brett Maher" "3.36-12.38" 1.56 1.99 2.52 2.55 7.87 "#26" 0.0299999999999998 0.43 6.55 12.38 3.36 4.51 20.3401
"12" "Cody Parkey" "3.49-11.79" 1.67 2.03 1.73 1.75 7.64 "#25" 0.02 0.36 6.54 11.79 3.49 4.15 17.2225
"15" "Dan Bailey" "3.79-11.95" 1.57 2 2.74 2.78 7.87 "#1" 0.0399999999999996 0.43 6.54 11.95 3.79 4.08 16.6464
"11" "Mike Nugent" "3.47-11.75" 1.61 1.96 2.06 2.08 7.61 "#30" 0.02 0.35 6.54 11.75 3.47 4.14 17.1396
"1" "Ka'imi Fairbairn" "3.28-11.32" 1.53 1.78 1.96 1.98 7.3 "#18" 0.02 0.25 6.53 11.32 3.28 4.02 16.1604
"16" "Cody Parkey" "3.80-10.98" 1.53 1.82 2.06 2.06 7.39 "#19" 0 0.29 6.52 10.98 3.8 3.59 12.8881
"9" "Greg Joseph" "2.62-12.18" 1.5 1.79 2.2 2.22 7.4 "#32" 0.02 0.29 6.51 12.18 2.62 4.78 22.8484
"14" "Jason Sanders" "3.43-11.83" 1.58 1.93 2.36 2.43 7.63 "#18" 0.0700000000000003 0.35 6.51 11.83 3.43 4.2 17.64
"8" "Matt Prater" "2.90-12.18" 1.69 2.02 1.86 1.9 7.54 "#12" 0.0399999999999998 0.33 6.51 12.18 2.9 4.64 21.5296
"17" "Sebastian Janikowski" "3.87-11.29" 1.6 1.95 2.31 2.33 7.58 "#30" 0.02 0.35 6.51 11.29 3.87 3.71 13.7641
"8" "Mason Crosby" "3.15-12.27" 1.65 2.04 1.96 2 7.71 "#3" 0.04 0.39 6.5 12.27 3.15 4.56 20.7936
"9" "Jason Myers" "3.51-12.45" 1.75 2.22 1.99 2.07 7.98 "#1" 0.0799999999999998 0.47 6.49 12.45 3.51 4.47 19.9809
"14" "Ryan Succop" "4.03-11.25" 1.79 2.16 1.56 1.6 7.64 "#8" 0.04 0.37 6.49 11.25 4.03 3.61 13.0321
"3" "Phil Dawson" "3.30-11.48" 1.6 1.9 1.89 1.9 7.39 "#6" 0.01 0.3 6.48 11.48 3.3 4.09 16.7281
"13" "Cody Parkey" "3.88-11.36" 1.67 2.05 1.75 1.77 7.62 "#14" 0.02 0.38 6.46 11.36 3.88 3.74 13.9876
"14" "Randy Bullock" "3.20-11.62" 1.61 1.92 1.73 1.75 7.41 "#22" 0.02 0.31 6.46 11.62 3.2 4.21 17.7241
"7" "Matt Prater" "3.47-11.63" 1.67 2.02 1.94 1.98 7.55 "#1" 0.04 0.35 6.46 11.63 3.47 4.08 16.6464
"13" "Dan Bailey" "4.23-11.73" 1.53 2.02 2.86 2.92 7.98 "#18" 0.0600000000000001 0.49 6.45 11.73 4.23 3.75 14.0625
"13" "Jake Elliott" "3.78-11.32" 1.54 1.9 2.48 2.5 7.55 "#10" 0.02 0.36 6.45 11.32 3.78 3.77 14.2129
